"Input number 3064033 with intial rewrite term cabbbabbaaaaaabbbaaaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 4304  Number of array doubles: 1"
Term	Number
cbbbbbaabbaaaaaabbbbbabbd	16564475
cbbbbbaabbaaaaaabbbbbagbd	24846713
cbbbbbaabbaaaaaabbbbbfabd	24846713
cbbbbbaabbaaaaaabbbbgaabd	24846713
cbbbbbaabbaaaaaabbbgbaabd	24846713
cbbbbbaabbaaaaaabbgbbaabd	24846713
cbbbbbaabbaaaaaabgbbbaabd	24846713
cbbbbbaabbaaaaaagbbbbaabd	24846713
cbbbbbaabbaaaaafabbbbaabd	24846713
cbbbbbaabbaaaaebabbbbaabd	24846713
cbbbbbaabbaaaeababbbbaabd	24846713
cbbbbbaabbaaeaababbbbaabd	24846713
cbbbbbaabbaeaaababbbbaabd	24846713
cbbbbbaabbeaaaababbbbaabd	24846713
cbbbbbaabfbaaaababbbbaabd	24846713
cbbbbbaagabaaaababbbbaabd	24846713
cbbbbbafaabaaaababbbbaabd	24846713
cbbbbbebaabaaaababbbbaabd	24846713
cbbbbfbbaabaaaababbbbaabd	24846713
cbbbgabbaabaaaababbbbaabd	24846713
cbbgbabbaabaaaababbbbaabd	24846713
cbgbbabbaabaaaababbbbaabd	24846713
cgbbbabbaabaaaababbbbaabd	24846713
cabbbbabbaabaaaababbbbaabd	24846713
cabbbbabbaabaaaababbbbebd	18635035
cabbbbabbaabaaaababbbfbbd	18635035
cabbbbabbaabaaaababbgabbd	18635035
cabbbbabbaabaaaababgbabbd	18635035
cabbbbabbaabaaaabagbbabbd	18635035
cabbbbabbaabaaaabfabbabbd	18635035
cabbbbabbaabaaaagaabbabbd	18635035
cabbbbabbaabaaafaaabbabbd	18635035
cabbbbabbaabaaebaaabbabbd	18635035
cabbbbabbaabaeabaaabbabbd	18635035
cabbbbabbaabeaabaaabbabbd	18635035
cabbbbabbaafbaabaaabbabbd	18635035
cabbbbabbaebbaabaaabbabbd	18635035
cabbbbabbeabbaabaaabbabbd	18635035
cabbbbabfbabbaabaaabbabbd	18635035
cabbbbagababbaabaaabbabbd	18635035
cabbbbfaababbaabaaabbabbd	18635035
cabbbgaaababbaabaaabbabbd	18635035
cabbgbaaababbaabaaabbabbd	18635035
cabgbbaaababbaabaaabbabbd	18635035
cagbbbaaababbaabaaabbabbd	18635035
cfabbbaaababbaabaaabbabbd	18635035
caaabbbaaababbaabaaabbabbd	18635035
caaabbbaaababbaabaaabbagbd	27952553
caaabbbaaababbaabaaabbfabd	27952553
caaabbbaaababbaabaaabgaabd	27952553
caaabbbaaababbaabaaagbaabd	27952553
caaabbbaaababbaabaafabaabd	27952553
caaabbbaaababbaabaebabaabd	27952553
caaabbbaaababbaabeababaabd	27952553
caaabbbaaababbaafbababaabd	27952553
caaabbbaaababbaebbababaabd	27952553
caaabbbaaababbeabbababaabd	27952553
caaabbbaaababfbabbababaabd	27952553
caaabbbaaabagababbababaabd	27952553
caaabbbaaabfaababbababaabd	27952553
caaabbbaaagaaababbababaabd	27952553
caaabbbaafaaaababbababaabd	27952553
caaabbbaebaaaababbababaabd	27952553
caaabbbeabaaaababbababaabd	27952553
caaabbfbabaaaababbababaabd	27952553
caaabgababaaaababbababaabd	27952553
caaagbababaaaababbababaabd	27952553
caafabababaaaababbababaabd	27952553
caebabababaaaababbababaabd	27952553
ceababababaaaababbababaabd	27952553
cbababababaaaababbababaabd	27952553
cbababababaaaababbababebd	20964415
cbababababaaaababbabafbbd	20964415
cbababababaaaababbabebbbd	20964415
cbababababaaaababbafbbbbd	20964415
cbababababaaaababbebbbbbd	20964415
cbababababaaaababfbbbbbbd	20964415
cbababababaaaabagabbbbbbd	20964415
cbababababaaaabfaabbbbbbd	20964415
cbababababaaaagaaabbbbbbd	20964415
cbababababaaafaaaabbbbbbd	20964415
cbababababaaebaaaabbbbbbd	20964415
cbababababaeabaaaabbbbbbd	20964415
cbababababeaabaaaabbbbbbd	20964415
cbabababafbaabaaaabbbbbbd	20964415
cbabababebbaabaaaabbbbbbd	20964415
cbababafbbbaabaaaabbbbbbd	20964415
cbababebbbbaabaaaabbbbbbd	20964415
cbabafbbbbbaabaaaabbbbbbd	20964415
cbabebbbbbbaabaaaabbbbbbd	20964415
cbafbbbbbbbaabaaaabbbbbbd	20964415
cbebbbbbbbbaabaaaabbbbbbd	20964415
cfbbbbbbbbbaabaaaabbbbbbd	20964415
caabbbbbbbbbaabaaaabbbbbbd	20964415
caabbbbbbbbbaabaaaabbbbgbd	31446623
caabbbbbbbbbaabaaaabbbgbbd	31446623
caabbbbbbbbbaabaaaabbgbbbd	31446623
caabbbbbbbbbaabaaaabgbbbbd	31446623
caabbbbbbbbbaabaaaagbbbbbd	31446623
caabbbbbbbbbaabaaafabbbbbd	31446623
caabbbbbbbbbaabaaebabbbbbd	31446623
caabbbbbbbbbaabaeababbbbbd	31446623
caabbbbbbbbbaabeaababbbbbd	31446623
caabbbbbbbbbaafbaababbbbbd	31446623
caabbbbbbbbbaebbaababbbbbd	31446623
caabbbbbbbbbeabbaababbbbbd	31446623
caabbbbbbbbfbabbaababbbbbd	31446623
caabbbbbbbgababbaababbbbbd	31446623
caabbbbbbgbababbaababbbbbd	31446623
caabbbbbgbbababbaababbbbbd	31446623
caabbbbgbbbababbaababbbbbd	31446623
caabbbgbbbbababbaababbbbbd	31446623
caabbgbbbbbababbaababbbbbd	31446623
caabgbbbbbbababbaababbbbbd	31446623
caagbbbbbbbababbaababbbbbd	31446623
cafabbbbbbbababbaababbbbbd	31446623
cebabbbbbbbababbaababbbbbd	31446623
cbbabbbbbbbababbaababbbbbd	31446623
