"Input number 23529 with intial rewrite term cabbabbbbbabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 1240  Number of array doubles: 1"
Term	Number
cbabaaabbebbabaaabbbd	1288007
cbabaaabfbbbabaaabbbd	1288007
cbabaaagabbbabaaabbbd	1288007
cbabaafaabbbabaaabbbd	1288007
cbabaebaabbbabaaabbbd	1288007
cbabeabaabbbabaaabbbd	1288007
cbafbabaabbbabaaabbbd	1288007
cbebbabaabbbabaaabbbd	1288007
cfbbbabaabbbabaaabbbd	1288007
caabbbabaabbbabaaabbbd	1288007
caabbbabaabbbabaaabgbd	1932011
caabbbabaabbbabaaagbbd	1932011
caabbbabaabbbabaafabbd	1932011
caabbbabaabbbabaebabbd	1932011
caabbbabaabbbabeababbd	1932011
caabbbabaabbbafbababbd	1932011
caabbbabaabbbebbababbd	1932011
caabbbabaabbfbbbababbd	1932011
caabbbabaabgabbbababbd	1932011
caabbbabaagbabbbababbd	1932011
caabbbabafababbbababbd	1932011
caabbbabebababbbababbd	1932011
caabbbafbbababbbababbd	1932011
caabbbebbbababbbababbd	1932011
caabbfbbbbababbbababbd	1932011
caabgabbbbababbbababbd	1932011
caagbabbbbababbbababbd	1932011
cafababbbbababbbababbd	1932011
cebababbbbababbbababbd	1932011
cbbababbbbababbbababbd	1932011
cbbababbbbababbbabagbd	2898017
cbbababbbbababbbabfabd	2898017
cbbababbbbababbbagaabd	2898017
cbbababbbbababbbfaaabd	2898017
cbbababbbbababbgaaaabd	2898017
cbbababbbbababgbaaaabd	2898017
cbbababbbbabagbbaaaabd	2898017
cbbababbbbabfabbaaaabd	2898017
cbbababbbbagaabbaaaabd	2898017
cbbababbbbfaaabbaaaabd	2898017
cbbababbbgaaaabbaaaabd	2898017
cbbababbgbaaaabbaaaabd	2898017
cbbababgbbaaaabbaaaabd	2898017
cbbabagbbbaaaabbaaaabd	2898017
cbbabfabbbaaaabbaaaabd	2898017
cbbagaabbbaaaabbaaaabd	2898017
cbbfaaabbbaaaabbaaaabd	2898017
cbgaaaabbbaaaabbaaaabd	2898017
cgbaaaabbbaaaabbaaaabd	2898017
cabbaaaabbbaaaabbaaaabd	2898017
cabbaaaabbbaaaabbaaebd	2173513
cabbaaaabbbaaaabbaeabd	2173513
cabbaaaabbbaaaabbeaabd	2173513
cabbaaaabbbaaaabfbaabd	2173513
cabbaaaabbbaaaagabaabd	2173513
cabbaaaabbbaaafaabaabd	2173513
cabbaaaabbbaaebaabaabd	2173513
cabbaaaabbbaeabaabaabd	2173513
cabbaaaabbbeaabaabaabd	2173513
cabbaaaabbfbaabaabaabd	2173513
cabbaaaabgabaabaabaabd	2173513
cabbaaaagbabaabaabaabd	2173513
cabbaaafababaabaabaabd	2173513
cabbaaebababaabaabaabd	2173513
cabbaeabababaabaabaabd	2173513
cabbeaabababaabaabaabd	2173513
cabfbaabababaabaabaabd	2173513
cagabaabababaabaabaabd	2173513
cfaabaabababaabaabaabd	2173513
caaaabaabababaabaabaabd	2173513
caaaabaabababaabaabebd	1630135
caaaabaabababaabaafbbd	1630135
caaaabaabababaabaebbbd	1630135
caaaabaabababaabeabbbd	1630135
caaaabaabababaafbabbbd	1630135
caaaabaabababaebbabbbd	1630135
caaaabaabababeabbabbbd	1630135
caaaabaababafbabbabbbd	1630135
caaaabaababebbabbabbbd	1630135
caaaabaabafbbbabbabbbd	1630135
caaaabaabebbbbabbabbbd	1630135
caaaabaafbbbbbabbabbbd	1630135
caaaabaebbbbbbabbabbbd	1630135
caaaabeabbbbbbabbabbbd	1630135
caaaafbabbbbbbabbabbbd	1630135
caaaebbabbbbbbabbabbbd	1630135
caaeabbabbbbbbabbabbbd	1630135
caeaabbabbbbbbabbabbbd	1630135
ceaaabbabbbbbbabbabbbd	1630135
cbaaabbabbbbbbabbabbbd	1630135
cbaaabbabbbbbbabbabgbd	2445203
cbaaabbabbbbbbabbagbbd	2445203
cbaaabbabbbbbbabbfabbd	2445203
cbaaabbabbbbbbabgaabbd	2445203
cbaaabbabbbbbbagbaabbd	2445203
cbaaabbabbbbbbfabaabbd	2445203
cbaaabbabbbbbgaabaabbd	2445203
cbaaabbabbbbgbaabaabbd	2445203
cbaaabbabbbgbbaabaabbd	2445203
cbaaabbabbgbbbaabaabbd	2445203
cbaaabbabgbbbbaabaabbd	2445203
cbaaabbagbbbbbaabaabbd	2445203
cbaaabbfabbbbbaabaabbd	2445203
cbaaabgaabbbbbaabaabbd	2445203
cbaaagbaabbbbbaabaabbd	2445203
cbaafabaabbbbbaabaabbd	2445203
cbaebabaabbbbbaabaabbd	2445203
cbeababaabbbbbaabaabbd	2445203
cfbababaabbbbbaabaabbd	2445203
caabababaabbbbbaabaabbd	2445203
caabababaabbbbbaabaagbd	3667805
caabababaabbbbbaabafabd	3667805
caabababaabbbbbaabebabd	3667805
caabababaabbbbbaafbbabd	3667805
caabababaabbbbbaebbbabd	3667805
caabababaabbbbbeabbbabd	3667805
caabababaabbbbfbabbbabd	3667805
caabababaabbbgababbbabd	3667805
caabababaabbgbababbbabd	3667805
caabababaabgbbababbbabd	3667805
caabababaagbbbababbbabd	3667805
caabababafabbbababbbabd	3667805
caabababebabbbababbbabd	3667805
caababafbbabbbababbbabd	3667805
caababebbbabbbababbbabd	3667805
caabafbbbbabbbababbbabd	3667805
caabebbbbbabbbababbbabd	3667805
caafbbbbbbabbbababbbabd	3667805
caebbbbbbbabbbababbbabd	3667805
ceabbbbbbbabbbababbbabd	3667805
cbabbbbbbbabbbababbbabd	3667805
cbabbbbbbbabbbababbbd	916951
cbabbbbbbbabbbababgbd	1375427
cbabbbbbbbabbbabagbbd	1375427
cbabbbbbbbabbbabfabbd	1375427
cbabbbbbbbabbbagaabbd	1375427
cbabbbbbbbabbbfaaabbd	1375427
cbabbbbbbbabbgaaaabbd	1375427
cbabbbbbbbabgbaaaabbd	1375427
cbabbbbbbbagbbaaaabbd	1375427
cbabbbbbbbfabbaaaabbd	1375427
cbabbbbbbgaabbaaaabbd	1375427
cbabbbbbgbaabbaaaabbd	1375427
cbabbbbgbbaabbaaaabbd	1375427
cbabbbgbbbaabbaaaabbd	1375427
cbabbgbbbbaabbaaaabbd	1375427
cbabgbbbbbaabbaaaabbd	1375427
cbagbbbbbbaabbaaaabbd	1375427
cbfabbbbbbaabbaaaabbd	1375427
cgaabbbbbbaabbaaaabbd	1375427
cabaabbbbbbaabbaaaabbd	1375427
cabaabbbbbbaabbaaaagbd	2063141
cabaabbbbbbaabbaaafabd	2063141
cabaabbbbbbaabbaaebabd	2063141
cabaabbbbbbaabbaeababd	2063141
cabaabbbbbbaabbeaababd	2063141
cabaabbbbbbaabfbaababd	2063141
cabaabbbbbbaagabaababd	2063141
cabaabbbbbbafaabaababd	2063141
cabaabbbbbbebaabaababd	2063141
cabaabbbbbfbbaabaababd	2063141
cabaabbbbgabbaabaababd	2063141
cabaabbbgbabbaabaababd	2063141
cabaabbgbbabbaabaababd	2063141
cabaabgbbbabbaabaababd	2063141
cabaagbbbbabbaabaababd	2063141
cabafabbbbabbaabaababd	2063141
cabebabbbbabbaabaababd	2063141
cafbbabbbbabbaabaababd	2063141
cebbbabbbbabbaabaababd	2063141
cbbbbabbbbabbaabaababd	2063141
cbbbbabbbbabbaabaabd	515785
cbbbbabbbbabbaabebd	386839
cbbbbabbbbabbaafbbd	386839
cbbbbabbbbabbaebbbd	386839
cbbbbabbbbabbeabbbd	386839
cbbbbabbbbabfbabbbd	386839
cbbbbabbbbagababbbd	386839
cbbbbabbbbfaababbbd	386839
cbbbbabbbgaaababbbd	386839
cbbbbabbgbaaababbbd	386839
cbbbbabgbbaaababbbd	386839
cbbbbagbbbaaababbbd	386839
cbbbbfabbbaaababbbd	386839
cbbbgaabbbaaababbbd	386839
cbbgbaabbbaaababbbd	386839
cbgbbaabbbaaababbbd	386839
cgbbbaabbbaaababbbd	386839
cabbbbaabbbaaababbbd	386839
cabbbbaabbbaaababgbd	580259
cabbbbaabbbaaabagbbd	580259
cabbbbaabbbaaabfabbd	580259
cabbbbaabbbaaagaabbd	580259
cabbbbaabbbaafaaabbd	580259
cabbbbaabbbaebaaabbd	580259
cabbbbaabbbeabaaabbd	580259
cabbbbaabbfbabaaabbd	580259
cabbbbaabgababaaabbd	580259
cabbbbaagbababaaabbd	580259
cabbbbafabababaaabbd	580259
cabbbbebabababaaabbd	580259
cabbbfbbabababaaabbd	580259
cabbgabbabababaaabbd	580259
cabgbabbabababaaabbd	580259
cagbbabbabababaaabbd	580259
cfabbabbabababaaabbd	580259
caaabbabbabababaaabbd	580259
caaabbabbabababaaagbd	870389
caaabbabbabababaafabd	870389
caaabbabbabababaebabd	870389
caaabbabbabababeababd	870389
caaabbabbababafbababd	870389
caaabbabbababebbababd	870389
caaabbabbabafbbbababd	870389
caaabbabbabebbbbababd	870389
caaabbabbafbbbbbababd	870389
caaabbabbebbbbbbababd	870389
caaabbabfbbbbbbbababd	870389
caaabbagabbbbbbbababd	870389
caaabbfaabbbbbbbababd	870389
caaabgaaabbbbbbbababd	870389
caaagbaaabbbbbbbababd	870389
caafabaaabbbbbbbababd	870389
caebabaaabbbbbbbababd	870389
ceababaaabbbbbbbababd	870389
cbababaaabbbbbbbababd	870389
cbababaaabbbbbbbabd	217597
cbababaaabbbbbbbd	54399
cbababaaabbbbbgbd	81599
cbababaaabbbbgbbd	81599
cbababaaabbbgbbbd	81599
cbababaaabbgbbbbd	81599
cbababaaabgbbbbbd	81599
cbababaaagbbbbbbd	81599
cbababaafabbbbbbd	81599
cbababaebabbbbbbd	81599
cbababeababbbbbbd	81599
cbabafbababbbbbbd	81599
cbabebbababbbbbbd	81599
cbafbbbababbbbbbd	81599
cbebbbbababbbbbbd	81599
cfbbbbbababbbbbbd	81599
caabbbbbababbbbbbd	81599
caabbbbbababbbbgbd	122399
caabbbbbababbbgbbd	122399
caabbbbbababbgbbbd	122399
caabbbbbababgbbbbd	122399
caabbbbbabagbbbbbd	122399
caabbbbbabfabbbbbd	122399
caabbbbbagaabbbbbd	122399
caabbbbbfaaabbbbbd	122399
caabbbbgaaaabbbbbd	122399
caabbbgbaaaabbbbbd	122399
caabbgbbaaaabbbbbd	122399
caabgbbbaaaabbbbbd	122399
caagbbbbaaaabbbbbd	122399
cafabbbbaaaabbbbbd	122399
cebabbbbaaaabbbbbd	122399
cbbabbbbaaaabbbbbd	122399
cbbabbbbaaaabbbgbd	183599
cbbabbbbaaaabbgbbd	183599
cbbabbbbaaaabgbbbd	183599
cbbabbbbaaaagbbbbd	183599
cbbabbbbaaafabbbbd	183599
cbbabbbbaaebabbbbd	183599
cbbabbbbaeababbbbd	183599
cbbabbbbeaababbbbd	183599
cbbabbbfbaababbbbd	183599
cbbabbgabaababbbbd	183599
cbbabgbabaababbbbd	183599
cbbagbbabaababbbbd	183599
cbbfabbabaababbbbd	183599
cbgaabbabaababbbbd	183599
cgbaabbabaababbbbd	183599
cabbaabbabaababbbbd	183599
cabbaabbabaababbgbd	275399
cabbaabbabaababgbbd	275399
cabbaabbabaabagbbbd	275399
cabbaabbabaabfabbbd	275399
cabbaabbabaagaabbbd	275399
cabbaabbabafaaabbbd	275399
cabbaabbabebaaabbbd	275399
cabbaabbafbbaaabbbd	275399
cabbaabbebbbaaabbbd	275399
cabbaabfbbbbaaabbbd	275399
cabbaagabbbbaaabbbd	275399
cabbafaabbbbaaabbbd	275399
cabbebaabbbbaaabbbd	275399
cabfbbaabbbbaaabbbd	275399
cagabbaabbbbaaabbbd	275399
cfaabbaabbbbaaabbbd	275399
caaaabbaabbbbaaabbbd	275399
caaaabbaabbbbaaabgbd	413099
caaaabbaabbbbaaagbbd	413099
caaaabbaabbbbaafabbd	413099
caaaabbaabbbbaebabbd	413099
caaaabbaabbbbeababbd	413099
caaaabbaabbbfbababbd	413099
caaaabbaabbgabababbd	413099
caaaabbaabgbabababbd	413099
caaaabbaagbbabababbd	413099
caaaabbafabbabababbd	413099
caaaabbebabbabababbd	413099
caaaabfbbabbabababbd	413099
caaaagabbabbabababbd	413099
caaafaabbabbabababbd	413099
caaebaabbabbabababbd	413099
caeabaabbabbabababbd	413099
ceaabaabbabbabababbd	413099
cbaabaabbabbabababbd	413099
cbaabaabbabbababagbd	619649
cbaabaabbabbababfabd	619649
cbaabaabbabbabagaabd	619649
cbaabaabbabbabfaaabd	619649
cbaabaabbabbagaaaabd	619649
cbaabaabbabbfaaaaabd	619649
cbaabaabbabgaaaaaabd	619649
cbaabaabbagbaaaaaabd	619649
cbaabaabbfabaaaaaabd	619649
cbaabaabgaabaaaaaabd	619649
