"Input number 6171 with intial rewrite term cbaaaaaabbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 976  Number of array doubles: 1"
Term	Number
cbabgaabbbbbbaabd	84473
cbagbaabbbbbbaabd	84473
cbfabaabbbbbbaabd	84473
cgaabaabbbbbbaabd	84473
cabaabaabbbbbbaabd	84473
cabaabaabbbbbbebd	63355
cabaabaabbbbbfbbd	63355
cabaabaabbbbgabbd	63355
cabaabaabbbgbabbd	63355
cabaabaabbgbbabbd	63355
cabaabaabgbbbabbd	63355
cabaabaagbbbbabbd	63355
cabaabafabbbbabbd	63355
cabaabebabbbbabbd	63355
cabaafbbabbbbabbd	63355
cabaebbbabbbbabbd	63355
cabeabbbabbbbabbd	63355
cafbabbbabbbbabbd	63355
cebbabbbabbbbabbd	63355
cbbbabbbabbbbabbd	63355
cbbbabbbabbbbagbd	95033
cbbbabbbabbbbfabd	95033
cbbbabbbabbbgaabd	95033
cbbbabbbabbgbaabd	95033
cbbbabbbabgbbaabd	95033
cbbbabbbagbbbaabd	95033
cbbbabbbfabbbaabd	95033
cbbbabbgaabbbaabd	95033
cbbbabgbaabbbaabd	95033
cbbbagbbaabbbaabd	95033
cbbbfabbaabbbaabd	95033
cbbgaabbaabbbaabd	95033
cbgbaabbaabbbaabd	95033
cgbbaabbaabbbaabd	95033
cabbbaabbaabbbaabd	95033
cabbbaabbaabbbebd	71275
cabbbaabbaabbfbbd	71275
cabbbaabbaabgabbd	71275
cabbbaabbaagbabbd	71275
cabbbaabbafababbd	71275
cabbbaabbebababbd	71275
cabbbaabfbbababbd	71275
cabbbaagabbababbd	71275
cabbbafaabbababbd	71275
cabbbebaabbababbd	71275
cabbfbbaabbababbd	71275
cabgabbaabbababbd	71275
cagbabbaabbababbd	71275
cfababbaabbababbd	71275
caaababbaabbababbd	71275
caaababbaabbabagbd	106913
caaababbaabbabfabd	106913
caaababbaabbagaabd	106913
caaababbaabbfaaabd	106913
caaababbaabgaaaabd	106913
caaababbaagbaaaabd	106913
caaababbafabaaaabd	106913
caaababbebabaaaabd	106913
caaababfbbabaaaabd	106913
caaabagabbabaaaabd	106913
caaabfaabbabaaaabd	106913
caaagaaabbabaaaabd	106913
caafaaaabbabaaaabd	106913
caebaaaabbabaaaabd	106913
ceabaaaabbabaaaabd	106913
cbabaaaabbabaaaabd	106913
cbabaaaabbabaaebd	80185
cbabaaaabbabaeabd	80185
cbabaaaabbabeaabd	80185
cbabaaaabbafbaabd	80185
cbabaaaabbebbaabd	80185
cbabaaaabfbbbaabd	80185
cbabaaaagabbbaabd	80185
cbabaaafaabbbaabd	80185
cbabaaebaabbbaabd	80185
cbabaeabaabbbaabd	80185
cbabeaabaabbbaabd	80185
cbafbaabaabbbaabd	80185
cbebbaabaabbbaabd	80185
cfbbbaabaabbbaabd	80185
caabbbaabaabbbaabd	80185
caabbbaabaabbbebd	60139
caabbbaabaabbfbbd	60139
caabbbaabaabgabbd	60139
caabbbaabaagbabbd	60139
caabbbaabafababbd	60139
caabbbaabebababbd	60139
caabbbaafbbababbd	60139
caabbbaebbbababbd	60139
caabbbeabbbababbd	60139
caabbfbabbbababbd	60139
caabgababbbababbd	60139
caagbababbbababbd	60139
cafabababbbababbd	60139
cebabababbbababbd	60139
cbbabababbbababbd	60139
cbbabababbbabagbd	90209
cbbabababbbabfabd	90209
cbbabababbbagaabd	90209
cbbabababbbfaaabd	90209
cbbabababbgaaaabd	90209
cbbabababgbaaaabd	90209
cbbababagbbaaaabd	90209
cbbababfabbaaaabd	90209
cbbabagaabbaaaabd	90209
cbbabfaaabbaaaabd	90209
cbbagaaaabbaaaabd	90209
cbbfaaaaabbaaaabd	90209
cbgaaaaaabbaaaabd	90209
cgbaaaaaabbaaaabd	90209
cabbaaaaaabbaaaabd	90209
cabbaaaaaabbaaebd	67657
cabbaaaaaabbaeabd	67657
cabbaaaaaabbeaabd	67657
cabbaaaaaabfbaabd	67657
cabbaaaaaagabaabd	67657
cabbaaaaafaabaabd	67657
cabbaaaaebaabaabd	67657
cabbaaaeabaabaabd	67657
cabbaaeaabaabaabd	67657
cabbaeaaabaabaabd	67657
cabbeaaaabaabaabd	67657
cabfbaaaabaabaabd	67657
cagabaaaabaabaabd	67657
cfaabaaaabaabaabd	67657
caaaabaaaabaabaabd	67657
caaaabaaaabaabebd	50743
caaaabaaaabaafbbd	50743
caaaabaaaabaebbbd	50743
caaaabaaaabeabbbd	50743
caaaabaaaafbabbbd	50743
caaaabaaaebbabbbd	50743
caaaabaaeabbabbbd	50743
caaaabaeaabbabbbd	50743
caaaabeaaabbabbbd	50743
caaaafbaaabbabbbd	50743
caaaebbaaabbabbbd	50743
caaeabbaaabbabbbd	50743
caeaabbaaabbabbbd	50743
ceaaabbaaabbabbbd	50743
cbaaabbaaabbabbbd	50743
cbaaabbaaabbabgbd	76115
cbaaabbaaabbagbbd	76115
cbaaabbaaabbfabbd	76115
cbaaabbaaabgaabbd	76115
cbaaabbaaagbaabbd	76115
cbaaabbaafabaabbd	76115
cbaaabbaebabaabbd	76115
cbaaabbeababaabbd	76115
cbaaabfbababaabbd	76115
cbaaagabababaabbd	76115
cbaafaabababaabbd	76115
cbaebaabababaabbd	76115
cbeabaabababaabbd	76115
cfbabaabababaabbd	76115
caababaabababaabbd	76115
caababaabababaagbd	114173
caababaabababafabd	114173
caababaabababebabd	114173
caababaababafbbabd	114173
caababaababebbbabd	114173
caababaabafbbbbabd	114173
caababaabebbbbbabd	114173
caababaafbbbbbbabd	114173
caababaebbbbbbbabd	114173
caababeabbbbbbbabd	114173
caabafbabbbbbbbabd	114173
caabebbabbbbbbbabd	114173
caafbbbabbbbbbbabd	114173
caebbbbabbbbbbbabd	114173
ceabbbbabbbbbbbabd	114173
cbabbbbabbbbbbbabd	114173
cbabbbbabbbbbbbd	28543
cbabbbbabbbbbgbd	42815
cbabbbbabbbbgbbd	42815
cbabbbbabbbgbbbd	42815
cbabbbbabbgbbbbd	42815
cbabbbbabgbbbbbd	42815
cbabbbbagbbbbbbd	42815
cbabbbbfabbbbbbd	42815
cbabbbgaabbbbbbd	42815
cbabbgbaabbbbbbd	42815
cbabgbbaabbbbbbd	42815
cbagbbbaabbbbbbd	42815
cbfabbbaabbbbbbd	42815
cgaabbbaabbbbbbd	42815
cabaabbbaabbbbbbd	42815
cabaabbbaabbbbgbd	64223
cabaabbbaabbbgbbd	64223
cabaabbbaabbgbbbd	64223
cabaabbbaabgbbbbd	64223
cabaabbbaagbbbbbd	64223
cabaabbbafabbbbbd	64223
cabaabbbebabbbbbd	64223
cabaabbfbbabbbbbd	64223
cabaabgabbabbbbbd	64223
cabaagbabbabbbbbd	64223
cabafababbabbbbbd	64223
cabebababbabbbbbd	64223
cafbbababbabbbbbd	64223
cebbbababbabbbbbd	64223
cbbbbababbabbbbbd	64223
cbbbbababbabbbgbd	96335
cbbbbababbabbgbbd	96335
cbbbbababbabgbbbd	96335
cbbbbababbagbbbbd	96335
cbbbbababbfabbbbd	96335
cbbbbababgaabbbbd	96335
cbbbbabagbaabbbbd	96335
cbbbbabfabaabbbbd	96335
cbbbbagaabaabbbbd	96335
cbbbbfaaabaabbbbd	96335
cbbbgaaaabaabbbbd	96335
cbbgbaaaabaabbbbd	96335
cbgbbaaaabaabbbbd	96335
cgbbbaaaabaabbbbd	96335
cabbbbaaaabaabbbbd	96335
cabbbbaaaabaabbgbd	144503
cabbbbaaaabaabgbbd	144503
cabbbbaaaabaagbbbd	144503
cabbbbaaaabafabbbd	144503
cabbbbaaaabebabbbd	144503
cabbbbaaaafbbabbbd	144503
cabbbbaaaebbbabbbd	144503
cabbbbaaeabbbabbbd	144503
cabbbbaeaabbbabbbd	144503
cabbbbeaaabbbabbbd	144503
cabbbfbaaabbbabbbd	144503
cabbgabaaabbbabbbd	144503
cabgbabaaabbbabbbd	144503
cagbbabaaabbbabbbd	144503
cfabbabaaabbbabbbd	144503
caaabbabaaabbbabbbd	144503
caaabbabaaabbbabgbd	216755
caaabbabaaabbbagbbd	216755
caaabbabaaabbbfabbd	216755
caaabbabaaabbgaabbd	216755
caaabbabaaabgbaabbd	216755
caaabbabaaagbbaabbd	216755
caaabbabaafabbaabbd	216755
caaabbabaebabbaabbd	216755
caaabbabeababbaabbd	216755
caaabbafbababbaabbd	216755
caaabbebbababbaabbd	216755
caaabfbbbababbaabbd	216755
caaagabbbababbaabbd	216755
caafaabbbababbaabbd	216755
caebaabbbababbaabbd	216755
ceabaabbbababbaabbd	216755
cbabaabbbababbaabbd	216755
cbabaabbbababbaagbd	325133
cbabaabbbababbafabd	325133
cbabaabbbababbebabd	325133
cbabaabbbababfbbabd	325133
cbabaabbbabagabbabd	325133
cbabaabbbabfaabbabd	325133
cbabaabbbagaaabbabd	325133
cbabaabbbfaaaabbabd	325133
cbabaabbgaaaaabbabd	325133
cbabaabgbaaaaabbabd	325133
cbabaagbbaaaaabbabd	325133
cbabafabbaaaaabbabd	325133
cbabebabbaaaaabbabd	325133
cbafbbabbaaaaabbabd	325133
cbebbbabbaaaaabbabd	325133
cfbbbbabbaaaaabbabd	325133
caabbbbabbaaaaabbabd	325133
caabbbbabbaaaaabbd	81283
caabbbbabbaaaaagbd	121925
caabbbbabbaaaafabd	121925
caabbbbabbaaaebabd	121925
caabbbbabbaaeababd	121925
caabbbbabbaeaababd	121925
caabbbbabbeaaababd	121925
caabbbbabfbaaababd	121925
caabbbbagabaaababd	121925
caabbbbfaabaaababd	121925
caabbbgaaabaaababd	121925
caabbgbaaabaaababd	121925
caabgbbaaabaaababd	121925
caagbbbaaabaaababd	121925
cafabbbaaabaaababd	121925
cebabbbaaabaaababd	121925
cbbabbbaaabaaababd	121925
cbbabbbaaabaaabd	30481
cbbabbbaaabaebd	22861
cbbabbbaaabeabd	22861
cbbabbbaaafbabd	22861
cbbabbbaaebbabd	22861
cbbabbbaeabbabd	22861
cbbabbbeaabbabd	22861
cbbabbfbaabbabd	22861
cbbabgabaabbabd	22861
cbbagbabaabbabd	22861
cbbfababaabbabd	22861
cbgaababaabbabd	22861
cgbaababaabbabd	22861
cabbaababaabbabd	22861
cabbaababaabbd	5715
cabbaababaagbd	8573
cabbaababafabd	8573
cabbaababebabd	8573
cabbaabafbbabd	8573
cabbaabebbbabd	8573
cabbaafbbbbabd	8573
cabbaebbbbbabd	8573
cabbeabbbbbabd	8573
cabfbabbbbbabd	8573
cagababbbbbabd	8573
cfaababbbbbabd	8573
caaaababbbbbabd	8573
caaaababbbbbd	2143
caaaababbbgbd	3215
caaaababbgbbd	3215
caaaababgbbbd	3215
caaaabagbbbbd	3215
caaaabfabbbbd	3215
caaaagaabbbbd	3215
caaafaaabbbbd	3215
caaebaaabbbbd	3215
caeabaaabbbbd	3215
ceaabaaabbbbd	3215
cbaabaaabbbbd	3215
cbaabaaabbgbd	4823
cbaabaaabgbbd	4823
cbaabaaagbbbd	4823
cbaabaafabbbd	4823
cbaabaebabbbd	4823
cbaabeababbbd	4823
cbaafbababbbd	4823
cbaebbababbbd	4823
cbeabbababbbd	4823
cfbabbababbbd	4823
caababbababbbd	4823
caababbababgbd	7235
caababbabagbbd	7235
caababbabfabbd	7235
caababbagaabbd	7235
caababbfaaabbd	7235
caababgaaaabbd	7235
caabagbaaaabbd	7235
caabfabaaaabbd	7235
caagaabaaaabbd	7235
cafaaabaaaabbd	7235
cebaaabaaaabbd	7235
cbbaaabaaaabbd	7235
cbbaaabaaaagbd	10853
cbbaaabaaafabd	10853
cbbaaabaaebabd	10853
cbbaaabaeababd	10853
cbbaaabeaababd	10853
cbbaaafbaababd	10853
cbbaaebbaababd	10853
cbbaeabbaababd	10853
cbbeaabbaababd	10853
cbfbaabbaababd	10853
cgabaabbaababd	10853
cababaabbaababd	10853
cababaabbaabd	2713
cababaabbebd	2035
cababaabfbbd	2035
cababaagabbd	2035
cababafaabbd	2035
cababebaabbd	2035
cabafbbaabbd	2035
cabebbbaabbd	2035
cafbbbbaabbd	2035
cebbbbbaabbd	2035
cbbbbbbaabbd	2035
cbbbbbbaagbd	3053
cbbbbbbafabd	3053
cbbbbbbebabd	3053
cbbbbbfbbabd	3053
cbbbbgabbabd	3053
cbbbgbabbabd	3053
cbbgbbabbabd	3053
cbgbbbabbabd	3053
cgbbbbabbabd	3053
cabbbbbabbabd	3053
cabbbbbabbd	763
cabbbbbagbd	1145
cabbbbbfabd	1145
cabbbbgaabd	1145
cabbbgbaabd	1145
cabbgbbaabd	1145
cabgbbbaabd	1145
cagbbbbaabd	1145
cfabbbbaabd	1145
caaabbbbaabd	1145
caaabbbbebd	859
caaabbbfbbd	859
caaabbgabbd	859
caaabgbabbd	859
caaagbbabbd	859
caafabbabbd	859
caebabbabbd	859
ceababbabbd	859
cbababbabbd	859
cbababbagbd	1289
cbababbfabd	1289
cbababgaabd	1289
cbabagbaabd	1289
