"Input number 13255 with intial rewrite term cbaabbbbaaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1110  Number of array doubles: 1"
Term	Number
cbbabbbbabgbbaabd	91961
cbbabbbbagbbbaabd	91961
cbbabbbbfabbbaabd	91961
cbbabbbgaabbbaabd	91961
cbbabbgbaabbbaabd	91961
cbbabgbbaabbbaabd	91961
cbbagbbbaabbbaabd	91961
cbbfabbbaabbbaabd	91961
cbgaabbbaabbbaabd	91961
cgbaabbbaabbbaabd	91961
cabbaabbbaabbbaabd	91961
cabbaabbbaabbbebd	68971
cabbaabbbaabbfbbd	68971
cabbaabbbaabgabbd	68971
cabbaabbbaagbabbd	68971
cabbaabbbafababbd	68971
cabbaabbbebababbd	68971
cabbaabbfbbababbd	68971
cabbaabgabbababbd	68971
cabbaagbabbababbd	68971
cabbafababbababbd	68971
cabbebababbababbd	68971
cabfbbababbababbd	68971
cagabbababbababbd	68971
cfaabbababbababbd	68971
caaaabbababbababbd	68971
caaaabbababbabagbd	103457
caaaabbababbabfabd	103457
caaaabbababbagaabd	103457
caaaabbababbfaaabd	103457
caaaabbababgaaaabd	103457
caaaabbabagbaaaabd	103457
caaaabbabfabaaaabd	103457
caaaabbagaabaaaabd	103457
caaaabbfaaabaaaabd	103457
caaaabgaaaabaaaabd	103457
caaaagbaaaabaaaabd	103457
caaafabaaaabaaaabd	103457
caaebabaaaabaaaabd	103457
caeababaaaabaaaabd	103457
ceaababaaaabaaaabd	103457
cbaababaaaabaaaabd	103457
cbaababaaaabaaebd	77593
cbaababaaaabaeabd	77593
cbaababaaaabeaabd	77593
cbaababaaaafbaabd	77593
cbaababaaaebbaabd	77593
cbaababaaeabbaabd	77593
cbaababaeaabbaabd	77593
cbaababeaaabbaabd	77593
cbaabafbaaabbaabd	77593
cbaabebbaaabbaabd	77593
cbaafbbbaaabbaabd	77593
cbaebbbbaaabbaabd	77593
cbeabbbbaaabbaabd	77593
cfbabbbbaaabbaabd	77593
caababbbbaaabbaabd	77593
caababbbbaaabbebd	58195
caababbbbaaabfbbd	58195
caababbbbaaagabbd	58195
caababbbbaafaabbd	58195
caababbbbaebaabbd	58195
caababbbbeabaabbd	58195
caababbbfbabaabbd	58195
caababbgababaabbd	58195
caababgbababaabbd	58195
caabagbbababaabbd	58195
caabfabbababaabbd	58195
caagaabbababaabbd	58195
cafaaabbababaabbd	58195
cebaaabbababaabbd	58195
cbbaaabbababaabbd	58195
cbbaaabbababaagbd	87293
cbbaaabbababafabd	87293
cbbaaabbababebabd	87293
cbbaaabbabafbbabd	87293
cbbaaabbabebbbabd	87293
cbbaaabbafbbbbabd	87293
cbbaaabbebbbbbabd	87293
cbbaaabfbbbbbbabd	87293
cbbaaagabbbbbbabd	87293
cbbaafaabbbbbbabd	87293
cbbaebaabbbbbbabd	87293
cbbeabaabbbbbbabd	87293
cbfbabaabbbbbbabd	87293
cgababaabbbbbbabd	87293
cabababaabbbbbbabd	87293
cabababaabbbbbbd	21823
cabababaabbbbgbd	32735
cabababaabbbgbbd	32735
cabababaabbgbbbd	32735
cabababaabgbbbbd	32735
cabababaagbbbbbd	32735
cabababafabbbbbd	32735
cabababebabbbbbd	32735
cababafbbabbbbbd	32735
cababebbbabbbbbd	32735
cabafbbbbabbbbbd	32735
cabebbbbbabbbbbd	32735
cafbbbbbbabbbbbd	32735
cebbbbbbbabbbbbd	32735
cbbbbbbbbabbbbbd	32735
cbbbbbbbbabbbgbd	49103
cbbbbbbbbabbgbbd	49103
cbbbbbbbbabgbbbd	49103
cbbbbbbbbagbbbbd	49103
cbbbbbbbbfabbbbd	49103
cbbbbbbbgaabbbbd	49103
cbbbbbbgbaabbbbd	49103
cbbbbbgbbaabbbbd	49103
cbbbbgbbbaabbbbd	49103
cbbbgbbbbaabbbbd	49103
cbbgbbbbbaabbbbd	49103
cbgbbbbbbaabbbbd	49103
cgbbbbbbbaabbbbd	49103
cabbbbbbbbaabbbbd	49103
cabbbbbbbbaabbgbd	73655
cabbbbbbbbaabgbbd	73655
cabbbbbbbbaagbbbd	73655
cabbbbbbbbafabbbd	73655
cabbbbbbbbebabbbd	73655
cabbbbbbbfbbabbbd	73655
cabbbbbbgabbabbbd	73655
cabbbbbgbabbabbbd	73655
cabbbbgbbabbabbbd	73655
cabbbgbbbabbabbbd	73655
cabbgbbbbabbabbbd	73655
cabgbbbbbabbabbbd	73655
cagbbbbbbabbabbbd	73655
cfabbbbbbabbabbbd	73655
caaabbbbbbabbabbbd	73655
caaabbbbbbabbabgbd	110483
caaabbbbbbabbagbbd	110483
caaabbbbbbabbfabbd	110483
caaabbbbbbabgaabbd	110483
caaabbbbbbagbaabbd	110483
caaabbbbbbfabaabbd	110483
caaabbbbbgaabaabbd	110483
caaabbbbgbaabaabbd	110483
caaabbbgbbaabaabbd	110483
caaabbgbbbaabaabbd	110483
caaabgbbbbaabaabbd	110483
caaagbbbbbaabaabbd	110483
caafabbbbbaabaabbd	110483
caebabbbbbaabaabbd	110483
ceababbbbbaabaabbd	110483
cbababbbbbaabaabbd	110483
cbababbbbbaabaagbd	165725
cbababbbbbaabafabd	165725
cbababbbbbaabebabd	165725
cbababbbbbaafbbabd	165725
cbababbbbbaebbbabd	165725
cbababbbbbeabbbabd	165725
cbababbbbfbabbbabd	165725
cbababbbgababbbabd	165725
cbababbgbababbbabd	165725
cbababgbbababbbabd	165725
cbabagbbbababbbabd	165725
cbabfabbbababbbabd	165725
cbagaabbbababbbabd	165725
cbfaaabbbababbbabd	165725
cgaaaabbbababbbabd	165725
cabaaaabbbababbbabd	165725
cabaaaabbbababbbd	41431
cabaaaabbbababgbd	62147
cabaaaabbbabagbbd	62147
cabaaaabbbabfabbd	62147
cabaaaabbbagaabbd	62147
cabaaaabbbfaaabbd	62147
cabaaaabbgaaaabbd	62147
cabaaaabgbaaaabbd	62147
cabaaaagbbaaaabbd	62147
cabaaafabbaaaabbd	62147
cabaaebabbaaaabbd	62147
cabaeababbaaaabbd	62147
cabeaababbaaaabbd	62147
cafbaababbaaaabbd	62147
cebbaababbaaaabbd	62147
cbbbaababbaaaabbd	62147
cbbbaababbaaaagbd	93221
cbbbaababbaaafabd	93221
cbbbaababbaaebabd	93221
cbbbaababbaeababd	93221
cbbbaababbeaababd	93221
cbbbaababfbaababd	93221
cbbbaabagabaababd	93221
cbbbaabfaabaababd	93221
cbbbaagaaabaababd	93221
cbbbafaaaabaababd	93221
cbbbebaaaabaababd	93221
cbbfbbaaaabaababd	93221
cbgabbaaaabaababd	93221
cgbabbaaaabaababd	93221
cabbabbaaaabaababd	93221
cabbabbaaaabaabd	23305
cabbabbaaaabebd	17479
cabbabbaaaafbbd	17479
cabbabbaaaebbbd	17479
cabbabbaaeabbbd	17479
cabbabbaeaabbbd	17479
cabbabbeaaabbbd	17479
cabbabfbaaabbbd	17479
cabbagabaaabbbd	17479
cabbfaabaaabbbd	17479
cabgaaabaaabbbd	17479
cagbaaabaaabbbd	17479
cfabaaabaaabbbd	17479
caaabaaabaaabbbd	17479
caaabaaabaaabgbd	26219
caaabaaabaaagbbd	26219
caaabaaabaafabbd	26219
caaabaaabaebabbd	26219
caaabaaabeababbd	26219
caaabaaafbababbd	26219
caaabaaebbababbd	26219
caaabaeabbababbd	26219
caaabeaabbababbd	26219
caaafbaabbababbd	26219
caaebbaabbababbd	26219
caeabbaabbababbd	26219
ceaabbaabbababbd	26219
cbaabbaabbababbd	26219
cbaabbaabbabagbd	39329
cbaabbaabbabfabd	39329
cbaabbaabbagaabd	39329
cbaabbaabbfaaabd	39329
cbaabbaabgaaaabd	39329
cbaabbaagbaaaabd	39329
cbaabbafabaaaabd	39329
cbaabbebabaaaabd	39329
cbaabfbbabaaaabd	39329
cbaagabbabaaaabd	39329
cbafaabbabaaaabd	39329
cbebaabbabaaaabd	39329
cfbbaabbabaaaabd	39329
caabbaabbabaaaabd	39329
caabbaabbabaaebd	29497
caabbaabbabaeabd	29497
caabbaabbabeaabd	29497
caabbaabbafbaabd	29497
caabbaabbebbaabd	29497
caabbaabfbbbaabd	29497
caabbaagabbbaabd	29497
caabbafaabbbaabd	29497
caabbebaabbbaabd	29497
caabfbbaabbbaabd	29497
caagabbaabbbaabd	29497
cafaabbaabbbaabd	29497
cebaabbaabbbaabd	29497
cbbaabbaabbbaabd	29497
cbbaabbaabbbebd	22123
cbbaabbaabbfbbd	22123
cbbaabbaabgabbd	22123
cbbaabbaagbabbd	22123
cbbaabbafababbd	22123
cbbaabbebababbd	22123
cbbaabfbbababbd	22123
cbbaagabbababbd	22123
cbbafaabbababbd	22123
cbbebaabbababbd	22123
cbfbbaabbababbd	22123
cgabbaabbababbd	22123
cababbaabbababbd	22123
cababbaabbabagbd	33185
cababbaabbabfabd	33185
cababbaabbagaabd	33185
cababbaabbfaaabd	33185
cababbaabgaaaabd	33185
cababbaagbaaaabd	33185
cababbafabaaaabd	33185
cababbebabaaaabd	33185
cababfbbabaaaabd	33185
cabagabbabaaaabd	33185
cabfaabbabaaaabd	33185
cagaaabbabaaaabd	33185
cfaaaabbabaaaabd	33185
caaaaaabbabaaaabd	33185
caaaaaabbabaaebd	24889
caaaaaabbabaeabd	24889
caaaaaabbabeaabd	24889
caaaaaabbafbaabd	24889
caaaaaabbebbaabd	24889
caaaaaabfbbbaabd	24889
caaaaaagabbbaabd	24889
caaaaafaabbbaabd	24889
caaaaebaabbbaabd	24889
caaaeabaabbbaabd	24889
caaeaabaabbbaabd	24889
caeaaabaabbbaabd	24889
ceaaaabaabbbaabd	24889
cbaaaabaabbbaabd	24889
cbaaaabaabbbebd	18667
cbaaaabaabbfbbd	18667
cbaaaabaabgabbd	18667
cbaaaabaagbabbd	18667
cbaaaabafababbd	18667
cbaaaabebababbd	18667
cbaaaafbbababbd	18667
cbaaaebbbababbd	18667
cbaaeabbbababbd	18667
cbaeaabbbababbd	18667
cbeaaabbbababbd	18667
cfbaaabbbababbd	18667
caabaaabbbababbd	18667
caabaaabbbabagbd	28001
caabaaabbbabfabd	28001
caabaaabbbagaabd	28001
caabaaabbbfaaabd	28001
caabaaabbgaaaabd	28001
caabaaabgbaaaabd	28001
caabaaagbbaaaabd	28001
caabaafabbaaaabd	28001
caabaebabbaaaabd	28001
caabeababbaaaabd	28001
caafbababbaaaabd	28001
caebbababbaaaabd	28001
ceabbababbaaaabd	28001
cbabbababbaaaabd	28001
cbabbababbaaebd	21001
cbabbababbaeabd	21001
cbabbababbeaabd	21001
cbabbababfbaabd	21001
cbabbabagabaabd	21001
cbabbabfaabaabd	21001
cbabbagaaabaabd	21001
cbabbfaaaabaabd	21001
cbabgaaaaabaabd	21001
cbagbaaaaabaabd	21001
cbfabaaaaabaabd	21001
cgaabaaaaabaabd	21001
cabaabaaaaabaabd	21001
cabaabaaaaabebd	15751
cabaabaaaaafbbd	15751
cabaabaaaaebbbd	15751
cabaabaaaeabbbd	15751
cabaabaaeaabbbd	15751
cabaabaeaaabbbd	15751
cabaabeaaaabbbd	15751
cabaafbaaaabbbd	15751
cabaebbaaaabbbd	15751
cabeabbaaaabbbd	15751
cafbabbaaaabbbd	15751
cebbabbaaaabbbd	15751
cbbbabbaaaabbbd	15751
cbbbabbaaaabgbd	23627
cbbbabbaaaagbbd	23627
cbbbabbaaafabbd	23627
cbbbabbaaebabbd	23627
cbbbabbaeababbd	23627
cbbbabbeaababbd	23627
cbbbabfbaababbd	23627
cbbbagabaababbd	23627
cbbbfaabaababbd	23627
cbbgaaabaababbd	23627
cbgbaaabaababbd	23627
cgbbaaabaababbd	23627
cabbbaaabaababbd	23627
cabbbaaabaabagbd	35441
cabbbaaabaabfabd	35441
cabbbaaabaagaabd	35441
cabbbaaabafaaabd	35441
cabbbaaabebaaabd	35441
cabbbaaafbbaaabd	35441
cabbbaaebbbaaabd	35441
cabbbaeabbbaaabd	35441
cabbbeaabbbaaabd	35441
cabbfbaabbbaaabd	35441
cabgabaabbbaaabd	35441
cagbabaabbbaaabd	35441
cfababaabbbaaabd	35441
caaababaabbbaaabd	35441
caaababaabbbaebd	26581
caaababaabbbeabd	26581
caaababaabbfbabd	26581
caaababaabgababd	26581
caaababaagbababd	26581
caaababafabababd	26581
caaababebabababd	26581
caaabafbbabababd	26581
caaabebbbabababd	26581
caaafbbbbabababd	26581
caaebbbbbabababd	26581
caeabbbbbabababd	26581
ceaabbbbbabababd	26581
cbaabbbbbabababd	26581
cbaabbbbbababd	6645
cbaabbbbbabd	1661
cbaabbbbbd	415
cbaabbbgbd	623
cbaabbgbbd	623
cbaabgbbbd	623
cbaagbbbbd	623
cbafabbbbd	623
cbebabbbbd	623
cfbbabbbbd	623
caabbabbbbd	623
caabbabbgbd	935
caabbabgbbd	935
caabbagbbbd	935
caabbfabbbd	935
caabgaabbbd	935
caagbaabbbd	935
cafabaabbbd	935
cebabaabbbd	935
cbbabaabbbd	935
cbbabaabgbd	1403
cbbabaagbbd	1403
cbbabafabbd	1403
cbbabebabbd	1403
cbbafbbabbd	1403
cbbebbbabbd	1403
cbfbbbbabbd	1403
cgabbbbabbd	1403
cababbbbabbd	1403
cababbbbagbd	2105
cababbbbfabd	2105
cababbbgaabd	2105
cababbgbaabd	2105
cababgbbaabd	2105
cabagbbbaabd	2105
cabfabbbaabd	2105
cagaabbbaabd	2105
cfaaabbbaabd	2105
caaaaabbbaabd	2105
caaaaabbbebd	1579
caaaaabbfbbd	1579
caaaaabgabbd	1579
caaaaagbabbd	1579
caaaafababbd	1579
caaaebababbd	1579
caaeabababbd	1579
caeaabababbd	1579
ceaaabababbd	1579
cbaaabababbd	1579
cbaaababagbd	2369
cbaaababfabd	2369
cbaaabagaabd	2369
cbaaabfaaabd	2369
cbaaagaaaabd	2369
cbaafaaaaabd	2369
cbaebaaaaabd	2369
cbeabaaaaabd	2369
cfbabaaaaabd	2369
caababaaaaabd	2369
caababaaaebd	1777
caababaaeabd	1777
caababaeaabd	1777
caababeaaabd	1777
caabafbaaabd	1777
caabebbaaabd	1777
caafbbbaaabd	1777
caebbbbaaabd	1777
ceabbbbaaabd	1777
cbabbbbaaabd	1777
cbabbbbaebd	1333
cbabbbbeabd	1333
cbabbbfbabd	1333
cbabbgababd	1333
cbabgbababd	1333
cbagbbababd	1333
cbfabbababd	1333
cgaabbababd	1333
cabaabbababd	1333
cabaabbabd	333
cabaabbd	83
cabaagbd	125
cabafabd	125
cabebabd	125
cafbbabd	125
cebbbabd	125
cbbbbabd	125
cbbbbd	31
cbbgbd	47
cbgbbd	47
cgbbbd	47
cabbbbd	47
cabbgbd	71
cabgbbd	71
cagbbbd	71
cfabbbd	71
caaabbbd	71
caaabgbd	107
caaagbbd	107
caafabbd	107
caebabbd	107
ceababbd	107
cbababbd	107
cbabagbd	161
cbabfabd	161
cbagaabd	161
cbfaaabd	161
cgaaaabd	161
cabaaaabd	161
cabaaebd	121
cabaeabd	121
cabeaabd	121
cafbaabd	121
cebbaabd	121
cbbbaabd	121
cbbbebd	91
cbbfbbd	91
cbgabbd	91
cgbabbd	91
cabbabbd	91
cabbagbd	137
cabbfabd	137
cabgaabd	137
cagbaabd	137
cfabaabd	137
caaabaabd	137
caaabebd	103
caaafbbd	103
caaebbbd	103
caeabbbd	103
ceaabbbd	103
cbaabbbd	103
cbaabgbd	155
cbaagbbd	155
cbafabbd	155
cbebabbd	155
cfbbabbd	155
caabbabbd	155
caabbagbd	233
caabbfabd	233
caabgaabd	233
caagbaabd	233
