"Input number 3711 with intial rewrite term cbbaabbbbbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 845  Number of array doubles: 1"
Term	Number
cabbaababgaabd	8585
cabbaabagbaabd	8585
cabbaabfabaabd	8585
cabbaagaabaabd	8585
cabbafaaabaabd	8585
cabbebaaabaabd	8585
cabfbbaaabaabd	8585
cagabbaaabaabd	8585
cfaabbaaabaabd	8585
caaaabbaaabaabd	8585
caaaabbaaabebd	6439
caaaabbaaafbbd	6439
caaaabbaaebbbd	6439
caaaabbaeabbbd	6439
caaaabbeaabbbd	6439
caaaabfbaabbbd	6439
caaaagabaabbbd	6439
caaafaabaabbbd	6439
caaebaabaabbbd	6439
caeabaabaabbbd	6439
ceaabaabaabbbd	6439
cbaabaabaabbbd	6439
cbaabaabaabgbd	9659
cbaabaabaagbbd	9659
cbaabaabafabbd	9659
cbaabaabebabbd	9659
cbaabaafbbabbd	9659
cbaabaebbbabbd	9659
cbaabeabbbabbd	9659
cbaafbabbbabbd	9659
cbaebbabbbabbd	9659
cbeabbabbbabbd	9659
cfbabbabbbabbd	9659
caababbabbbabbd	9659
caababbabbbagbd	14489
caababbabbbfabd	14489
caababbabbgaabd	14489
caababbabgbaabd	14489
caababbagbbaabd	14489
caababbfabbaabd	14489
caababgaabbaabd	14489
caabagbaabbaabd	14489
caabfabaabbaabd	14489
caagaabaabbaabd	14489
cafaaabaabbaabd	14489
cebaaabaabbaabd	14489
cbbaaabaabbaabd	14489
cbbaaabaabbebd	10867
cbbaaabaabfbbd	10867
cbbaaabaagabbd	10867
cbbaaabafaabbd	10867
cbbaaabebaabbd	10867
cbbaaafbbaabbd	10867
cbbaaebbbaabbd	10867
cbbaeabbbaabbd	10867
cbbeaabbbaabbd	10867
cbfbaabbbaabbd	10867
cgabaabbbaabbd	10867
cababaabbbaabbd	10867
cababaabbbaagbd	16301
cababaabbbafabd	16301
cababaabbbebabd	16301
cababaabbfbbabd	16301
cababaabgabbabd	16301
cababaagbabbabd	16301
cababafababbabd	16301
cababebababbabd	16301
cabafbbababbabd	16301
cabebbbababbabd	16301
cafbbbbababbabd	16301
cebbbbbababbabd	16301
cbbbbbbababbabd	16301
cbbbbbbababbd	4075
cbbbbbbabagbd	6113
cbbbbbbabfabd	6113
cbbbbbbagaabd	6113
cbbbbbbfaaabd	6113
cbbbbbgaaaabd	6113
cbbbbgbaaaabd	6113
cbbbgbbaaaabd	6113
cbbgbbbaaaabd	6113
cbgbbbbaaaabd	6113
cgbbbbbaaaabd	6113
cabbbbbbaaaabd	6113
cabbbbbbaaebd	4585
cabbbbbbaeabd	4585
cabbbbbbeaabd	4585
cabbbbbfbaabd	4585
cabbbbgabaabd	4585
cabbbgbabaabd	4585
cabbgbbabaabd	4585
cabgbbbabaabd	4585
cagbbbbabaabd	4585
cfabbbbabaabd	4585
caaabbbbabaabd	4585
caaabbbbabebd	3439
caaabbbbafbbd	3439
