"Input number 142587 with intial rewrite term caaababbaabbbbbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2387  Number of array doubles: 1"
Term	Number
cafabbbaaababbbbbd	121951
cebabbbaaababbbbbd	121951
cbbabbbaaababbbbbd	121951
cbbabbbaaababbbgbd	182927
cbbabbbaaababbgbbd	182927
cbbabbbaaababgbbbd	182927
cbbabbbaaabagbbbbd	182927
cbbabbbaaabfabbbbd	182927
cbbabbbaaagaabbbbd	182927
cbbabbbaafaaabbbbd	182927
cbbabbbaebaaabbbbd	182927
cbbabbbeabaaabbbbd	182927
cbbabbfbabaaabbbbd	182927
cbbabgababaaabbbbd	182927
cbbagbababaaabbbbd	182927
cbbfabababaaabbbbd	182927
cbgaabababaaabbbbd	182927
cgbaabababaaabbbbd	182927
cabbaabababaaabbbbd	182927
cabbaabababaaabbgbd	274391
cabbaabababaaabgbbd	274391
cabbaabababaaagbbbd	274391
cabbaabababaafabbbd	274391
cabbaabababaebabbbd	274391
cabbaabababeababbbd	274391
cabbaababafbababbbd	274391
cabbaababebbababbbd	274391
cabbaabafbbbababbbd	274391
cabbaabebbbbababbbd	274391
cabbaafbbbbbababbbd	274391
cabbaebbbbbbababbbd	274391
cabbeabbbbbbababbbd	274391
cabfbabbbbbbababbbd	274391
cagababbbbbbababbbd	274391
cfaababbbbbbababbbd	274391
caaaababbbbbbababbbd	274391
caaaababbbbbbababgbd	411587
caaaababbbbbbabagbbd	411587
caaaababbbbbbabfabbd	411587
caaaababbbbbbagaabbd	411587
caaaababbbbbbfaaabbd	411587
caaaababbbbbgaaaabbd	411587
caaaababbbbgbaaaabbd	411587
caaaababbbgbbaaaabbd	411587
caaaababbgbbbaaaabbd	411587
caaaababgbbbbaaaabbd	411587
caaaabagbbbbbaaaabbd	411587
caaaabfabbbbbaaaabbd	411587
caaaagaabbbbbaaaabbd	411587
caaafaaabbbbbaaaabbd	411587
caaebaaabbbbbaaaabbd	411587
caeabaaabbbbbaaaabbd	411587
ceaabaaabbbbbaaaabbd	411587
cbaabaaabbbbbaaaabbd	411587
cbaabaaabbbbbaaaagbd	617381
cbaabaaabbbbbaaafabd	617381
cbaabaaabbbbbaaebabd	617381
cbaabaaabbbbbaeababd	617381
cbaabaaabbbbbeaababd	617381
cbaabaaabbbbfbaababd	617381
cbaabaaabbbgabaababd	617381
cbaabaaabbgbabaababd	617381
cbaabaaabgbbabaababd	617381
cbaabaaagbbbabaababd	617381
cbaabaafabbbabaababd	617381
cbaabaebabbbabaababd	617381
cbaabeababbbabaababd	617381
cbaafbababbbabaababd	617381
cbaebbababbbabaababd	617381
cbeabbababbbabaababd	617381
cfbabbababbbabaababd	617381
caababbababbbabaababd	617381
caababbababbbabaabd	154345
caababbababbbabebd	115759
caababbababbbafbbd	115759
caababbababbbebbbd	115759
caababbababbfbbbbd	115759
caababbababgabbbbd	115759
caababbabagbabbbbd	115759
caababbabfababbbbd	115759
caababbagaababbbbd	115759
caababbfaaababbbbd	115759
caababgaaaababbbbd	115759
caabagbaaaababbbbd	115759
caabfabaaaababbbbd	115759
caagaabaaaababbbbd	115759
cafaaabaaaababbbbd	115759
cebaaabaaaababbbbd	115759
cbbaaabaaaababbbbd	115759
cbbaaabaaaababbgbd	173639
cbbaaabaaaababgbbd	173639
cbbaaabaaaabagbbbd	173639
cbbaaabaaaabfabbbd	173639
cbbaaabaaaagaabbbd	173639
cbbaaabaaafaaabbbd	173639
cbbaaabaaebaaabbbd	173639
cbbaaabaeabaaabbbd	173639
cbbaaabeaabaaabbbd	173639
cbbaaafbaabaaabbbd	173639
cbbaaebbaabaaabbbd	173639
cbbaeabbaabaaabbbd	173639
cbbeaabbaabaaabbbd	173639
cbfbaabbaabaaabbbd	173639
cgabaabbaabaaabbbd	173639
cababaabbaabaaabbbd	173639
cababaabbaabaaabgbd	260459
cababaabbaabaaagbbd	260459
cababaabbaabaafabbd	260459
cababaabbaabaebabbd	260459
