"Input number 5649499 with intial rewrite term cababbaaabbabaaababbabbd
Generated final number 3 with final rewrite term cbd
Number of steps: 4424  Number of array doubles: 1"
Term	Number
cbaabgbabababbbbbbaabbbbbd	40722335
cbaagbbabababbbbbbaabbbbbd	40722335
cbafabbabababbbbbbaabbbbbd	40722335
cbebabbabababbbbbbaabbbbbd	40722335
cfbbabbabababbbbbbaabbbbbd	40722335
caabbabbabababbbbbbaabbbbbd	40722335
caabbabbabababbbbbbaabbbgbd	61083503
caabbabbabababbbbbbaabbgbbd	61083503
caabbabbabababbbbbbaabgbbbd	61083503
caabbabbabababbbbbbaagbbbbd	61083503
caabbabbabababbbbbbafabbbbd	61083503
caabbabbabababbbbbbebabbbbd	61083503
caabbabbabababbbbbfbbabbbbd	61083503
caabbabbabababbbbgabbabbbbd	61083503
caabbabbabababbbgbabbabbbbd	61083503
caabbabbabababbgbbabbabbbbd	61083503
caabbabbabababgbbbabbabbbbd	61083503
caabbabbababagbbbbabbabbbbd	61083503
caabbabbababfabbbbabbabbbbd	61083503
caabbabbabagaabbbbabbabbbbd	61083503
caabbabbabfaaabbbbabbabbbbd	61083503
caabbabbagaaaabbbbabbabbbbd	61083503
caabbabbfaaaaabbbbabbabbbbd	61083503
caabbabgaaaaaabbbbabbabbbbd	61083503
caabbagbaaaaaabbbbabbabbbbd	61083503
caabbfabaaaaaabbbbabbabbbbd	61083503
caabgaabaaaaaabbbbabbabbbbd	61083503
caagbaabaaaaaabbbbabbabbbbd	61083503
cafabaabaaaaaabbbbabbabbbbd	61083503
cebabaabaaaaaabbbbabbabbbbd	61083503
cbbabaabaaaaaabbbbabbabbbbd	61083503
cbbabaabaaaaaabbbbabbabbgbd	91625255
cbbabaabaaaaaabbbbabbabgbbd	91625255
cbbabaabaaaaaabbbbabbagbbbd	91625255
cbbabaabaaaaaabbbbabbfabbbd	91625255
cbbabaabaaaaaabbbbabgaabbbd	91625255
cbbabaabaaaaaabbbbagbaabbbd	91625255
cbbabaabaaaaaabbbbfabaabbbd	91625255
cbbabaabaaaaaabbbgaabaabbbd	91625255
cbbabaabaaaaaabbgbaabaabbbd	91625255
cbbabaabaaaaaabgbbaabaabbbd	91625255
cbbabaabaaaaaagbbbaabaabbbd	91625255
cbbabaabaaaaafabbbaabaabbbd	91625255
cbbabaabaaaaebabbbaabaabbbd	91625255
cbbabaabaaaeababbbaabaabbbd	91625255
cbbabaabaaeaababbbaabaabbbd	91625255
cbbabaabaeaaababbbaabaabbbd	91625255
cbbabaabeaaaababbbaabaabbbd	91625255
cbbabaafbaaaababbbaabaabbbd	91625255
cbbabaebbaaaababbbaabaabbbd	91625255
cbbabeabbaaaababbbaabaabbbd	91625255
cbbafbabbaaaababbbaabaabbbd	91625255
cbbebbabbaaaababbbaabaabbbd	91625255
cbfbbbabbaaaababbbaabaabbbd	91625255
cgabbbabbaaaababbbaabaabbbd	91625255
cababbbabbaaaababbbaabaabbbd	91625255
cababbbabbaaaababbbaabaabgbd	137437883
cababbbabbaaaababbbaabaagbbd	137437883
cababbbabbaaaababbbaabafabbd	137437883
cababbbabbaaaababbbaabebabbd	137437883
cababbbabbaaaababbbaafbbabbd	137437883
cababbbabbaaaababbbaebbbabbd	137437883
cababbbabbaaaababbbeabbbabbd	137437883
cababbbabbaaaababbfbabbbabbd	137437883
cababbbabbaaaababgababbbabbd	137437883
cababbbabbaaaabagbababbbabbd	137437883
cababbbabbaaaabfabababbbabbd	137437883
cababbbabbaaaagaabababbbabbd	137437883
cababbbabbaaafaaabababbbabbd	137437883
cababbbabbaaebaaabababbbabbd	137437883
cababbbabbaeabaaabababbbabbd	137437883
cababbbabbeaabaaabababbbabbd	137437883
cababbbabfbaabaaabababbbabbd	137437883
cababbbagabaabaaabababbbabbd	137437883
cababbbfaabaabaaabababbbabbd	137437883
cababbgaaabaabaaabababbbabbd	137437883
cababgbaaabaabaaabababbbabbd	137437883
cabagbbaaabaabaaabababbbabbd	137437883
cabfabbaaabaabaaabababbbabbd	137437883
cagaabbaaabaabaaabababbbabbd	137437883
cfaaabbaaabaabaaabababbbabbd	137437883
caaaaabbaaabaabaaabababbbabbd	137437883
caaaaabbaaabaabaaabababbbagbd	206156825
caaaaabbaaabaabaaabababbbfabd	206156825
caaaaabbaaabaabaaabababbgaabd	206156825
caaaaabbaaabaabaaabababgbaabd	206156825
caaaaabbaaabaabaaababagbbaabd	206156825
caaaaabbaaabaabaaababfabbaabd	206156825
caaaaabbaaabaabaaabagaabbaabd	206156825
caaaaabbaaabaabaaabfaaabbaabd	206156825
caaaaabbaaabaabaaagaaaabbaabd	206156825
caaaaabbaaabaabaafaaaaabbaabd	206156825
caaaaabbaaabaabaebaaaaabbaabd	206156825
caaaaabbaaabaabeabaaaaabbaabd	206156825
caaaaabbaaabaafbabaaaaabbaabd	206156825
caaaaabbaaabaebbabaaaaabbaabd	206156825
caaaaabbaaabeabbabaaaaabbaabd	206156825
caaaaabbaaafbabbabaaaaabbaabd	206156825
caaaaabbaaebbabbabaaaaabbaabd	206156825
caaaaabbaeabbabbabaaaaabbaabd	206156825
caaaaabbeaabbabbabaaaaabbaabd	206156825
caaaaabfbaabbabbabaaaaabbaabd	206156825
caaaaagabaabbabbabaaaaabbaabd	206156825
caaaafaabaabbabbabaaaaabbaabd	206156825
caaaebaabaabbabbabaaaaabbaabd	206156825
caaeabaabaabbabbabaaaaabbaabd	206156825
caeaabaabaabbabbabaaaaabbaabd	206156825
ceaaabaabaabbabbabaaaaabbaabd	206156825
cbaaabaabaabbabbabaaaaabbaabd	206156825
cbaaabaabaabbabbabaaaaabbebd	154617619
cbaaabaabaabbabbabaaaaabfbbd	154617619
cbaaabaabaabbabbabaaaaagabbd	154617619
cbaaabaabaabbabbabaaaafaabbd	154617619
cbaaabaabaabbabbabaaaebaabbd	154617619
cbaaabaabaabbabbabaaeabaabbd	154617619
cbaaabaabaabbabbabaeaabaabbd	154617619
cbaaabaabaabbabbabeaaabaabbd	154617619
cbaaabaabaabbabbafbaaabaabbd	154617619
cbaaabaabaabbabbebbaaabaabbd	154617619
cbaaabaabaabbabfbbbaaabaabbd	154617619
cbaaabaabaabbagabbbaaabaabbd	154617619
cbaaabaabaabbfaabbbaaabaabbd	154617619
cbaaabaabaabgaaabbbaaabaabbd	154617619
cbaaabaabaagbaaabbbaaabaabbd	154617619
cbaaabaabafabaaabbbaaabaabbd	154617619
cbaaabaabebabaaabbbaaabaabbd	154617619
cbaaabaafbbabaaabbbaaabaabbd	154617619
cbaaabaebbbabaaabbbaaabaabbd	154617619
cbaaabeabbbabaaabbbaaabaabbd	154617619
cbaaafbabbbabaaabbbaaabaabbd	154617619
cbaaebbabbbabaaabbbaaabaabbd	154617619
cbaeabbabbbabaaabbbaaabaabbd	154617619
cbeaabbabbbabaaabbbaaabaabbd	154617619
cfbaabbabbbabaaabbbaaabaabbd	154617619
caabaabbabbbabaaabbbaaabaabbd	154617619
caabaabbabbbabaaabbbaaabaagbd	231926429
caabaabbabbbabaaabbbaaabafabd	231926429
caabaabbabbbabaaabbbaaabebabd	231926429
caabaabbabbbabaaabbbaaafbbabd	231926429
caabaabbabbbabaaabbbaaebbbabd	231926429
caabaabbabbbabaaabbbaeabbbabd	231926429
caabaabbabbbabaaabbbeaabbbabd	231926429
caabaabbabbbabaaabbfbaabbbabd	231926429
caabaabbabbbabaaabgabaabbbabd	231926429
caabaabbabbbabaaagbabaabbbabd	231926429
caabaabbabbbabaafababaabbbabd	231926429
caabaabbabbbabaebababaabbbabd	231926429
caabaabbabbbabeabababaabbbabd	231926429
caabaabbabbbafbabababaabbbabd	231926429
caabaabbabbbebbabababaabbbabd	231926429
caabaabbabbfbbbabababaabbbabd	231926429
caabaabbabgabbbabababaabbbabd	231926429
caabaabbagbabbbabababaabbbabd	231926429
caabaabbfababbbabababaabbbabd	231926429
caabaabgaababbbabababaabbbabd	231926429
caabaagbaababbbabababaabbbabd	231926429
caabafabaababbbabababaabbbabd	231926429
caabebabaababbbabababaabbbabd	231926429
caafbbabaababbbabababaabbbabd	231926429
caebbbabaababbbabababaabbbabd	231926429
ceabbbabaababbbabababaabbbabd	231926429
cbabbbabaababbbabababaabbbabd	231926429
cbabbbabaababbbabababaabbbd	57981607
cbabbbabaababbbabababaabgbd	86972411
cbabbbabaababbbabababaagbbd	86972411
cbabbbabaababbbabababafabbd	86972411
cbabbbabaababbbabababebabbd	86972411
cbabbbabaababbbababafbbabbd	86972411
cbabbbabaababbbababebbbabbd	86972411
cbabbbabaababbbabafbbbbabbd	86972411
cbabbbabaababbbabebbbbbabbd	86972411
cbabbbabaababbbafbbbbbbabbd	86972411
cbabbbabaababbbebbbbbbbabbd	86972411
cbabbbabaababbfbbbbbbbbabbd	86972411
cbabbbabaababgabbbbbbbbabbd	86972411
cbabbbabaabagbabbbbbbbbabbd	86972411
cbabbbabaabfababbbbbbbbabbd	86972411
cbabbbabaagaababbbbbbbbabbd	86972411
cbabbbabafaaababbbbbbbbabbd	86972411
cbabbbabebaaababbbbbbbbabbd	86972411
cbabbbafbbaaababbbbbbbbabbd	86972411
cbabbbebbbaaababbbbbbbbabbd	86972411
cbabbfbbbbaaababbbbbbbbabbd	86972411
cbabgabbbbaaababbbbbbbbabbd	86972411
cbagbabbbbaaababbbbbbbbabbd	86972411
cbfababbbbaaababbbbbbbbabbd	86972411
cgaababbbbaaababbbbbbbbabbd	86972411
cabaababbbbaaababbbbbbbbabbd	86972411
cabaababbbbaaababbbbbbbbagbd	130458617
cabaababbbbaaababbbbbbbbfabd	130458617
cabaababbbbaaababbbbbbbgaabd	130458617
cabaababbbbaaababbbbbbgbaabd	130458617
cabaababbbbaaababbbbbgbbaabd	130458617
cabaababbbbaaababbbbgbbbaabd	130458617
cabaababbbbaaababbbgbbbbaabd	130458617
cabaababbbbaaababbgbbbbbaabd	130458617
cabaababbbbaaababgbbbbbbaabd	130458617
cabaababbbbaaabagbbbbbbbaabd	130458617
cabaababbbbaaabfabbbbbbbaabd	130458617
cabaababbbbaaagaabbbbbbbaabd	130458617
cabaababbbbaafaaabbbbbbbaabd	130458617
cabaababbbbaebaaabbbbbbbaabd	130458617
cabaababbbbeabaaabbbbbbbaabd	130458617
cabaababbbfbabaaabbbbbbbaabd	130458617
cabaababbgababaaabbbbbbbaabd	130458617
cabaababgbababaaabbbbbbbaabd	130458617
cabaabagbbababaaabbbbbbbaabd	130458617
cabaabfabbababaaabbbbbbbaabd	130458617
cabaagaabbababaaabbbbbbbaabd	130458617
cabafaaabbababaaabbbbbbbaabd	130458617
cabebaaabbababaaabbbbbbbaabd	130458617
cafbbaaabbababaaabbbbbbbaabd	130458617
cebbbaaabbababaaabbbbbbbaabd	130458617
cbbbbaaabbababaaabbbbbbbaabd	130458617
cbbbbaaabbababaaabbbbbbbebd	97843963
cbbbbaaabbababaaabbbbbbfbbd	97843963
cbbbbaaabbababaaabbbbbgabbd	97843963
cbbbbaaabbababaaabbbbgbabbd	97843963
cbbbbaaabbababaaabbbgbbabbd	97843963
cbbbbaaabbababaaabbgbbbabbd	97843963
cbbbbaaabbababaaabgbbbbabbd	97843963
cbbbbaaabbababaaagbbbbbabbd	97843963
cbbbbaaabbababaafabbbbbabbd	97843963
cbbbbaaabbababaebabbbbbabbd	97843963
cbbbbaaabbababeababbbbbabbd	97843963
cbbbbaaabbabafbababbbbbabbd	97843963
cbbbbaaabbabebbababbbbbabbd	97843963
cbbbbaaabbafbbbababbbbbabbd	97843963
cbbbbaaabbebbbbababbbbbabbd	97843963
cbbbbaaabfbbbbbababbbbbabbd	97843963
cbbbbaaagabbbbbababbbbbabbd	97843963
cbbbbaafaabbbbbababbbbbabbd	97843963
cbbbbaebaabbbbbababbbbbabbd	97843963
cbbbbeabaabbbbbababbbbbabbd	97843963
cbbbfbabaabbbbbababbbbbabbd	97843963
cbbgababaabbbbbababbbbbabbd	97843963
cbgbababaabbbbbababbbbbabbd	97843963
cgbbababaabbbbbababbbbbabbd	97843963
cabbbababaabbbbbababbbbbabbd	97843963
cabbbababaabbbbbababbbbbagbd	146765945
cabbbababaabbbbbababbbbbfabd	146765945
cabbbababaabbbbbababbbbgaabd	146765945
cabbbababaabbbbbababbbgbaabd	146765945
