"Input number 1117065 with intial rewrite term caaabaaaababbbaaabaabd
Generated final number 3 with final rewrite term cbd
Number of steps: 3610  Number of array doubles: 1"
Term	Number
cbbgaaaabaababbabbbbbbd	6038975
cbgbaaaabaababbabbbbbbd	6038975
cgbbaaaabaababbabbbbbbd	6038975
cabbbaaaabaababbabbbbbbd	6038975
cabbbaaaabaababbabbbbgbd	9058463
cabbbaaaabaababbabbbgbbd	9058463
cabbbaaaabaababbabbgbbbd	9058463
cabbbaaaabaababbabgbbbbd	9058463
cabbbaaaabaababbagbbbbbd	9058463
cabbbaaaabaababbfabbbbbd	9058463
cabbbaaaabaababgaabbbbbd	9058463
cabbbaaaabaabagbaabbbbbd	9058463
cabbbaaaabaabfabaabbbbbd	9058463
cabbbaaaabaagaabaabbbbbd	9058463
cabbbaaaabafaaabaabbbbbd	9058463
cabbbaaaabebaaabaabbbbbd	9058463
cabbbaaaafbbaaabaabbbbbd	9058463
cabbbaaaebbbaaabaabbbbbd	9058463
cabbbaaeabbbaaabaabbbbbd	9058463
cabbbaeaabbbaaabaabbbbbd	9058463
cabbbeaaabbbaaabaabbbbbd	9058463
cabbfbaaabbbaaabaabbbbbd	9058463
cabgabaaabbbaaabaabbbbbd	9058463
cagbabaaabbbaaabaabbbbbd	9058463
cfababaaabbbaaabaabbbbbd	9058463
caaababaaabbbaaabaabbbbbd	9058463
caaababaaabbbaaabaabbbgbd	13587695
caaababaaabbbaaabaabbgbbd	13587695
caaababaaabbbaaabaabgbbbd	13587695
caaababaaabbbaaabaagbbbbd	13587695
caaababaaabbbaaabafabbbbd	13587695
caaababaaabbbaaabebabbbbd	13587695
caaababaaabbbaaafbbabbbbd	13587695
caaababaaabbbaaebbbabbbbd	13587695
caaababaaabbbaeabbbabbbbd	13587695
caaababaaabbbeaabbbabbbbd	13587695
caaababaaabbfbaabbbabbbbd	13587695
caaababaaabgabaabbbabbbbd	13587695
caaababaaagbabaabbbabbbbd	13587695
caaababaafababaabbbabbbbd	13587695
caaababaebababaabbbabbbbd	13587695
caaababeabababaabbbabbbbd	13587695
caaabafbabababaabbbabbbbd	13587695
caaabebbabababaabbbabbbbd	13587695
caaafbbbabababaabbbabbbbd	13587695
caaebbbbabababaabbbabbbbd	13587695
caeabbbbabababaabbbabbbbd	13587695
ceaabbbbabababaabbbabbbbd	13587695
cbaabbbbabababaabbbabbbbd	13587695
cbaabbbbabababaabbbabbgbd	20381543
cbaabbbbabababaabbbabgbbd	20381543
cbaabbbbabababaabbbagbbbd	20381543
cbaabbbbabababaabbbfabbbd	20381543
cbaabbbbabababaabbgaabbbd	20381543
cbaabbbbabababaabgbaabbbd	20381543
cbaabbbbabababaagbbaabbbd	20381543
cbaabbbbabababafabbaabbbd	20381543
cbaabbbbabababebabbaabbbd	20381543
cbaabbbbababafbbabbaabbbd	20381543
cbaabbbbababebbbabbaabbbd	20381543
cbaabbbbabafbbbbabbaabbbd	20381543
cbaabbbbabebbbbbabbaabbbd	20381543
cbaabbbbafbbbbbbabbaabbbd	20381543
cbaabbbbebbbbbbbabbaabbbd	20381543
cbaabbbfbbbbbbbbabbaabbbd	20381543
cbaabbgabbbbbbbbabbaabbbd	20381543
cbaabgbabbbbbbbbabbaabbbd	20381543
cbaagbbabbbbbbbbabbaabbbd	20381543
cbafabbabbbbbbbbabbaabbbd	20381543
cbebabbabbbbbbbbabbaabbbd	20381543
cfbbabbabbbbbbbbabbaabbbd	20381543
caabbabbabbbbbbbbabbaabbbd	20381543
caabbabbabbbbbbbbabbaabgbd	30572315
caabbabbabbbbbbbbabbaagbbd	30572315
caabbabbabbbbbbbbabbafabbd	30572315
caabbabbabbbbbbbbabbebabbd	30572315
caabbabbabbbbbbbbabfbbabbd	30572315
caabbabbabbbbbbbbagabbabbd	30572315
caabbabbabbbbbbbbfaabbabbd	30572315
caabbabbabbbbbbbgaaabbabbd	30572315
caabbabbabbbbbbgbaaabbabbd	30572315
caabbabbabbbbbgbbaaabbabbd	30572315
