"Input number 230631 with intial rewrite term cbbaaaabaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2468  Number of array doubles: 1"
Term	Number
caebbaaababbabaabbbbbabd	7101053
ceabbaaababbabaabbbbbabd	7101053
cbabbaaababbabaabbbbbabd	7101053
cbabbaaababbabaabbbbbd	1775263
cbabbaaababbabaabbbgbd	2662895
cbabbaaababbabaabbgbbd	2662895
cbabbaaababbabaabgbbbd	2662895
cbabbaaababbabaagbbbbd	2662895
cbabbaaababbabafabbbbd	2662895
cbabbaaababbabebabbbbd	2662895
cbabbaaababbafbbabbbbd	2662895
cbabbaaababbebbbabbbbd	2662895
cbabbaaababfbbbbabbbbd	2662895
cbabbaaabagabbbbabbbbd	2662895
cbabbaaabfaabbbbabbbbd	2662895
cbabbaaagaaabbbbabbbbd	2662895
cbabbaafaaaabbbbabbbbd	2662895
cbabbaebaaaabbbbabbbbd	2662895
cbabbeabaaaabbbbabbbbd	2662895
cbabfbabaaaabbbbabbbbd	2662895
cbagababaaaabbbbabbbbd	2662895
cbfaababaaaabbbbabbbbd	2662895
cgaaababaaaabbbbabbbbd	2662895
cabaaababaaaabbbbabbbbd	2662895
cabaaababaaaabbbbabbgbd	3994343
cabaaababaaaabbbbabgbbd	3994343
cabaaababaaaabbbbagbbbd	3994343
cabaaababaaaabbbbfabbbd	3994343
cabaaababaaaabbbgaabbbd	3994343
cabaaababaaaabbgbaabbbd	3994343
cabaaababaaaabgbbaabbbd	3994343
cabaaababaaaagbbbaabbbd	3994343
cabaaababaaafabbbaabbbd	3994343
cabaaababaaebabbbaabbbd	3994343
cabaaababaeababbbaabbbd	3994343
cabaaababeaababbbaabbbd	3994343
cabaaabafbaababbbaabbbd	3994343
cabaaabebbaababbbaabbbd	3994343
cabaaafbbbaababbbaabbbd	3994343
cabaaebbbbaababbbaabbbd	3994343
cabaeabbbbaababbbaabbbd	3994343
cabeaabbbbaababbbaabbbd	3994343
cafbaabbbbaababbbaabbbd	3994343
cebbaabbbbaababbbaabbbd	3994343
cbbbaabbbbaababbbaabbbd	3994343
cbbbaabbbbaababbbaabgbd	5991515
cbbbaabbbbaababbbaagbbd	5991515
cbbbaabbbbaababbbafabbd	5991515
cbbbaabbbbaababbbebabbd	5991515
cbbbaabbbbaababbfbbabbd	5991515
cbbbaabbbbaababgabbabbd	5991515
cbbbaabbbbaabagbabbabbd	5991515
cbbbaabbbbaabfababbabbd	5991515
cbbbaabbbbaagaababbabbd	5991515
cbbbaabbbbafaaababbabbd	5991515
cbbbaabbbbebaaababbabbd	5991515
cbbbaabbbfbbaaababbabbd	5991515
cbbbaabbgabbaaababbabbd	5991515
cbbbaabgbabbaaababbabbd	5991515
cbbbaagbbabbaaababbabbd	5991515
cbbbafabbabbaaababbabbd	5991515
cbbbebabbabbaaababbabbd	5991515
cbbfbbabbabbaaababbabbd	5991515
cbgabbabbabbaaababbabbd	5991515
cgbabbabbabbaaababbabbd	5991515
cabbabbabbabbaaababbabbd	5991515
cabbabbabbabbaaababbagbd	8987273
cabbabbabbabbaaababbfabd	8987273
cabbabbabbabbaaababgaabd	8987273
cabbabbabbabbaaabagbaabd	8987273
cabbabbabbabbaaabfabaabd	8987273
cabbabbabbabbaaagaabaabd	8987273
cabbabbabbabbaafaaabaabd	8987273
cabbabbabbabbaebaaabaabd	8987273
cabbabbabbabbeabaaabaabd	8987273
cabbabbabbabfbabaaabaabd	8987273
cabbabbabbagababaaabaabd	8987273
cabbabbabbfaababaaabaabd	8987273
cabbabbabgaaababaaabaabd	8987273
cabbabbagbaaababaaabaabd	8987273
cabbabbfabaaababaaabaabd	8987273
cabbabgaabaaababaaabaabd	8987273
cabbagbaabaaababaaabaabd	8987273
cabbfabaabaaababaaabaabd	8987273
cabgaabaabaaababaaabaabd	8987273
cagbaabaabaaababaaabaabd	8987273
cfabaabaabaaababaaabaabd	8987273
caaabaabaabaaababaaabaabd	8987273
caaabaabaabaaababaaabebd	6740455
caaabaabaabaaababaaafbbd	6740455
caaabaabaabaaababaaebbbd	6740455
caaabaabaabaaababaeabbbd	6740455
caaabaabaabaaababeaabbbd	6740455
caaabaabaabaaabafbaabbbd	6740455
caaabaabaabaaabebbaabbbd	6740455
caaabaabaabaaafbbbaabbbd	6740455
caaabaabaabaaebbbbaabbbd	6740455
caaabaabaabaeabbbbaabbbd	6740455
caaabaabaabeaabbbbaabbbd	6740455
caaabaabaafbaabbbbaabbbd	6740455
caaabaabaebbaabbbbaabbbd	6740455
caaabaabeabbaabbbbaabbbd	6740455
caaabaafbabbaabbbbaabbbd	6740455
caaabaebbabbaabbbbaabbbd	6740455
caaabeabbabbaabbbbaabbbd	6740455
caaafbabbabbaabbbbaabbbd	6740455
caaebbabbabbaabbbbaabbbd	6740455
caeabbabbabbaabbbbaabbbd	6740455
ceaabbabbabbaabbbbaabbbd	6740455
cbaabbabbabbaabbbbaabbbd	6740455
cbaabbabbabbaabbbbaabgbd	10110683
cbaabbabbabbaabbbbaagbbd	10110683
cbaabbabbabbaabbbbafabbd	10110683
cbaabbabbabbaabbbbebabbd	10110683
cbaabbabbabbaabbbfbbabbd	10110683
cbaabbabbabbaabbgabbabbd	10110683
cbaabbabbabbaabgbabbabbd	10110683
cbaabbabbabbaagbbabbabbd	10110683
cbaabbabbabbafabbabbabbd	10110683
cbaabbabbabbebabbabbabbd	10110683
