"Input number 77031 with intial rewrite term caababbaabbbaabbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1840  Number of array doubles: 1"
Term	Number
caaabaababbafbbaabbd	422131
caaabaababbebbbaabbd	422131
caaabaababfbbbbaabbd	422131
caaabaabagabbbbaabbd	422131
caaabaabfaabbbbaabbd	422131
caaabaagaaabbbbaabbd	422131
caaabafaaaabbbbaabbd	422131
caaabebaaaabbbbaabbd	422131
caaafbbaaaabbbbaabbd	422131
caaebbbaaaabbbbaabbd	422131
caeabbbaaaabbbbaabbd	422131
ceaabbbaaaabbbbaabbd	422131
cbaabbbaaaabbbbaabbd	422131
cbaabbbaaaabbbbaagbd	633197
cbaabbbaaaabbbbafabd	633197
cbaabbbaaaabbbbebabd	633197
cbaabbbaaaabbbfbbabd	633197
cbaabbbaaaabbgabbabd	633197
cbaabbbaaaabgbabbabd	633197
cbaabbbaaaagbbabbabd	633197
cbaabbbaaafabbabbabd	633197
cbaabbbaaebabbabbabd	633197
cbaabbbaeababbabbabd	633197
cbaabbbeaababbabbabd	633197
cbaabbfbaababbabbabd	633197
cbaabgabaababbabbabd	633197
cbaagbabaababbabbabd	633197
cbafababaababbabbabd	633197
cbebababaababbabbabd	633197
cfbbababaababbabbabd	633197
caabbababaababbabbabd	633197
caabbababaababbabbd	158299
caabbababaababbagbd	237449
caabbababaababbfabd	237449
caabbababaababgaabd	237449
caabbababaabagbaabd	237449
caabbababaabfabaabd	237449
caabbababaagaabaabd	237449
caabbababafaaabaabd	237449
caabbababebaaabaabd	237449
caabbabafbbaaabaabd	237449
caabbabebbbaaabaabd	237449
caabbafbbbbaaabaabd	237449
caabbebbbbbaaabaabd	237449
caabfbbbbbbaaabaabd	237449
caagabbbbbbaaabaabd	237449
cafaabbbbbbaaabaabd	237449
cebaabbbbbbaaabaabd	237449
cbbaabbbbbbaaabaabd	237449
cbbaabbbbbbaaabebd	178087
cbbaabbbbbbaaafbbd	178087
cbbaabbbbbbaaebbbd	178087
cbbaabbbbbbaeabbbd	178087
cbbaabbbbbbeaabbbd	178087
cbbaabbbbbfbaabbbd	178087
cbbaabbbbgabaabbbd	178087
cbbaabbbgbabaabbbd	178087
cbbaabbgbbabaabbbd	178087
cbbaabgbbbabaabbbd	178087
cbbaagbbbbabaabbbd	178087
cbbafabbbbabaabbbd	178087
cbbebabbbbabaabbbd	178087
cbfbbabbbbabaabbbd	178087
cgabbabbbbabaabbbd	178087
cababbabbbbabaabbbd	178087
cababbabbbbabaabgbd	267131
cababbabbbbabaagbbd	267131
cababbabbbbabafabbd	267131
cababbabbbbabebabbd	267131
cababbabbbbafbbabbd	267131
cababbabbbbebbbabbd	267131
cababbabbbfbbbbabbd	267131
cababbabbgabbbbabbd	267131
cababbabgbabbbbabbd	267131
cababbagbbabbbbabbd	267131
cababbfabbabbbbabbd	267131
cababgaabbabbbbabbd	267131
cabagbaabbabbbbabbd	267131
cabfabaabbabbbbabbd	267131
cagaabaabbabbbbabbd	267131
cfaaabaabbabbbbabbd	267131
caaaaabaabbabbbbabbd	267131
caaaaabaabbabbbbagbd	400697
caaaaabaabbabbbbfabd	400697
caaaaabaabbabbbgaabd	400697
caaaaabaabbabbgbaabd	400697
caaaaabaabbabgbbaabd	400697
caaaaabaabbagbbbaabd	400697
caaaaabaabbfabbbaabd	400697
caaaaabaabgaabbbaabd	400697
caaaaabaagbaabbbaabd	400697
caaaaabafabaabbbaabd	400697
caaaaabebabaabbbaabd	400697
caaaaafbbabaabbbaabd	400697
caaaaebbbabaabbbaabd	400697
caaaeabbbabaabbbaabd	400697
caaeaabbbabaabbbaabd	400697
caeaaabbbabaabbbaabd	400697
ceaaaabbbabaabbbaabd	400697
cbaaaabbbabaabbbaabd	400697
cbaaaabbbabaabbbebd	300523
cbaaaabbbabaabbfbbd	300523
cbaaaabbbabaabgabbd	300523
cbaaaabbbabaagbabbd	300523
cbaaaabbbabafababbd	300523
cbaaaabbbabebababbd	300523
cbaaaabbbafbbababbd	300523
cbaaaabbbebbbababbd	300523
cbaaaabbfbbbbababbd	300523
cbaaaabgabbbbababbd	300523
cbaaaagbabbbbababbd	300523
cbaaafababbbbababbd	300523
cbaaebababbbbababbd	300523
cbaeabababbbbababbd	300523
cbeaabababbbbababbd	300523
cfbaabababbbbababbd	300523
caabaabababbbbababbd	300523
caabaabababbbbabagbd	450785
caabaabababbbbabfabd	450785
caabaabababbbbagaabd	450785
caabaabababbbbfaaabd	450785
caabaabababbbgaaaabd	450785
caabaabababbgbaaaabd	450785
caabaabababgbbaaaabd	450785
caabaababagbbbaaaabd	450785
caabaababfabbbaaaabd	450785
caabaabagaabbbaaaabd	450785
caabaabfaaabbbaaaabd	450785
caabaagaaaabbbaaaabd	450785
caabafaaaaabbbaaaabd	450785
caabebaaaaabbbaaaabd	450785
caafbbaaaaabbbaaaabd	450785
caebbbaaaaabbbaaaabd	450785
ceabbbaaaaabbbaaaabd	450785
cbabbbaaaaabbbaaaabd	450785
cbabbbaaaaabbbaaebd	338089
cbabbbaaaaabbbaeabd	338089
cbabbbaaaaabbbeaabd	338089
cbabbbaaaaabbfbaabd	338089
cbabbbaaaaabgabaabd	338089
cbabbbaaaaagbabaabd	338089
cbabbbaaaafababaabd	338089
cbabbbaaaebababaabd	338089
cbabbbaaeabababaabd	338089
cbabbbaeaabababaabd	338089
cbabbbeaaabababaabd	338089
cbabbfbaaabababaabd	338089
cbabgabaaabababaabd	338089
cbagbabaaabababaabd	338089
cbfababaaabababaabd	338089
cgaababaaabababaabd	338089
cabaababaaabababaabd	338089
cabaababaaabababebd	253567
cabaababaaababafbbd	253567
cabaababaaababebbbd	253567
cabaababaaabafbbbbd	253567
cabaababaaabebbbbbd	253567
cabaababaaafbbbbbbd	253567
cabaababaaebbbbbbbd	253567
cabaababaeabbbbbbbd	253567
cabaababeaabbbbbbbd	253567
cabaabafbaabbbbbbbd	253567
cabaabebbaabbbbbbbd	253567
cabaafbbbaabbbbbbbd	253567
cabaebbbbaabbbbbbbd	253567
cabeabbbbaabbbbbbbd	253567
cafbabbbbaabbbbbbbd	253567
cebbabbbbaabbbbbbbd	253567
cbbbabbbbaabbbbbbbd	253567
cbbbabbbbaabbbbbgbd	380351
cbbbabbbbaabbbbgbbd	380351
cbbbabbbbaabbbgbbbd	380351
cbbbabbbbaabbgbbbbd	380351
cbbbabbbbaabgbbbbbd	380351
cbbbabbbbaagbbbbbbd	380351
cbbbabbbbafabbbbbbd	380351
cbbbabbbbebabbbbbbd	380351
cbbbabbbfbbabbbbbbd	380351
cbbbabbgabbabbbbbbd	380351
cbbbabgbabbabbbbbbd	380351
cbbbagbbabbabbbbbbd	380351
cbbbfabbabbabbbbbbd	380351
cbbgaabbabbabbbbbbd	380351
cbgbaabbabbabbbbbbd	380351
cgbbaabbabbabbbbbbd	380351
cabbbaabbabbabbbbbbd	380351
cabbbaabbabbabbbbgbd	570527
cabbbaabbabbabbbgbbd	570527
cabbbaabbabbabbgbbbd	570527
cabbbaabbabbabgbbbbd	570527
cabbbaabbabbagbbbbbd	570527
cabbbaabbabbfabbbbbd	570527
cabbbaabbabgaabbbbbd	570527
cabbbaabbagbaabbbbbd	570527
cabbbaabbfabaabbbbbd	570527
cabbbaabgaabaabbbbbd	570527
cabbbaagbaabaabbbbbd	570527
cabbbafabaabaabbbbbd	570527
cabbbebabaabaabbbbbd	570527
cabbfbbabaabaabbbbbd	570527
cabgabbabaabaabbbbbd	570527
cagbabbabaabaabbbbbd	570527
cfababbabaabaabbbbbd	570527
caaababbabaabaabbbbbd	570527
caaababbabaabaabbbgbd	855791
caaababbabaabaabbgbbd	855791
caaababbabaabaabgbbbd	855791
caaababbabaabaagbbbbd	855791
caaababbabaabafabbbbd	855791
caaababbabaabebabbbbd	855791
caaababbabaafbbabbbbd	855791
caaababbabaebbbabbbbd	855791
caaababbabeabbbabbbbd	855791
caaababbafbabbbabbbbd	855791
caaababbebbabbbabbbbd	855791
caaababfbbbabbbabbbbd	855791
caaabagabbbabbbabbbbd	855791
caaabfaabbbabbbabbbbd	855791
caaagaaabbbabbbabbbbd	855791
caafaaaabbbabbbabbbbd	855791
caebaaaabbbabbbabbbbd	855791
ceabaaaabbbabbbabbbbd	855791
cbabaaaabbbabbbabbbbd	855791
cbabaaaabbbabbbabbgbd	1283687
cbabaaaabbbabbbabgbbd	1283687
cbabaaaabbbabbbagbbbd	1283687
cbabaaaabbbabbbfabbbd	1283687
cbabaaaabbbabbgaabbbd	1283687
cbabaaaabbbabgbaabbbd	1283687
cbabaaaabbbagbbaabbbd	1283687
cbabaaaabbbfabbaabbbd	1283687
cbabaaaabbgaabbaabbbd	1283687
cbabaaaabgbaabbaabbbd	1283687
cbabaaaagbbaabbaabbbd	1283687
cbabaaafabbaabbaabbbd	1283687
cbabaaebabbaabbaabbbd	1283687
cbabaeababbaabbaabbbd	1283687
cbabeaababbaabbaabbbd	1283687
cbafbaababbaabbaabbbd	1283687
cbebbaababbaabbaabbbd	1283687
cfbbbaababbaabbaabbbd	1283687
caabbbaababbaabbaabbbd	1283687
caabbbaababbaabbaabgbd	1925531
caabbbaababbaabbaagbbd	1925531
caabbbaababbaabbafabbd	1925531
caabbbaababbaabbebabbd	1925531
caabbbaababbaabfbbabbd	1925531
caabbbaababbaagabbabbd	1925531
caabbbaababbafaabbabbd	1925531
caabbbaababbebaabbabbd	1925531
caabbbaababfbbaabbabbd	1925531
caabbbaabagabbaabbabbd	1925531
caabbbaabfaabbaabbabbd	1925531
caabbbaagaaabbaabbabbd	1925531
caabbbafaaaabbaabbabbd	1925531
caabbbebaaaabbaabbabbd	1925531
caabbfbbaaaabbaabbabbd	1925531
caabgabbaaaabbaabbabbd	1925531
caagbabbaaaabbaabbabbd	1925531
cafababbaaaabbaabbabbd	1925531
cebababbaaaabbaabbabbd	1925531
cbbababbaaaabbaabbabbd	1925531
cbbababbaaaabbaabbagbd	2888297
cbbababbaaaabbaabbfabd	2888297
cbbababbaaaabbaabgaabd	2888297
cbbababbaaaabbaagbaabd	2888297
cbbababbaaaabbafabaabd	2888297
cbbababbaaaabbebabaabd	2888297
cbbababbaaaabfbbabaabd	2888297
cbbababbaaaagabbabaabd	2888297
cbbababbaaafaabbabaabd	2888297
cbbababbaaebaabbabaabd	2888297
cbbababbaeabaabbabaabd	2888297
cbbababbeaabaabbabaabd	2888297
cbbababfbaabaabbabaabd	2888297
cbbabagabaabaabbabaabd	2888297
cbbabfaabaabaabbabaabd	2888297
cbbagaaabaabaabbabaabd	2888297
cbbfaaaabaabaabbabaabd	2888297
cbgaaaaabaabaabbabaabd	2888297
cgbaaaaabaabaabbabaabd	2888297
cabbaaaaabaabaabbabaabd	2888297
