"Input number 216367 with intial rewrite term cbabaabbabaababbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 2027  Number of array doubles: 1"
Term	Number
cbbbaaaabbbbebbaaaaabd	2960833
cbbbaaaabbbfbbbaaaaabd	2960833
cbbbaaaabbgabbbaaaaabd	2960833
cbbbaaaabgbabbbaaaaabd	2960833
cbbbaaaagbbabbbaaaaabd	2960833
cbbbaaafabbabbbaaaaabd	2960833
cbbbaaebabbabbbaaaaabd	2960833
cbbbaeababbabbbaaaaabd	2960833
cbbbeaababbabbbaaaaabd	2960833
cbbfbaababbabbbaaaaabd	2960833
cbgabaababbabbbaaaaabd	2960833
cgbabaababbabbbaaaaabd	2960833
cabbabaababbabbbaaaaabd	2960833
cabbabaababbabbbaaaebd	2220625
cabbabaababbabbbaaeabd	2220625
cabbabaababbabbbaeaabd	2220625
cabbabaababbabbbeaaabd	2220625
cabbabaababbabbfbaaabd	2220625
cabbabaababbabgabaaabd	2220625
cabbabaababbagbabaaabd	2220625
cabbabaababbfababaaabd	2220625
cabbabaababgaababaaabd	2220625
cabbabaabagbaababaaabd	2220625
cabbabaabfabaababaaabd	2220625
cabbabaagaabaababaaabd	2220625
cabbabafaaabaababaaabd	2220625
cabbabebaaabaababaaabd	2220625
cabbafbbaaabaababaaabd	2220625
cabbebbbaaabaababaaabd	2220625
cabfbbbbaaabaababaaabd	2220625
cagabbbbaaabaababaaabd	2220625
cfaabbbbaaabaababaaabd	2220625
caaaabbbbaaabaababaaabd	2220625
caaaabbbbaaabaababaebd	1665469
caaaabbbbaaabaababeabd	1665469
caaaabbbbaaabaabafbabd	1665469
caaaabbbbaaabaabebbabd	1665469
caaaabbbbaaabaafbbbabd	1665469
caaaabbbbaaabaebbbbabd	1665469
caaaabbbbaaabeabbbbabd	1665469
caaaabbbbaaafbabbbbabd	1665469
caaaabbbbaaebbabbbbabd	1665469
caaaabbbbaeabbabbbbabd	1665469
caaaabbbbeaabbabbbbabd	1665469
caaaabbbfbaabbabbbbabd	1665469
caaaabbgabaabbabbbbabd	1665469
caaaabgbabaabbabbbbabd	1665469
caaaagbbabaabbabbbbabd	1665469
caaafabbabaabbabbbbabd	1665469
caaebabbabaabbabbbbabd	1665469
caeababbabaabbabbbbabd	1665469
ceaababbabaabbabbbbabd	1665469
cbaababbabaabbabbbbabd	1665469
cbaababbabaabbabbbbd	416367
cbaababbabaabbabbgbd	624551
cbaababbabaabbabgbbd	624551
cbaababbabaabbagbbbd	624551
cbaababbabaabbfabbbd	624551
cbaababbabaabgaabbbd	624551
cbaababbabaagbaabbbd	624551
cbaababbabafabaabbbd	624551
cbaababbabebabaabbbd	624551
cbaababbafbbabaabbbd	624551
cbaababbebbbabaabbbd	624551
cbaababfbbbbabaabbbd	624551
cbaabagabbbbabaabbbd	624551
cbaabfaabbbbabaabbbd	624551
cbaagaaabbbbabaabbbd	624551
cbafaaaabbbbabaabbbd	624551
cbebaaaabbbbabaabbbd	624551
cfbbaaaabbbbabaabbbd	624551
caabbaaaabbbbabaabbbd	624551
caabbaaaabbbbabaabgbd	936827
caabbaaaabbbbabaagbbd	936827
caabbaaaabbbbabafabbd	936827
caabbaaaabbbbabebabbd	936827
caabbaaaabbbbafbbabbd	936827
caabbaaaabbbbebbbabbd	936827
caabbaaaabbbfbbbbabbd	936827
caabbaaaabbgabbbbabbd	936827
caabbaaaabgbabbbbabbd	936827
caabbaaaagbbabbbbabbd	936827
caabbaaafabbabbbbabbd	936827
caabbaaebabbabbbbabbd	936827
caabbaeababbabbbbabbd	936827
caabbeaababbabbbbabbd	936827
caabfbaababbabbbbabbd	936827
caagabaababbabbbbabbd	936827
cafaabaababbabbbbabbd	936827
cebaabaababbabbbbabbd	936827
cbbaabaababbabbbbabbd	936827
cbbaabaababbabbbbagbd	1405241
cbbaabaababbabbbbfabd	1405241
cbbaabaababbabbbgaabd	1405241
cbbaabaababbabbgbaabd	1405241
cbbaabaababbabgbbaabd	1405241
cbbaabaababbagbbbaabd	1405241
cbbaabaababbfabbbaabd	1405241
cbbaabaababgaabbbaabd	1405241
cbbaabaabagbaabbbaabd	1405241
cbbaabaabfabaabbbaabd	1405241
cbbaabaagaabaabbbaabd	1405241
cbbaabafaaabaabbbaabd	1405241
cbbaabebaaabaabbbaabd	1405241
cbbaafbbaaabaabbbaabd	1405241
cbbaebbbaaabaabbbaabd	1405241
cbbeabbbaaabaabbbaabd	1405241
cbfbabbbaaabaabbbaabd	1405241
cgababbbaaabaabbbaabd	1405241
cabababbbaaabaabbbaabd	1405241
cabababbbaaabaabbbebd	1053931
cabababbbaaabaabbfbbd	1053931
cabababbbaaabaabgabbd	1053931
cabababbbaaabaagbabbd	1053931
cabababbbaaabafababbd	1053931
cabababbbaaabebababbd	1053931
cabababbbaaafbbababbd	1053931
cabababbbaaebbbababbd	1053931
cabababbbaeabbbababbd	1053931
cabababbbeaabbbababbd	1053931
cabababbfbaabbbababbd	1053931
cabababgabaabbbababbd	1053931
cababagbabaabbbababbd	1053931
cababfababaabbbababbd	1053931
cabagaababaabbbababbd	1053931
cabfaaababaabbbababbd	1053931
cagaaaababaabbbababbd	1053931
cfaaaaababaabbbababbd	1053931
caaaaaaababaabbbababbd	1053931
caaaaaaababaabbbabagbd	1580897
caaaaaaababaabbbabfabd	1580897
caaaaaaababaabbbagaabd	1580897
caaaaaaababaabbbfaaabd	1580897
caaaaaaababaabbgaaaabd	1580897
caaaaaaababaabgbaaaabd	1580897
caaaaaaababaagbbaaaabd	1580897
caaaaaaababafabbaaaabd	1580897
caaaaaaababebabbaaaabd	1580897
caaaaaaabafbbabbaaaabd	1580897
caaaaaaabebbbabbaaaabd	1580897
caaaaaaafbbbbabbaaaabd	1580897
caaaaaaebbbbbabbaaaabd	1580897
caaaaaeabbbbbabbaaaabd	1580897
caaaaeaabbbbbabbaaaabd	1580897
caaaeaaabbbbbabbaaaabd	1580897
caaeaaaabbbbbabbaaaabd	1580897
caeaaaaabbbbbabbaaaabd	1580897
ceaaaaaabbbbbabbaaaabd	1580897
cbaaaaaabbbbbabbaaaabd	1580897
cbaaaaaabbbbbabbaaebd	1185673
cbaaaaaabbbbbabbaeabd	1185673
cbaaaaaabbbbbabbeaabd	1185673
cbaaaaaabbbbbabfbaabd	1185673
cbaaaaaabbbbbagabaabd	1185673
cbaaaaaabbbbbfaabaabd	1185673
cbaaaaaabbbbgaaabaabd	1185673
cbaaaaaabbbgbaaabaabd	1185673
cbaaaaaabbgbbaaabaabd	1185673
cbaaaaaabgbbbaaabaabd	1185673
cbaaaaaagbbbbaaabaabd	1185673
cbaaaaafabbbbaaabaabd	1185673
cbaaaaebabbbbaaabaabd	1185673
cbaaaeababbbbaaabaabd	1185673
cbaaeaababbbbaaabaabd	1185673
cbaeaaababbbbaaabaabd	1185673
cbeaaaababbbbaaabaabd	1185673
cfbaaaababbbbaaabaabd	1185673
caabaaaababbbbaaabaabd	1185673
caabaaaababbbbaaabebd	889255
caabaaaababbbbaaafbbd	889255
caabaaaababbbbaaebbbd	889255
caabaaaababbbbaeabbbd	889255
caabaaaababbbbeaabbbd	889255
caabaaaababbbfbaabbbd	889255
caabaaaababbgabaabbbd	889255
caabaaaababgbabaabbbd	889255
caabaaaabagbbabaabbbd	889255
caabaaaabfabbabaabbbd	889255
caabaaaagaabbabaabbbd	889255
caabaaafaaabbabaabbbd	889255
caabaaebaaabbabaabbbd	889255
caabaeabaaabbabaabbbd	889255
caabeaabaaabbabaabbbd	889255
caafbaabaaabbabaabbbd	889255
caebbaabaaabbabaabbbd	889255
ceabbaabaaabbabaabbbd	889255
cbabbaabaaabbabaabbbd	889255
cbabbaabaaabbabaabgbd	1333883
cbabbaabaaabbabaagbbd	1333883
cbabbaabaaabbabafabbd	1333883
cbabbaabaaabbabebabbd	1333883
cbabbaabaaabbafbbabbd	1333883
cbabbaabaaabbebbbabbd	1333883
cbabbaabaaabfbbbbabbd	1333883
cbabbaabaaagabbbbabbd	1333883
cbabbaabaafaabbbbabbd	1333883
