"Input number 290751 with intial rewrite term caaabbabbbbbabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 2278  Number of array doubles: 1"
Term	Number
cbbaabbabaaaaababaebabbd	11330027
cbbaabbabaaaaababeababbd	11330027
cbbaabbabaaaaabafbababbd	11330027
cbbaabbabaaaaabebbababbd	11330027
cbbaabbabaaaaafbbbababbd	11330027
cbbaabbabaaaaebbbbababbd	11330027
cbbaabbabaaaeabbbbababbd	11330027
cbbaabbabaaeaabbbbababbd	11330027
cbbaabbabaeaaabbbbababbd	11330027
cbbaabbabeaaaabbbbababbd	11330027
cbbaabbafbaaaabbbbababbd	11330027
cbbaabbebbaaaabbbbababbd	11330027
cbbaabfbbbaaaabbbbababbd	11330027
cbbaagabbbaaaabbbbababbd	11330027
cbbafaabbbaaaabbbbababbd	11330027
cbbebaabbbaaaabbbbababbd	11330027
cbfbbaabbbaaaabbbbababbd	11330027
cgabbaabbbaaaabbbbababbd	11330027
cababbaabbbaaaabbbbababbd	11330027
cababbaabbbaaaabbbbababgd	16995041
cababbaabbbaaaabbbbabagbd	16995041
cababbaabbbaaaabbbbabfabd	16995041
cababbaabbbaaaabbbbagaabd	16995041
cababbaabbbaaaabbbbfaaabd	16995041
cababbaabbbaaaabbbgaaaabd	16995041
cababbaabbbaaaabbgbaaaabd	16995041
cababbaabbbaaaabgbbaaaabd	16995041
cababbaabbbaaaagbbbaaaabd	16995041
cababbaabbbaaafabbbaaaabd	16995041
cababbaabbbaaebabbbaaaabd	16995041
cababbaabbbaeababbbaaaabd	16995041
cababbaabbbeaababbbaaaabd	16995041
cababbaabbfbaababbbaaaabd	16995041
cababbaabgabaababbbaaaabd	16995041
cababbaagbabaababbbaaaabd	16995041
cababbafababaababbbaaaabd	16995041
cababbebababaababbbaaaabd	16995041
cababfbbababaababbbaaaabd	16995041
cabagabbababaababbbaaaabd	16995041
cabfaabbababaababbbaaaabd	16995041
cagaaabbababaababbbaaaabd	16995041
cfaaaabbababaababbbaaaabd	16995041
caaaaaabbababaababbbaaaabd	16995041
caaaaaabbababaababbbaaaagd	25492562
caaaaaabbababaababbbaaafad	25492562
caaaaaabbababaababbbaaebad	25492562
caaaaaabbababaababbbaeabad	25492562
caaaaaabbababaababbbeaabad	25492562
caaaaaabbababaababbfbaabad	25492562
caaaaaabbababaababgabaabad	25492562
caaaaaabbababaabagbabaabad	25492562
caaaaaabbababaabfababaabad	25492562
caaaaaabbababaagaababaabad	25492562
caaaaaabbababafaaababaabad	25492562
caaaaaabbababebaaababaabad	25492562
caaaaaabbabafbbaaababaabad	25492562
caaaaaabbabebbbaaababaabad	25492562
caaaaaabbafbbbbaaababaabad	25492562
caaaaaabbebbbbbaaababaabad	25492562
caaaaaabfbbbbbbaaababaabad	25492562
caaaaaagabbbbbbaaababaabad	25492562
caaaaafaabbbbbbaaababaabad	25492562
caaaaebaabbbbbbaaababaabad	25492562
caaaeabaabbbbbbaaababaabad	25492562
caaeaabaabbbbbbaaababaabad	25492562
caeaaabaabbbbbbaaababaabad	25492562
ceaaaabaabbbbbbaaababaabad	25492562
cbaaaabaabbbbbbaaababaabad	25492562
cbaaaabaabbbbbbaaababaabd	12746281
cbaaaabaabbbbbbaaababaagd	19119422
cbaaaabaabbbbbbaaababafad	19119422
cbaaaabaabbbbbbaaababebad	19119422
cbaaaabaabbbbbbaaabafbbad	19119422
cbaaaabaabbbbbbaaabebbbad	19119422
cbaaaabaabbbbbbaaafbbbbad	19119422
cbaaaabaabbbbbbaaebbbbbad	19119422
cbaaaabaabbbbbbaeabbbbbad	19119422
cbaaaabaabbbbbbeaabbbbbad	19119422
cbaaaabaabbbbbfbaabbbbbad	19119422
cbaaaabaabbbbgabaabbbbbad	19119422
cbaaaabaabbbgbabaabbbbbad	19119422
cbaaaabaabbgbbabaabbbbbad	19119422
cbaaaabaabgbbbabaabbbbbad	19119422
cbaaaabaagbbbbabaabbbbbad	19119422
cbaaaabafabbbbabaabbbbbad	19119422
cbaaaabebabbbbabaabbbbbad	19119422
cbaaaafbbabbbbabaabbbbbad	19119422
cbaaaebbbabbbbabaabbbbbad	19119422
cbaaeabbbabbbbabaabbbbbad	19119422
cbaeaabbbabbbbabaabbbbbad	19119422
cbeaaabbbabbbbabaabbbbbad	19119422
cfbaaabbbabbbbabaabbbbbad	19119422
caabaaabbbabbbbabaabbbbbad	19119422
caabaaabbbabbbbabaabbbbbd	9559711
caabaaabbbabbbbabaabbbbgd	14339567
caabaaabbbabbbbabaabbbgbd	14339567
caabaaabbbabbbbabaabbgbbd	14339567
caabaaabbbabbbbabaabgbbbd	14339567
caabaaabbbabbbbabaagbbbbd	14339567
caabaaabbbabbbbabafabbbbd	14339567
caabaaabbbabbbbabebabbbbd	14339567
caabaaabbbabbbbafbbabbbbd	14339567
caabaaabbbabbbbebbbabbbbd	14339567
caabaaabbbabbbfbbbbabbbbd	14339567
caabaaabbbabbgabbbbabbbbd	14339567
caabaaabbbabgbabbbbabbbbd	14339567
caabaaabbbagbbabbbbabbbbd	14339567
caabaaabbbfabbabbbbabbbbd	14339567
caabaaabbgaabbabbbbabbbbd	14339567
caabaaabgbaabbabbbbabbbbd	14339567
caabaaagbbaabbabbbbabbbbd	14339567
caabaafabbaabbabbbbabbbbd	14339567
caabaebabbaabbabbbbabbbbd	14339567
caabeababbaabbabbbbabbbbd	14339567
caafbababbaabbabbbbabbbbd	14339567
caebbababbaabbabbbbabbbbd	14339567
ceabbababbaabbabbbbabbbbd	14339567
cbabbababbaabbabbbbabbbbd	14339567
cbabbababbaabbabbbbabbbgd	21509351
cbabbababbaabbabbbbabbgbd	21509351
cbabbababbaabbabbbbabgbbd	21509351
cbabbababbaabbabbbbagbbbd	21509351
