"Input number 339554031 with intial rewrite term cabaaaabbbbabaababbbabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1622  Number of array doubles: 0"
Term	Number
cababbaabbbaabgaaaaaabbbbbbbbbd	1087799807
cababbaabbbaagbaaaaaabbbbbbbbbd	1087799807
cababbaabbbafabaaaaaabbbbbbbbbd	1087799807
cababbaabbbebabaaaaaabbbbbbbbbd	1087799807
cababbaabbfbbabaaaaaabbbbbbbbbd	1087799807
cababbaabgabbabaaaaaabbbbbbbbbd	1087799807
cababbaagbabbabaaaaaabbbbbbbbbd	1087799807
cababbafababbabaaaaaabbbbbbbbbd	1087799807
cababbebababbabaaaaaabbbbbbbbbd	1087799807
cababfbbababbabaaaaaabbbbbbbbbd	1087799807
cabagabbababbabaaaaaabbbbbbbbbd	1087799807
cabfaabbababbabaaaaaabbbbbbbbbd	1087799807
cagaaabbababbabaaaaaabbbbbbbbbd	1087799807
cfaaaabbababbabaaaaaabbbbbbbbbd	1087799807
caaaaaabbababbabaaaaaabbbbbbbbbd	1087799807
caaaaaabbababbabaaaaaabbbbbbgbbd	1631699711
caaaaaabbababbabaaaaaabbbbbgbbbd	1631699711
caaaaaabbababbabaaaaaabbbbgbbbbd	1631699711
caaaaaabbababbabaaaaaabbbgbbbbbd	1631699711
caaaaaabbababbabaaaaaabbgbbbbbbd	1631699711
caaaaaabbababbabaaaaaabgbbbbbbbd	1631699711
caaaaaabbababbabaaaaaagbbbbbbbbd	1631699711
caaaaaabbababbabaaaaafabbbbbbbbd	1631699711
caaaaaabbababbabaaaaebabbbbbbbbd	1631699711
caaaaaabbababbabaaaeababbbbbbbbd	1631699711
caaaaaabbababbabaaeaababbbbbbbbd	1631699711
caaaaaabbababbabaeaaababbbbbbbbd	1631699711
caaaaaabbababbabeaaaababbbbbbbbd	1631699711
caaaaaabbababbafbaaaababbbbbbbbd	1631699711
caaaaaabbababbebbaaaababbbbbbbbd	1631699711
caaaaaabbababfbbbaaaababbbbbbbbd	1631699711
caaaaaabbabagabbbaaaababbbbbbbbd	1631699711
caaaaaabbabfaabbbaaaababbbbbbbbd	1631699711
caaaaaabbagaaabbbaaaababbbbbbbbd	1631699711
caaaaaabbfaaaabbbaaaababbbbbbbbd	1631699711
caaaaaabgaaaaabbbaaaababbbbbbbbd	1631699711
caaaaaagbaaaaabbbaaaababbbbbbbbd	1631699711
caaaaafabaaaaabbbaaaababbbbbbbbd	1631699711
caaaaebabaaaaabbbaaaababbbbbbbbd	1631699711
caaaeababaaaaabbbaaaababbbbbbbbd	1631699711
caaeaababaaaaabbbaaaababbbbbbbbd	1631699711
caeaaababaaaaabbbaaaababbbbbbbbd	1631699711
ceaaaababaaaaabbbaaaababbbbbbbbd	1631699711
cbaaaababaaaaabbbaaaababbbbbbbbd	1631699711
cbaaaababaaaaabbbaaaababbbbbgbbd	2447549567
cbaaaababaaaaabbbaaaababbbbgbbbd	2447549567
cbaaaababaaaaabbbaaaababbbgbbbbd	2447549567
cbaaaababaaaaabbbaaaababbgbbbbbd	2447549567
cbaaaababaaaaabbbaaaababgbbbbbbd	2447549567
cbaaaababaaaaabbbaaaabagbbbbbbbd	2447549567
cbaaaababaaaaabbbaaaabfabbbbbbbd	2447549567
cbaaaababaaaaabbbaaaagaabbbbbbbd	2447549567
cbaaaababaaaaabbbaaafaaabbbbbbbd	2447549567
cbaaaababaaaaabbbaaebaaabbbbbbbd	2447549567
cbaaaababaaaaabbbaeabaaabbbbbbbd	2447549567
cbaaaababaaaaabbbeaabaaabbbbbbbd	2447549567
cbaaaababaaaaabbfbaabaaabbbbbbbd	2447549567
cbaaaababaaaaabgabaabaaabbbbbbbd	2447549567
cbaaaababaaaaagbabaabaaabbbbbbbd	2447549567
cbaaaababaaaafababaabaaabbbbbbbd	2447549567
cbaaaababaaaebababaabaaabbbbbbbd	2447549567
cbaaaababaaeabababaabaaabbbbbbbd	2447549567
cbaaaababaeaabababaabaaabbbbbbbd	2447549567
cbaaaababeaaabababaabaaabbbbbbbd	2447549567
cbaaaabafbaaabababaabaaabbbbbbbd	2447549567
cbaaaabebbaaabababaabaaabbbbbbbd	2447549567
cbaaaafbbbaaabababaabaaabbbbbbbd	2447549567
cbaaaebbbbaaabababaabaaabbbbbbbd	2447549567
cbaaeabbbbaaabababaabaaabbbbbbbd	2447549567
cbaeaabbbbaaabababaabaaabbbbbbbd	2447549567
cbeaaabbbbaaabababaabaaabbbbbbbd	2447549567
cfbaaabbbbaaabababaabaaabbbbbbbd	2447549567
caabaaabbbbaaabababaabaaabbbbbbbd	2447549567
caabaaabbbbaaabababaabaaabbbbgbbd	3671324351
caabaaabbbbaaabababaabaaabbbgbbbd	3671324351
caabaaabbbbaaabababaabaaabbgbbbbd	3671324351
caabaaabbbbaaabababaabaaabgbbbbbd	3671324351
caabaaabbbbaaabababaabaaagbbbbbbd	3671324351
caabaaabbbbaaabababaabaafabbbbbbd	3671324351
caabaaabbbbaaabababaabaebabbbbbbd	3671324351
caabaaabbbbaaabababaabeababbbbbbd	3671324351
caabaaabbbbaaabababaafbababbbbbbd	3671324351
caabaaabbbbaaabababaebbababbbbbbd	3671324351
caabaaabbbbaaabababeabbababbbbbbd	3671324351
caabaaabbbbaaababafbabbababbbbbbd	3671324351
caabaaabbbbaaababebbabbababbbbbbd	3671324351
caabaaabbbbaaabafbbbabbababbbbbbd	3671324351
caabaaabbbbaaabebbbbabbababbbbbbd	3671324351
caabaaabbbbaaafbbbbbabbababbbbbbd	3671324351
caabaaabbbbaaebbbbbbabbababbbbbbd	3671324351
caabaaabbbbaeabbbbbbabbababbbbbbd	3671324351
caabaaabbbbeaabbbbbbabbababbbbbbd	3671324351
caabaaabbbfbaabbbbbbabbababbbbbbd	3671324351
caabaaabbgabaabbbbbbabbababbbbbbd	3671324351
caabaaabgbabaabbbbbbabbababbbbbbd	3671324351
caabaaagbbabaabbbbbbabbababbbbbbd	3671324351
caabaafabbabaabbbbbbabbababbbbbbd	3671324351
caabaebabbabaabbbbbbabbababbbbbbd	3671324351
caabeababbabaabbbbbbabbababbbbbbd	3671324351
caafbababbabaabbbbbbabbababbbbbbd	3671324351
caebbababbabaabbbbbbabbababbbbbbd	3671324351
ceabbababbabaabbbbbbabbababbbbbbd	3671324351
cbabbababbabaabbbbbbabbababbbbbbd	3671324351
cbabbababbabaabbbbbbabbababbbgbbd	5506986527
cbabbababbabaabbbbbbabbababbgbbbd	5506986527
cbabbababbabaabbbbbbabbababgbbbbd	5506986527
cbabbababbabaabbbbbbabbabagbbbbbd	5506986527
cbabbababbabaabbbbbbabbabfabbbbbd	5506986527
cbabbababbabaabbbbbbabbagaabbbbbd	5506986527
cbabbababbabaabbbbbbabbfaaabbbbbd	5506986527
cbabbababbabaabbbbbbabgaaaabbbbbd	5506986527
cbabbababbabaabbbbbbagbaaaabbbbbd	5506986527
cbabbababbabaabbbbbbfabaaaabbbbbd	5506986527
cbabbababbabaabbbbbgaabaaaabbbbbd	5506986527
cbabbababbabaabbbbgbaabaaaabbbbbd	5506986527
cbabbababbabaabbbgbbaabaaaabbbbbd	5506986527
cbabbababbabaabbgbbbaabaaaabbbbbd	5506986527
cbabbababbabaabgbbbbaabaaaabbbbbd	5506986527
cbabbababbabaagbbbbbaabaaaabbbbbd	5506986527
cbabbababbabafabbbbbaabaaaabbbbbd	5506986527
cbabbababbabebabbbbbaabaaaabbbbbd	5506986527
cbabbababbafbbabbbbbaabaaaabbbbbd	5506986527
cbabbababbebbbabbbbbaabaaaabbbbbd	5506986527
