"Input number 62079 with intial rewrite term cbbbaabaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1141  Number of array doubles: 0"
Term	Number
cfababaabaaabaabaabd	566345
caaababaabaaabaabaabd	566345
caaababaabaaabaabebd	424759
caaababaabaaabaafbbd	424759
caaababaabaaabaebbbd	424759
caaababaabaaabeabbbd	424759
caaababaabaaafbabbbd	424759
caaababaabaaebbabbbd	424759
caaababaabaeabbabbbd	424759
caaababaabeaabbabbbd	424759
caaababaafbaabbabbbd	424759
caaababaebbaabbabbbd	424759
caaababeabbaabbabbbd	424759
caaabafbabbaabbabbbd	424759
caaabebbabbaabbabbbd	424759
caaafbbbabbaabbabbbd	424759
caaebbbbabbaabbabbbd	424759
caeabbbbabbaabbabbbd	424759
ceaabbbbabbaabbabbbd	424759
cbaabbbbabbaabbabbbd	424759
cbaabbbbabbaabbagbbd	637139
cbaabbbbabbaabbfabbd	637139
cbaabbbbabbaabgaabbd	637139
cbaabbbbabbaagbaabbd	637139
cbaabbbbabbafabaabbd	637139
cbaabbbbabbebabaabbd	637139
cbaabbbbabfbbabaabbd	637139
cbaabbbbagabbabaabbd	637139
cbaabbbbfaabbabaabbd	637139
cbaabbbgaaabbabaabbd	637139
cbaabbgbaaabbabaabbd	637139
cbaabgbbaaabbabaabbd	637139
cbaagbbbaaabbabaabbd	637139
cbafabbbaaabbabaabbd	637139
cbebabbbaaabbabaabbd	637139
cfbbabbbaaabbabaabbd	637139
caabbabbbaaabbabaabbd	637139
caabbabbbaaabbabafabd	955709
caabbabbbaaabbabebabd	955709
caabbabbbaaabbafbbabd	955709
caabbabbbaaabbebbbabd	955709
caabbabbbaaabfbbbbabd	955709
caabbabbbaaagabbbbabd	955709
caabbabbbaafaabbbbabd	955709
caabbabbbaebaabbbbabd	955709
caabbabbbeabaabbbbabd	955709
caabbabbfbabaabbbbabd	955709
caabbabgababaabbbbabd	955709
caabbagbababaabbbbabd	955709
caabbfabababaabbbbabd	955709
caabgaabababaabbbbabd	955709
caagbaabababaabbbbabd	955709
cafabaabababaabbbbabd	955709
cebabaabababaabbbbabd	955709
cbbabaabababaabbbbabd	955709
cbbabaabababaabbbbd	238927
cbbabaabababaabgbbd	358391
cbbabaabababaagbbbd	358391
cbbabaabababafabbbd	358391
cbbabaabababebabbbd	358391
cbbabaababafbbabbbd	358391
cbbabaababebbbabbbd	358391
cbbabaabafbbbbabbbd	358391
cbbabaabebbbbbabbbd	358391
cbbabaafbbbbbbabbbd	358391
cbbabaebbbbbbbabbbd	358391
cbbabeabbbbbbbabbbd	358391
cbbafbabbbbbbbabbbd	358391
cbbebbabbbbbbbabbbd	358391
cbfbbbabbbbbbbabbbd	358391
cgabbbabbbbbbbabbbd	358391
cababbbabbbbbbbabbbd	358391
cababbbabbbbbbbagbbd	537587
cababbbabbbbbbbfabbd	537587
cababbbabbbbbbgaabbd	537587
cababbbabbbbbgbaabbd	537587
cababbbabbbbgbbaabbd	537587
cababbbabbbgbbbaabbd	537587
cababbbabbgbbbbaabbd	537587
cababbbabgbbbbbaabbd	537587
cababbbagbbbbbbaabbd	537587
cababbbfabbbbbbaabbd	537587
cababbgaabbbbbbaabbd	537587
cababgbaabbbbbbaabbd	537587
cabagbbaabbbbbbaabbd	537587
cabfabbaabbbbbbaabbd	537587
cagaabbaabbbbbbaabbd	537587
cfaaabbaabbbbbbaabbd	537587
caaaaabbaabbbbbbaabbd	537587
caaaaabbaabbbbbbafabd	806381
caaaaabbaabbbbbbebabd	806381
caaaaabbaabbbbbfbbabd	806381
caaaaabbaabbbbgabbabd	806381
caaaaabbaabbbgbabbabd	806381
caaaaabbaabbgbbabbabd	806381
