"Input number 326589567 with intial rewrite term caabbabbbabbbababbbaaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1256  Number of array doubles: 0"
Term	Number
cbabbbagbaabbaababbaabbaabbbaabd	2790044473
cbabbbfabaabbaababbaabbaabbbaabd	2790044473
cbabbgaabaabbaababbaabbaabbbaabd	2790044473
cbabgbaabaabbaababbaabbaabbbaabd	2790044473
cbagbbaabaabbaababbaabbaabbbaabd	2790044473
cbfabbaabaabbaababbaabbaabbbaabd	2790044473
cgaabbaabaabbaababbaabbaabbbaabd	2790044473
cabaabbaabaabbaababbaabbaabbbaabd	2790044473
cabaabbaabaabbaababbaabbaabbbebd	2092533355
cabaabbaabaabbaababbaabbaabbfbbd	2092533355
cabaabbaabaabbaababbaabbaabgabbd	2092533355
cabaabbaabaabbaababbaabbaagbabbd	2092533355
cabaabbaabaabbaababbaabbafababbd	2092533355
cabaabbaabaabbaababbaabbebababbd	2092533355
cabaabbaabaabbaababbaabfbbababbd	2092533355
cabaabbaabaabbaababbaagabbababbd	2092533355
cabaabbaabaabbaababbafaabbababbd	2092533355
cabaabbaabaabbaababbebaabbababbd	2092533355
cabaabbaabaabbaababfbbaabbababbd	2092533355
cabaabbaabaabbaabagabbaabbababbd	2092533355
cabaabbaabaabbaabfaabbaabbababbd	2092533355
cabaabbaabaabbaagaaabbaabbababbd	2092533355
cabaabbaabaabbafaaaabbaabbababbd	2092533355
cabaabbaabaabbebaaaabbaabbababbd	2092533355
cabaabbaabaabfbbaaaabbaabbababbd	2092533355
cabaabbaabaagabbaaaabbaabbababbd	2092533355
cabaabbaabafaabbaaaabbaabbababbd	2092533355
cabaabbaabebaabbaaaabbaabbababbd	2092533355
cabaabbaafbbaabbaaaabbaabbababbd	2092533355
cabaabbaebbbaabbaaaabbaabbababbd	2092533355
cabaabbeabbbaabbaaaabbaabbababbd	2092533355
cabaabfbabbbaabbaaaabbaabbababbd	2092533355
cabaagababbbaabbaaaabbaabbababbd	2092533355
cabafaababbbaabbaaaabbaabbababbd	2092533355
cabebaababbbaabbaaaabbaabbababbd	2092533355
