"Input number 3047407 with intial rewrite term cabbbaabbbbbbbbbbabbbbd
Generated final number 3 with final rewrite term cbd
Number of steps: 1249  Number of array doubles: 0"
Term	Number
cagbbababbaabbbaaaabbabd	9266957
cfabbababbaabbbaaaabbabd	9266957
caaabbababbaabbbaaaabbabd	9266957
caaabbababbaabbbaaaabbd	2316739
caaabbababbaabbbaaafabd	3475109
caaabbababbaabbbaaebabd	3475109
caaabbababbaabbbaeababd	3475109
caaabbababbaabbbeaababd	3475109
caaabbababbaabbfbaababd	3475109
caaabbababbaabgabaababd	3475109
caaabbababbaagbabaababd	3475109
caaabbababbafababaababd	3475109
caaabbababbebababaababd	3475109
caaabbababfbbababaababd	3475109
caaabbabagabbababaababd	3475109
caaabbabfaabbababaababd	3475109
caaabbagaaabbababaababd	3475109
caaabbfaaaabbababaababd	3475109
caaabgaaaaabbababaababd	3475109
caaagbaaaaabbababaababd	3475109
caafabaaaaabbababaababd	3475109
caebabaaaaabbababaababd	3475109
ceababaaaaabbababaababd	3475109
cbababaaaaabbababaababd	3475109
cbababaaaaabbababaabd	868777
cbababaaaaabbababebd	651583
cbababaaaaabbabafbbd	651583
cbababaaaaabbabebbbd	651583
cbababaaaaabbafbbbbd	651583
cbababaaaaabbebbbbbd	651583
cbababaaaaabfbbbbbbd	651583
cbababaaaaagabbbbbbd	651583
cbababaaaafaabbbbbbd	651583
cbababaaaebaabbbbbbd	651583
cbababaaeabaabbbbbbd	651583
cbababaeaabaabbbbbbd	651583
cbababeaaabaabbbbbbd	651583
cbabafbaaabaabbbbbbd	651583
cbabebbaaabaabbbbbbd	651583
cbafbbbaaabaabbbbbbd	651583
cbebbbbaaabaabbbbbbd	651583
cfbbbbbaaabaabbbbbbd	651583
caabbbbbaaabaabbbbbbd	651583
caabbbbbaaabaabbbgbbd	977375
caabbbbbaaabaabbgbbbd	977375
caabbbbbaaabaabgbbbbd	977375
caabbbbbaaabaagbbbbbd	977375
caabbbbbaaabafabbbbbd	977375
caabbbbbaaabebabbbbbd	977375
caabbbbbaaafbbabbbbbd	977375
caabbbbbaaebbbabbbbbd	977375
caabbbbbaeabbbabbbbbd	977375
caabbbbbeaabbbabbbbbd	977375
caabbbbfbaabbbabbbbbd	977375
caabbbgabaabbbabbbbbd	977375
caabbgbabaabbbabbbbbd	977375
caabgbbabaabbbabbbbbd	977375
caagbbbabaabbbabbbbbd	977375
cafabbbabaabbbabbbbbd	977375
cebabbbabaabbbabbbbbd	977375
cbbabbbabaabbbabbbbbd	977375
cbbabbbabaabbbabbgbbd	1466063
cbbabbbabaabbbabgbbbd	1466063
cbbabbbabaabbbagbbbbd	1466063
cbbabbbabaabbbfabbbbd	1466063
cbbabbbabaabbgaabbbbd	1466063
cbbabbbabaabgbaabbbbd	1466063
cbbabbbabaagbbaabbbbd	1466063
cbbabbbabafabbaabbbbd	1466063
cbbabbbabebabbaabbbbd	1466063
cbbabbbafbbabbaabbbbd	1466063
cbbabbbebbbabbaabbbbd	1466063
cbbabbfbbbbabbaabbbbd	1466063
cbbabgabbbbabbaabbbbd	1466063
cbbagbabbbbabbaabbbbd	1466063
cbbfababbbbabbaabbbbd	1466063
cbgaababbbbabbaabbbbd	1466063
cgbaababbbbabbaabbbbd	1466063
cabbaababbbbabbaabbbbd	1466063
cabbaababbbbabbaabgbbd	2199095
cabbaababbbbabbaagbbbd	2199095
cabbaababbbbabbafabbbd	2199095
cabbaababbbbabbebabbbd	2199095
cabbaababbbbabfbbabbbd	2199095
cabbaababbbbagabbabbbd	2199095
cabbaababbbbfaabbabbbd	2199095
cabbaababbbgaaabbabbbd	2199095
