"Input number 31911 with intial rewrite term cbbbbaababaabbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 735  Number of array doubles: 0"
Term	Number
cababababbaaabgbbaabbbd	4197095
cababababbaaagbbbaabbbd	4197095
cababababbaafabbbaabbbd	4197095
cababababbaebabbbaabbbd	4197095
cababababbeababbbaabbbd	4197095
cababababfbababbbaabbbd	4197095
cabababagabababbbaabbbd	4197095
cabababfaabababbbaabbbd	4197095
cababagaaabababbbaabbbd	4197095
cababfaaaabababbbaabbbd	4197095
cabagaaaaabababbbaabbbd	4197095
cabfaaaaaabababbbaabbbd	4197095
cagaaaaaaabababbbaabbbd	4197095
cfaaaaaaaabababbbaabbbd	4197095
caaaaaaaaaabababbbaabbbd	4197095
caaaaaaaaaabababbbaagbbd	6295643
caaaaaaaaaabababbbafabbd	6295643
caaaaaaaaaabababbbebabbd	6295643
caaaaaaaaaabababbfbbabbd	6295643
caaaaaaaaaabababgabbabbd	6295643
caaaaaaaaaababagbabbabbd	6295643
caaaaaaaaaababfababbabbd	6295643
caaaaaaaaaabagaababbabbd	6295643
caaaaaaaaaabfaaababbabbd	6295643
caaaaaaaaaagaaaababbabbd	6295643
caaaaaaaaafaaaaababbabbd	6295643
caaaaaaaaebaaaaababbabbd	6295643
caaaaaaaeabaaaaababbabbd	6295643
caaaaaaeaabaaaaababbabbd	6295643
caaaaaeaaabaaaaababbabbd	6295643
caaaaeaaaabaaaaababbabbd	6295643
caaaeaaaaabaaaaababbabbd	6295643
caaeaaaaaabaaaaababbabbd	6295643
caeaaaaaaabaaaaababbabbd	6295643
ceaaaaaaaabaaaaababbabbd	6295643
cbaaaaaaaabaaaaababbabbd	6295643
cbaaaaaaaabaaaaababbfabd	9443465
cbaaaaaaaabaaaaababgaabd	9443465
cbaaaaaaaabaaaaabagbaabd	9443465
cbaaaaaaaabaaaaabfabaabd	9443465
cbaaaaaaaabaaaaagaabaabd	9443465
cbaaaaaaaabaaaafaaabaabd	9443465
cbaaaaaaaabaaaebaaabaabd	9443465
cbaaaaaaaabaaeabaaabaabd	9443465
cbaaaaaaaabaeaabaaabaabd	9443465
cbaaaaaaaabeaaabaaabaabd	9443465
cbaaaaaaaafbaaabaaabaabd	9443465
