"Input number 14418447 with intial rewrite term cbabbbaaaaaaaabaaaaabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 3052  Number of array doubles: 1"
Term	Number
cbaabeababbaabbbaabbaabbbaabd	316044089
cbaafbababbaabbbaabbaabbbaabd	316044089
cbaebbababbaabbbaabbaabbbaabd	316044089
cbeabbababbaabbbaabbaabbbaabd	316044089
cfbabbababbaabbbaabbaabbbaabd	316044089
caababbababbaabbbaabbaabbbaabd	316044089
caababbababbaabbbaabbaabbbebd	237033067
caababbababbaabbbaabbaabbfbbd	237033067
caababbababbaabbbaabbaabgabbd	237033067
caababbababbaabbbaabbaagbabbd	237033067
caababbababbaabbbaabbafababbd	237033067
caababbababbaabbbaabbebababbd	237033067
caababbababbaabbbaabfbbababbd	237033067
caababbababbaabbbaagabbababbd	237033067
caababbababbaabbbafaabbababbd	237033067
caababbababbaabbbebaabbababbd	237033067
caababbababbaabbfbbaabbababbd	237033067
caababbababbaabgabbaabbababbd	237033067
caababbababbaagbabbaabbababbd	237033067
caababbababbafababbaabbababbd	237033067
caababbababbebababbaabbababbd	237033067
caababbababfbbababbaabbababbd	237033067
caababbabagabbababbaabbababbd	237033067
caababbabfaabbababbaabbababbd	237033067
caababbagaaabbababbaabbababbd	237033067
caababbfaaaabbababbaabbababbd	237033067
caababgaaaaabbababbaabbababbd	237033067
caabagbaaaaabbababbaabbababbd	237033067
caabfabaaaaabbababbaabbababbd	237033067
caagaabaaaaabbababbaabbababbd	237033067
cafaaabaaaaabbababbaabbababbd	237033067
cebaaabaaaaabbababbaabbababbd	237033067
cbbaaabaaaaabbababbaabbababbd	237033067
cbbaaabaaaaabbababbaabbabfabd	355549601
cbbaaabaaaaabbababbaabbagaabd	355549601
cbbaaabaaaaabbababbaabbfaaabd	355549601
cbbaaabaaaaabbababbaabgaaaabd	355549601
cbbaaabaaaaabbababbaagbaaaabd	355549601
cbbaaabaaaaabbababbafabaaaabd	355549601
cbbaaabaaaaabbababbebabaaaabd	355549601
