"Input number 12901615 with intial rewrite term cbaaabaabbabbbaabbbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 875  Number of array doubles: 0"
Term	Number
cbbabbaafbaaaaaabbbababbabd	92996525
cbbabbaebbaaaaaabbbababbabd	92996525
cbbabbeabbaaaaaabbbababbabd	92996525
cbbabfbabbaaaaaabbbababbabd	92996525
cbbagababbaaaaaabbbababbabd	92996525
cbbfaababbaaaaaabbbababbabd	92996525
cbgaaababbaaaaaabbbababbabd	92996525
cgbaaababbaaaaaabbbababbabd	92996525
cabbaaababbaaaaaabbbababbabd	92996525
cabbaaababbaaaaaabbbababbd	23249131
cabbaaababbaaaaaabbbabfabd	34873697
cabbaaababbaaaaaabbbagaabd	34873697
cabbaaababbaaaaaabbbfaaabd	34873697
cabbaaababbaaaaaabbgaaaabd	34873697
cabbaaababbaaaaaabgbaaaabd	34873697
cabbaaababbaaaaaagbbaaaabd	34873697
cabbaaababbaaaaafabbaaaabd	34873697
cabbaaababbaaaaebabbaaaabd	34873697
cabbaaababbaaaeababbaaaabd	34873697
cabbaaababbaaeaababbaaaabd	34873697
cabbaaababbaeaaababbaaaabd	34873697
cabbaaababbeaaaababbaaaabd	34873697
cabbaaababfbaaaababbaaaabd	34873697
cabbaaabagabaaaababbaaaabd	34873697
cabbaaabfaabaaaababbaaaabd	34873697
cabbaaagaaabaaaababbaaaabd	34873697
cabbaafaaaabaaaababbaaaabd	34873697
cabbaebaaaabaaaababbaaaabd	34873697
cabbeabaaaabaaaababbaaaabd	34873697
cabfbabaaaabaaaababbaaaabd	34873697
cagababaaaabaaaababbaaaabd	34873697
cfaababaaaabaaaababbaaaabd	34873697
caaaababaaaabaaaababbaaaabd	34873697
caaaababaaaabaaaababbaaebd	26155273
caaaababaaaabaaaababbaeabd	26155273
caaaababaaaabaaaababbeaabd	26155273
caaaababaaaabaaaababfbaabd	26155273
caaaababaaaabaaaabagabaabd	26155273
caaaababaaaabaaaabfaabaabd	26155273
caaaababaaaabaaaagaaabaabd	26155273
caaaababaaaabaaafaaaabaabd	26155273
caaaababaaaabaaebaaaabaabd	26155273
caaaababaaaabaeabaaaabaabd	26155273
caaaababaaaabeaabaaaabaabd	26155273
caaaababaaaafbaabaaaabaabd	26155273
caaaababaaaebbaabaaaabaabd	26155273
caaaababaaeabbaabaaaabaabd	26155273
caaaababaeaabbaabaaaabaabd	26155273
caaaababeaaabbaabaaaabaabd	26155273
caaaabafbaaabbaabaaaabaabd	26155273
caaaabebbaaabbaabaaaabaabd	26155273
caaaafbbbaaabbaabaaaabaabd	26155273
caaaebbbbaaabbaabaaaabaabd	26155273
caaeabbbbaaabbaabaaaabaabd	26155273
caeaabbbbaaabbaabaaaabaabd	26155273
ceaaabbbbaaabbaabaaaabaabd	26155273
cbaaabbbbaaabbaabaaaabaabd	26155273
cbaaabbbbaaabbaabaaaabebd	19616455
cbaaabbbbaaabbaabaaaafbbd	19616455
cbaaabbbbaaabbaabaaaebbbd	19616455
cbaaabbbbaaabbaabaaeabbbd	19616455
cbaaabbbbaaabbaabaeaabbbd	19616455
cbaaabbbbaaabbaabeaaabbbd	19616455
cbaaabbbbaaabbaafbaaabbbd	19616455
cbaaabbbbaaabbaebbaaabbbd	19616455
cbaaabbbbaaabbeabbaaabbbd	19616455
cbaaabbbbaaabfbabbaaabbbd	19616455
cbaaabbbbaaagababbaaabbbd	19616455
cbaaabbbbaafaababbaaabbbd	19616455
cbaaabbbbaebaababbaaabbbd	19616455
cbaaabbbbeabaababbaaabbbd	19616455
cbaaabbbfbabaababbaaabbbd	19616455
cbaaabbgababaababbaaabbbd	19616455
cbaaabgbababaababbaaabbbd	19616455
cbaaagbbababaababbaaabbbd	19616455
cbaafabbababaababbaaabbbd	19616455
cbaebabbababaababbaaabbbd	19616455
cbeababbababaababbaaabbbd	19616455
cfbababbababaababbaaabbbd	19616455
caabababbababaababbaaabbbd	19616455
caabababbababaababbaaagbbd	29424683
caabababbababaababbaafabbd	29424683
caabababbababaababbaebabbd	29424683
caabababbababaababbeababbd	29424683
caabababbababaababfbababbd	29424683
caabababbababaabagabababbd	29424683
caabababbababaabfaabababbd	29424683
caabababbababaagaaabababbd	29424683
caabababbababafaaaabababbd	29424683
caabababbababebaaaabababbd	29424683
caabababbabafbbaaaabababbd	29424683
caabababbabebbbaaaabababbd	29424683
caabababbafbbbbaaaabababbd	29424683
caabababbebbbbbaaaabababbd	29424683
caabababfbbbbbbaaaabababbd	29424683
caababagabbbbbbaaaabababbd	29424683
caababfaabbbbbbaaaabababbd	29424683
caabagaaabbbbbbaaaabababbd	29424683
caabfaaaabbbbbbaaaabababbd	29424683
caagaaaaabbbbbbaaaabababbd	29424683
cafaaaaaabbbbbbaaaabababbd	29424683
cebaaaaaabbbbbbaaaabababbd	29424683
cbbaaaaaabbbbbbaaaabababbd	29424683
cbbaaaaaabbbbbbaaaababfabd	44137025
cbbaaaaaabbbbbbaaaabagaabd	44137025
cbbaaaaaabbbbbbaaaabfaaabd	44137025
cbbaaaaaabbbbbbaaaagaaaabd	44137025
cbbaaaaaabbbbbbaaafaaaaabd	44137025
cbbaaaaaabbbbbbaaebaaaaabd	44137025
cbbaaaaaabbbbbbaeabaaaaabd	44137025
cbbaaaaaabbbbbbeaabaaaaabd	44137025
cbbaaaaaabbbbbfbaabaaaaabd	44137025
cbbaaaaaabbbbgabaabaaaaabd	44137025
cbbaaaaaabbbgbabaabaaaaabd	44137025
cbbaaaaaabbgbbabaabaaaaabd	44137025
cbbaaaaaabgbbbabaabaaaaabd	44137025
cbbaaaaaagbbbbabaabaaaaabd	44137025
cbbaaaaafabbbbabaabaaaaabd	44137025
cbbaaaaebabbbbabaabaaaaabd	44137025
cbbaaaeababbbbabaabaaaaabd	44137025
cbbaaeaababbbbabaabaaaaabd	44137025
cbbaeaaababbbbabaabaaaaabd	44137025
cbbeaaaababbbbabaabaaaaabd	44137025
cbfbaaaababbbbabaabaaaaabd	44137025
cgabaaaababbbbabaabaaaaabd	44137025
cababaaaababbbbabaabaaaaabd	44137025
cababaaaababbbbabaabaaaebd	33102769
cababaaaababbbbabaabaaeabd	33102769
cababaaaababbbbabaabaeaabd	33102769
cababaaaababbbbabaabeaaabd	33102769
cababaaaababbbbabaafbaaabd	33102769
cababaaaababbbbabaebbaaabd	33102769
cababaaaababbbbabeabbaaabd	33102769
cababaaaababbbbafbabbaaabd	33102769
cababaaaababbbbebbabbaaabd	33102769
cababaaaababbbfbbbabbaaabd	33102769
cababaaaababbgabbbabbaaabd	33102769
cababaaaababgbabbbabbaaabd	33102769
cababaaaabagbbabbbabbaaabd	33102769
cababaaaabfabbabbbabbaaabd	33102769
cababaaaagaabbabbbabbaaabd	33102769
cababaaafaaabbabbbabbaaabd	33102769
cababaaebaaabbabbbabbaaabd	33102769
cababaeabaaabbabbbabbaaabd	33102769
cababeaabaaabbabbbabbaaabd	33102769
cabafbaabaaabbabbbabbaaabd	33102769
cabebbaabaaabbabbbabbaaabd	33102769
cafbbbaabaaabbabbbabbaaabd	33102769
cebbbbaabaaabbabbbabbaaabd	33102769
cbbbbbaabaaabbabbbabbaaabd	33102769
cbbbbbaabaaabbabbbabbaebd	24827077
cbbbbbaabaaabbabbbabbeabd	24827077
cbbbbbaabaaabbabbbabfbabd	24827077
cbbbbbaabaaabbabbbagababd	24827077
cbbbbbaabaaabbabbbfaababd	24827077
cbbbbbaabaaabbabbgaaababd	24827077
cbbbbbaabaaabbabgbaaababd	24827077
cbbbbbaabaaabbagbbaaababd	24827077
cbbbbbaabaaabbfabbaaababd	24827077
cbbbbbaabaaabgaabbaaababd	24827077
cbbbbbaabaaagbaabbaaababd	24827077
cbbbbbaabaafabaabbaaababd	24827077
cbbbbbaabaebabaabbaaababd	24827077
cbbbbbaabeababaabbaaababd	24827077
cbbbbbaafbababaabbaaababd	24827077
cbbbbbaebbababaabbaaababd	24827077
cbbbbbeabbababaabbaaababd	24827077
cbbbbfbabbababaabbaaababd	24827077
cbbbgababbababaabbaaababd	24827077
cbbgbababbababaabbaaababd	24827077
cbgbbababbababaabbaaababd	24827077
cgbbbababbababaabbaaababd	24827077
cabbbbababbababaabbaaababd	24827077
cabbbbababbababaabbaaabd	6206769
cabbbbababbababaabbaebd	4655077
cabbbbababbababaabbeabd	4655077
cabbbbababbababaabfbabd	4655077
cabbbbababbababaagababd	4655077
cabbbbababbababafaababd	4655077
cabbbbababbababebaababd	4655077
cabbbbababbabafbbaababd	4655077
cabbbbababbabebbbaababd	4655077
cabbbbababbafbbbbaababd	4655077
cabbbbababbebbbbbaababd	4655077
cabbbbababfbbbbbbaababd	4655077
cabbbbabagabbbbbbaababd	4655077
cabbbbabfaabbbbbbaababd	4655077
cabbbbagaaabbbbbbaababd	4655077
cabbbbfaaaabbbbbbaababd	4655077
cabbbgaaaaabbbbbbaababd	4655077
cabbgbaaaaabbbbbbaababd	4655077
cabgbbaaaaabbbbbbaababd	4655077
cagbbbaaaaabbbbbbaababd	4655077
cfabbbaaaaabbbbbbaababd	4655077
caaabbbaaaaabbbbbbaababd	4655077
caaabbbaaaaabbbbbbaabd	1163769
caaabbbaaaaabbbbbbebd	872827
caaabbbaaaaabbbbbfbbd	872827
caaabbbaaaaabbbbgabbd	872827
caaabbbaaaaabbbgbabbd	872827
caaabbbaaaaabbgbbabbd	872827
caaabbbaaaaabgbbbabbd	872827
caaabbbaaaaagbbbbabbd	872827
caaabbbaaaafabbbbabbd	872827
caaabbbaaaebabbbbabbd	872827
caaabbbaaeababbbbabbd	872827
caaabbbaeaababbbbabbd	872827
caaabbbeaaababbbbabbd	872827
caaabbfbaaababbbbabbd	872827
caaabgabaaababbbbabbd	872827
caaagbabaaababbbbabbd	872827
caafababaaababbbbabbd	872827
caebababaaababbbbabbd	872827
ceabababaaababbbbabbd	872827
cbabababaaababbbbabbd	872827
cbabababaaababbbbfabd	1309241
cbabababaaababbbgaabd	1309241
cbabababaaababbgbaabd	1309241
cbabababaaababgbbaabd	1309241
cbabababaaabagbbbaabd	1309241
cbabababaaabfabbbaabd	1309241
cbabababaaagaabbbaabd	1309241
cbabababaafaaabbbaabd	1309241
cbabababaebaaabbbaabd	1309241
cbabababeabaaabbbaabd	1309241
cbababafbabaaabbbaabd	1309241
cbababebbabaaabbbaabd	1309241
cbabafbbbabaaabbbaabd	1309241
cbabebbbbabaaabbbaabd	1309241
cbafbbbbbabaaabbbaabd	1309241
cbebbbbbbabaaabbbaabd	1309241
cfbbbbbbbabaaabbbaabd	1309241
caabbbbbbbabaaabbbaabd	1309241
caabbbbbbbabaaabbbebd	981931
caabbbbbbbabaaabbfbbd	981931
caabbbbbbbabaaabgabbd	981931
caabbbbbbbabaaagbabbd	981931
caabbbbbbbabaafababbd	981931
caabbbbbbbabaebababbd	981931
caabbbbbbbabeabababbd	981931
caabbbbbbbafbabababbd	981931
caabbbbbbbebbabababbd	981931
caabbbbbbfbbbabababbd	981931
caabbbbbgabbbabababbd	981931
caabbbbgbabbbabababbd	981931
caabbbgbbabbbabababbd	981931
caabbgbbbabbbabababbd	981931
caabgbbbbabbbabababbd	981931
caagbbbbbabbbabababbd	981931
cafabbbbbabbbabababbd	981931
cebabbbbbabbbabababbd	981931
cbbabbbbbabbbabababbd	981931
cbbabbbbbabbbababfabd	1472897
cbbabbbbbabbbabagaabd	1472897
cbbabbbbbabbbabfaaabd	1472897
cbbabbbbbabbbagaaaabd	1472897
cbbabbbbbabbbfaaaaabd	1472897
cbbabbbbbabbgaaaaaabd	1472897
cbbabbbbbabgbaaaaaabd	1472897
cbbabbbbbagbbaaaaaabd	1472897
cbbabbbbbfabbaaaaaabd	1472897
cbbabbbbgaabbaaaaaabd	1472897
cbbabbbgbaabbaaaaaabd	1472897
cbbabbgbbaabbaaaaaabd	1472897
cbbabgbbbaabbaaaaaabd	1472897
cbbagbbbbaabbaaaaaabd	1472897
cbbfabbbbaabbaaaaaabd	1472897
cbgaabbbbaabbaaaaaabd	1472897
cgbaabbbbaabbaaaaaabd	1472897
cabbaabbbbaabbaaaaaabd	1472897
cabbaabbbbaabbaaaaebd	1104673
cabbaabbbbaabbaaaeabd	1104673
cabbaabbbbaabbaaeaabd	1104673
cabbaabbbbaabbaeaaabd	1104673
cabbaabbbbaabbeaaaabd	1104673
cabbaabbbbaabfbaaaabd	1104673
cabbaabbbbaagabaaaabd	1104673
cabbaabbbbafaabaaaabd	1104673
cabbaabbbbebaabaaaabd	1104673
cabbaabbbfbbaabaaaabd	1104673
cabbaabbgabbaabaaaabd	1104673
cabbaabgbabbaabaaaabd	1104673
cabbaagbbabbaabaaaabd	1104673
cabbafabbabbaabaaaabd	1104673
cabbebabbabbaabaaaabd	1104673
cabfbbabbabbaabaaaabd	1104673
cagabbabbabbaabaaaabd	1104673
cfaabbabbabbaabaaaabd	1104673
caaaabbabbabbaabaaaabd	1104673
caaaabbabbabbaabaaebd	828505
caaaabbabbabbaabaeabd	828505
caaaabbabbabbaabeaabd	828505
caaaabbabbabbaafbaabd	828505
caaaabbabbabbaebbaabd	828505
caaaabbabbabbeabbaabd	828505
caaaabbabbabfbabbaabd	828505
caaaabbabbagababbaabd	828505
caaaabbabbfaababbaabd	828505
caaaabbabgaaababbaabd	828505
caaaabbagbaaababbaabd	828505
caaaabbfabaaababbaabd	828505
caaaabgaabaaababbaabd	828505
caaaagbaabaaababbaabd	828505
caaafabaabaaababbaabd	828505
caaebabaabaaababbaabd	828505
caeababaabaaababbaabd	828505
