"Input number 41331823 with intial rewrite term caabbbabbabababbaaabbabbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 705  Number of array doubles: 0"
Term	Number
cabbbgaaaaabbbbbbabaaababd	37240645
cabbgbaaaaabbbbbbabaaababd	37240645
cabgbbaaaaabbbbbbabaaababd	37240645
cagbbbaaaaabbbbbbabaaababd	37240645
cfabbbaaaaabbbbbbabaaababd	37240645
caaabbbaaaaabbbbbbabaaababd	37240645
caaabbbaaaaabbbbbbabaaabd	9310161
caaabbbaaaaabbbbbbabaebd	6982621
caaabbbaaaaabbbbbbabeabd	6982621
caaabbbaaaaabbbbbbafbabd	6982621
caaabbbaaaaabbbbbbebbabd	6982621
caaabbbaaaaabbbbbfbbbabd	6982621
caaabbbaaaaabbbbgabbbabd	6982621
caaabbbaaaaabbbgbabbbabd	6982621
caaabbbaaaaabbgbbabbbabd	6982621
caaabbbaaaaabgbbbabbbabd	6982621
caaabbbaaaaagbbbbabbbabd	6982621
caaabbbaaaafabbbbabbbabd	6982621
caaabbbaaaebabbbbabbbabd	6982621
caaabbbaaeababbbbabbbabd	6982621
caaabbbaeaababbbbabbbabd	6982621
caaabbbeaaababbbbabbbabd	6982621
caaabbfbaaababbbbabbbabd	6982621
caaabgabaaababbbbabbbabd	6982621
caaagbabaaababbbbabbbabd	6982621
caafababaaababbbbabbbabd	6982621
caebababaaababbbbabbbabd	6982621
ceabababaaababbbbabbbabd	6982621
cbabababaaababbbbabbbabd	6982621
cbabababaaababbbbabbbd	1745655
cbabababaaababbbbagbbd	2618483
cbabababaaababbbbfabbd	2618483
cbabababaaababbbgaabbd	2618483
cbabababaaababbgbaabbd	2618483
cbabababaaababgbbaabbd	2618483
cbabababaaabagbbbaabbd	2618483
cbabababaaabfabbbaabbd	2618483
cbabababaaagaabbbaabbd	2618483
cbabababaafaaabbbaabbd	2618483
cbabababaebaaabbbaabbd	2618483
cbabababeabaaabbbaabbd	2618483
cbababafbabaaabbbaabbd	2618483
cbababebbabaaabbbaabbd	2618483
cbabafbbbabaaabbbaabbd	2618483
cbabebbbbabaaabbbaabbd	2618483
cbafbbbbbabaaabbbaabbd	2618483
cbebbbbbbabaaabbbaabbd	2618483
cfbbbbbbbabaaabbbaabbd	2618483
caabbbbbbbabaaabbbaabbd	2618483
caabbbbbbbabaaabbbafabd	3927725
caabbbbbbbabaaabbbebabd	3927725
caabbbbbbbabaaabbfbbabd	3927725
caabbbbbbbabaaabgabbabd	3927725
caabbbbbbbabaaagbabbabd	3927725
caabbbbbbbabaafababbabd	3927725
caabbbbbbbabaebababbabd	3927725
caabbbbbbbabeabababbabd	3927725
caabbbbbbbafbabababbabd	3927725
caabbbbbbbebbabababbabd	3927725
caabbbbbbfbbbabababbabd	3927725
caabbbbbgabbbabababbabd	3927725
caabbbbgbabbbabababbabd	3927725
caabbbgbbabbbabababbabd	3927725
caabbgbbbabbbabababbabd	3927725
caabgbbbbabbbabababbabd	3927725
caagbbbbbabbbabababbabd	3927725
cafabbbbbabbbabababbabd	3927725
cebabbbbbabbbabababbabd	3927725
cbbabbbbbabbbabababbabd	3927725
cbbabbbbbabbbabababbd	981931
cbbabbbbbabbbababfabd	1472897
cbbabbbbbabbbabagaabd	1472897
cbbabbbbbabbbabfaaabd	1472897
cbbabbbbbabbbagaaaabd	1472897
cbbabbbbbabbbfaaaaabd	1472897
cbbabbbbbabbgaaaaaabd	1472897
cbbabbbbbabgbaaaaaabd	1472897
cbbabbbbbagbbaaaaaabd	1472897
cbbabbbbbfabbaaaaaabd	1472897
cbbabbbbgaabbaaaaaabd	1472897
cbbabbbgbaabbaaaaaabd	1472897
cbbabbgbbaabbaaaaaabd	1472897
cbbabgbbbaabbaaaaaabd	1472897
cbbagbbbbaabbaaaaaabd	1472897
cbbfabbbbaabbaaaaaabd	1472897
cbgaabbbbaabbaaaaaabd	1472897
cgbaabbbbaabbaaaaaabd	1472897
cabbaabbbbaabbaaaaaabd	1472897
cabbaabbbbaabbaaaaebd	1104673
cabbaabbbbaabbaaaeabd	1104673
cabbaabbbbaabbaaeaabd	1104673
cabbaabbbbaabbaeaaabd	1104673
cabbaabbbbaabbeaaaabd	1104673
cabbaabbbbaabfbaaaabd	1104673
cabbaabbbbaagabaaaabd	1104673
cabbaabbbbafaabaaaabd	1104673
cabbaabbbbebaabaaaabd	1104673
cabbaabbbfbbaabaaaabd	1104673
cabbaabbgabbaabaaaabd	1104673
cabbaabgbabbaabaaaabd	1104673
cabbaagbbabbaabaaaabd	1104673
cabbafabbabbaabaaaabd	1104673
cabbebabbabbaabaaaabd	1104673
cabfbbabbabbaabaaaabd	1104673
cagabbabbabbaabaaaabd	1104673
cfaabbabbabbaabaaaabd	1104673
caaaabbabbabbaabaaaabd	1104673
caaaabbabbabbaabaaebd	828505
caaaabbabbabbaabaeabd	828505
caaaabbabbabbaabeaabd	828505
caaaabbabbabbaafbaabd	828505
caaaabbabbabbaebbaabd	828505
caaaabbabbabbeabbaabd	828505
caaaabbabbabfbabbaabd	828505
caaaabbabbagababbaabd	828505
caaaabbabbfaababbaabd	828505
caaaabbabgaaababbaabd	828505
caaaabbagbaaababbaabd	828505
caaaabbfabaaababbaabd	828505
caaaabgaabaaababbaabd	828505
caaaagbaabaaababbaabd	828505
caaafabaabaaababbaabd	828505
caaebabaabaaababbaabd	828505
caeababaabaaababbaabd	828505
ceaababaabaaababbaabd	828505
cbaababaabaaababbaabd	828505
cbaababaabaaababbebd	621379
cbaababaabaaababfbbd	621379
cbaababaabaaabagabbd	621379
cbaababaabaaabfaabbd	621379
cbaababaabaaagaaabbd	621379
cbaababaabaafaaaabbd	621379
cbaababaabaebaaaabbd	621379
cbaababaabeabaaaabbd	621379
cbaababaafbabaaaabbd	621379
cbaababaebbabaaaabbd	621379
cbaababeabbabaaaabbd	621379
cbaabafbabbabaaaabbd	621379
cbaabebbabbabaaaabbd	621379
cbaafbbbabbabaaaabbd	621379
cbaebbbbabbabaaaabbd	621379
cbeabbbbabbabaaaabbd	621379
cfbabbbbabbabaaaabbd	621379
caababbbbabbabaaaabbd	621379
caababbbbabbabaaafabd	932069
caababbbbabbabaaebabd	932069
caababbbbabbabaeababd	932069
caababbbbabbabeaababd	932069
caababbbbabbafbaababd	932069
caababbbbabbebbaababd	932069
caababbbbabfbbbaababd	932069
caababbbbagabbbaababd	932069
caababbbbfaabbbaababd	932069
