"Input number 511935 with intial rewrite term cbbbbaabbbbbabbbbbbd
Generated final number 1 with final rewrite term cd
Number of steps: 3047  Number of array doubles: 1"
Term	Number
cbbaaaabaabbbaagbbbd	691895
cbbaaaabaabbbafabbbd	691895
cbbaaaabaabbbebabbbd	691895
cbbaaaabaabbfbbabbbd	691895
cbbaaaabaabgabbabbbd	691895
cbbaaaabaagbabbabbbd	691895
cbbaaaabafababbabbbd	691895
cbbaaaabebababbabbbd	691895
cbbaaaafbbababbabbbd	691895
cbbaaaebbbababbabbbd	691895
cbbaaeabbbababbabbbd	691895
cbbaeaabbbababbabbbd	691895
cbbeaaabbbababbabbbd	691895
cbfbaaabbbababbabbbd	691895
cgabaaabbbababbabbbd	691895
cababaaabbbababbabbbd	691895
cababaaabbbababbabbgd	1037843
cababaaabbbababbabgbd	1037843
cababaaabbbababbagbbd	1037843
cababaaabbbababbfabbd	1037843
cababaaabbbababgaabbd	1037843
cababaaabbbabagbaabbd	1037843
cababaaabbbabfabaabbd	1037843
cababaaabbbagaabaabbd	1037843
cababaaabbbfaaabaabbd	1037843
cababaaabbgaaaabaabbd	1037843
cababaaabgbaaaabaabbd	1037843
cababaaagbbaaaabaabbd	1037843
cababaafabbaaaabaabbd	1037843
cababaebabbaaaabaabbd	1037843
cababeababbaaaabaabbd	1037843
cabafbababbaaaabaabbd	1037843
cabebbababbaaaabaabbd	1037843
cafbbbababbaaaabaabbd	1037843
cebbbbababbaaaabaabbd	1037843
cbbbbbababbaaaabaabbd	1037843
cbbbbbababbaaaabaabgd	1556765
cbbbbbababbaaaabaagbd	1556765
cbbbbbababbaaaabafabd	1556765
cbbbbbababbaaaabebabd	1556765
cbbbbbababbaaaafbbabd	1556765
cbbbbbababbaaaebbbabd	1556765
cbbbbbababbaaeabbbabd	1556765
cbbbbbababbaeaabbbabd	1556765
cbbbbbababbeaaabbbabd	1556765
cbbbbbababfbaaabbbabd	1556765
cbbbbbabagabaaabbbabd	1556765
cbbbbbabfaabaaabbbabd	1556765
cbbbbbagaaabaaabbbabd	1556765
cbbbbbfaaaabaaabbbabd	1556765
cbbbbgaaaaabaaabbbabd	1556765
cbbbgbaaaaabaaabbbabd	1556765
cbbgbbaaaaabaaabbbabd	1556765
cbgbbbaaaaabaaabbbabd	1556765
cgbbbbaaaaabaaabbbabd	1556765
cabbbbbaaaaabaaabbbabd	1556765
cabbbbbaaaaabaaabbbagd	2335148
cabbbbbaaaaabaaabbbfad	2335148
cabbbbbaaaaabaaabbgaad	2335148
cabbbbbaaaaabaaabgbaad	2335148
cabbbbbaaaaabaaagbbaad	2335148
cabbbbbaaaaabaafabbaad	2335148
cabbbbbaaaaabaebabbaad	2335148
cabbbbbaaaaabeababbaad	2335148
cabbbbbaaaaafbababbaad	2335148
cabbbbbaaaaebbababbaad	2335148
cabbbbbaaaeabbababbaad	2335148
cabbbbbaaeaabbababbaad	2335148
cabbbbbaeaaabbababbaad	2335148
cabbbbbeaaaabbababbaad	2335148
cabbbbfbaaaabbababbaad	2335148
cabbbgabaaaabbababbaad	2335148
cabbgbabaaaabbababbaad	2335148
cabgbbabaaaabbababbaad	2335148
cagbbbabaaaabbababbaad	2335148
cfabbbabaaaabbababbaad	2335148
caaabbbabaaaabbababbaad	2335148
caaabbbabaaaabbababbad	1167574
caaabbbabaaaabbababbd	583787
caaabbbabaaaabbababgd	875681
caaabbbabaaaabbabagbd	875681
caaabbbabaaaabbabfabd	875681
caaabbbabaaaabbagaabd	875681
caaabbbabaaaabbfaaabd	875681
caaabbbabaaaabgaaaabd	875681
caaabbbabaaaagbaaaabd	875681
caaabbbabaaafabaaaabd	875681
caaabbbabaaebabaaaabd	875681
caaabbbabaeababaaaabd	875681
