"Input number 2911471 with intial rewrite term cabbaaabbabbaabbbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 691  Number of array doubles: 0"
Term	Number
cabaaaeaaabababbaabbabbaabd	62958809
cabaaeaaaabababbaabbabbaabd	62958809
cabaeaaaaabababbaabbabbaabd	62958809
cabeaaaaaabababbaabbabbaabd	62958809
cafbaaaaaabababbaabbabbaabd	62958809
cebbaaaaaabababbaabbabbaabd	62958809
cbbbaaaaaabababbaabbabbaabd	62958809
cbbbaaaaaabababbaabbabbebd	47219107
cbbbaaaaaabababbaabbabfbbd	47219107
cbbbaaaaaabababbaabbagabbd	47219107
cbbbaaaaaabababbaabbfaabbd	47219107
cbbbaaaaaabababbaabgaaabbd	47219107
cbbbaaaaaabababbaagbaaabbd	47219107
cbbbaaaaaabababbafabaaabbd	47219107
cbbbaaaaaabababbebabaaabbd	47219107
cbbbaaaaaabababfbbabaaabbd	47219107
cbbbaaaaaababagabbabaaabbd	47219107
cbbbaaaaaababfaabbabaaabbd	47219107
cbbbaaaaaabagaaabbabaaabbd	47219107
cbbbaaaaaabfaaaabbabaaabbd	47219107
cbbbaaaaaagaaaaabbabaaabbd	47219107
cbbbaaaaafaaaaaabbabaaabbd	47219107
cbbbaaaaebaaaaaabbabaaabbd	47219107
cbbbaaaeabaaaaaabbabaaabbd	47219107
cbbbaaeaabaaaaaabbabaaabbd	47219107
cbbbaeaaabaaaaaabbabaaabbd	47219107
cbbbeaaaabaaaaaabbabaaabbd	47219107
cbbfbaaaabaaaaaabbabaaabbd	47219107
cbgabaaaabaaaaaabbabaaabbd	47219107
cgbabaaaabaaaaaabbabaaabbd	47219107
cabbabaaaabaaaaaabbabaaabbd	47219107
cabbabaaaabaaaaaabbabaafabd	70828661
cabbabaaaabaaaaaabbabaebabd	70828661
cabbabaaaabaaaaaabbabeababd	70828661
cabbabaaaabaaaaaabbafbababd	70828661
cabbabaaaabaaaaaabbebbababd	70828661
cabbabaaaabaaaaaabfbbbababd	70828661
cabbabaaaabaaaaaagabbbababd	70828661
cabbabaaaabaaaaafaabbbababd	70828661
cabbabaaaabaaaaebaabbbababd	70828661
cabbabaaaabaaaeabaabbbababd	70828661
cabbabaaaabaaeaabaabbbababd	70828661
cabbabaaaabaeaaabaabbbababd	70828661
cabbabaaaabeaaaabaabbbababd	70828661
cabbabaaaafbaaaabaabbbababd	70828661
cabbabaaaebbaaaabaabbbababd	70828661
cabbabaaeabbaaaabaabbbababd	70828661
cabbabaeaabbaaaabaabbbababd	70828661
cabbabeaaabbaaaabaabbbababd	70828661
cabbafbaaabbaaaabaabbbababd	70828661
cabbebbaaabbaaaabaabbbababd	70828661
cabfbbbaaabbaaaabaabbbababd	70828661
cagabbbaaabbaaaabaabbbababd	70828661
cfaabbbaaabbaaaabaabbbababd	70828661
caaaabbbaaabbaaaabaabbbababd	70828661
caaaabbbaaabbaaaabaabbbagd	26560748
caaaabbbaaabbaaaabaabbbfad	26560748
caaaabbbaaabbaaaabaabbgaad	26560748
caaaabbbaaabbaaaabaabgbaad	26560748
caaaabbbaaabbaaaabaagbbaad	26560748
caaaabbbaaabbaaaabafabbaad	26560748
caaaabbbaaabbaaaabebabbaad	26560748
caaaabbbaaabbaaaafbbabbaad	26560748
caaaabbbaaabbaaaebbbabbaad	26560748
caaaabbbaaabbaaeabbbabbaad	26560748
caaaabbbaaabbaeaabbbabbaad	26560748
caaaabbbaaabbeaaabbbabbaad	26560748
caaaabbbaaabfbaaabbbabbaad	26560748
caaaabbbaaagabaaabbbabbaad	26560748
caaaabbbaafaabaaabbbabbaad	26560748
caaaabbbaebaabaaabbbabbaad	26560748
caaaabbbeabaabaaabbbabbaad	26560748
caaaabbfbabaabaaabbbabbaad	26560748
caaaabgababaabaaabbbabbaad	26560748
caaaagbababaabaaabbbabbaad	26560748
caaafabababaabaaabbbabbaad	26560748
caaebabababaabaaabbbabbaad	26560748
caeababababaabaaabbbabbaad	26560748
ceaababababaabaaabbbabbaad	26560748
cbaababababaabaaabbbabbaad	26560748
cbaababababaabaaabbbabbad	13280374
cbaababababaabaaabbbabbd	6640187
cbaababababaabaaabbbfabd	9960281
cbaababababaabaaabbgaabd	9960281
cbaababababaabaaabgbaabd	9960281
cbaababababaabaaagbbaabd	9960281
cbaababababaabaafabbaabd	9960281
cbaababababaabaebabbaabd	9960281
cbaababababaabeababbaabd	9960281
cbaababababaafbababbaabd	9960281
cbaababababaebbababbaabd	9960281
cbaababababeabbababbaabd	9960281
cbaabababafbabbababbaabd	9960281
cbaabababebbabbababbaabd	9960281
cbaababafbbbabbababbaabd	9960281
cbaababebbbbabbababbaabd	9960281
cbaabafbbbbbabbababbaabd	9960281
cbaabebbbbbbabbababbaabd	9960281
cbaafbbbbbbbabbababbaabd	9960281
cbaebbbbbbbbabbababbaabd	9960281
cbeabbbbbbbbabbababbaabd	9960281
cfbabbbbbbbbabbababbaabd	9960281
caababbbbbbbbabbababbaabd	9960281
caababbbbbbbbabbababbebd	7470211
caababbbbbbbbabbababfbbd	7470211
caababbbbbbbbabbabagabbd	7470211
caababbbbbbbbabbabfaabbd	7470211
caababbbbbbbbabbagaaabbd	7470211
caababbbbbbbbabbfaaaabbd	7470211
caababbbbbbbbabgaaaaabbd	7470211
caababbbbbbbbagbaaaaabbd	7470211
caababbbbbbbbfabaaaaabbd	7470211
caababbbbbbbgaabaaaaabbd	7470211
caababbbbbbgbaabaaaaabbd	7470211
caababbbbbgbbaabaaaaabbd	7470211
caababbbbgbbbaabaaaaabbd	7470211
caababbbgbbbbaabaaaaabbd	7470211
caababbgbbbbbaabaaaaabbd	7470211
caababgbbbbbbaabaaaaabbd	7470211
caabagbbbbbbbaabaaaaabbd	7470211
caabfabbbbbbbaabaaaaabbd	7470211
caagaabbbbbbbaabaaaaabbd	7470211
cafaaabbbbbbbaabaaaaabbd	7470211
cebaaabbbbbbbaabaaaaabbd	7470211
cbbaaabbbbbbbaabaaaaabbd	7470211
cbbaaabbbbbbbaabaaaafabd	11205317
cbbaaabbbbbbbaabaaaebabd	11205317
cbbaaabbbbbbbaabaaeababd	11205317
cbbaaabbbbbbbaabaeaababd	11205317
cbbaaabbbbbbbaabeaaababd	11205317
cbbaaabbbbbbbaafbaaababd	11205317
cbbaaabbbbbbbaebbaaababd	11205317
cbbaaabbbbbbbeabbaaababd	11205317
cbbaaabbbbbbfbabbaaababd	11205317
cbbaaabbbbbgababbaaababd	11205317
cbbaaabbbbgbababbaaababd	11205317
cbbaaabbbgbbababbaaababd	11205317
cbbaaabbgbbbababbaaababd	11205317
cbbaaabgbbbbababbaaababd	11205317
cbbaaagbbbbbababbaaababd	11205317
cbbaafabbbbbababbaaababd	11205317
cbbaebabbbbbababbaaababd	11205317
cbbeababbbbbababbaaababd	11205317
cbfbababbbbbababbaaababd	11205317
cgabababbbbbababbaaababd	11205317
cababababbbbbababbaaababd	11205317
cababababbbbbababbaaagd	4201994
cababababbbbbababbaafad	4201994
cababababbbbbababbaebad	4201994
cababababbbbbababbeabad	4201994
cababababbbbbababfbabad	4201994
cababababbbbbabagababad	4201994
cababababbbbbabfaababad	4201994
cababababbbbbagaaababad	4201994
cababababbbbbfaaaababad	4201994
cababababbbbgaaaaababad	4201994
cababababbbgbaaaaababad	4201994
cababababbgbbaaaaababad	4201994
cababababgbbbaaaaababad	4201994
cabababagbbbbaaaaababad	4201994
cabababfabbbbaaaaababad	4201994
cababagaabbbbaaaaababad	4201994
cababfaaabbbbaaaaababad	4201994
cabagaaaabbbbaaaaababad	4201994
cabfaaaaabbbbaaaaababad	4201994
cagaaaaaabbbbaaaaababad	4201994
cfaaaaaaabbbbaaaaababad	4201994
caaaaaaaaabbbbaaaaababad	4201994
caaaaaaaaabbbbaaaaababd	2100997
caaaaaaaaabbbbaaaaagd	787874
caaaaaaaaabbbbaaaafad	787874
caaaaaaaaabbbbaaaebad	787874
caaaaaaaaabbbbaaeabad	787874
caaaaaaaaabbbbaeaabad	787874
caaaaaaaaabbbbeaaabad	787874
caaaaaaaaabbbfbaaabad	787874
caaaaaaaaabbgabaaabad	787874
caaaaaaaaabgbabaaabad	787874
caaaaaaaaagbbabaaabad	787874
caaaaaaaafabbabaaabad	787874
caaaaaaaebabbabaaabad	787874
caaaaaaeababbabaaabad	787874
caaaaaeaababbabaaabad	787874
caaaaeaaababbabaaabad	787874
caaaeaaaababbabaaabad	787874
caaeaaaaababbabaaabad	787874
caeaaaaaababbabaaabad	787874
ceaaaaaaababbabaaabad	787874
cbaaaaaaababbabaaabad	787874
cbaaaaaaababbabaaabd	393937
cbaaaaaaababbabaebd	295453
cbaaaaaaababbabeabd	295453
cbaaaaaaababbafbabd	295453
cbaaaaaaababbebbabd	295453
cbaaaaaaababfbbbabd	295453
cbaaaaaaabagabbbabd	295453
cbaaaaaaabfaabbbabd	295453
cbaaaaaaagaaabbbabd	295453
cbaaaaaafaaaabbbabd	295453
cbaaaaaebaaaabbbabd	295453
cbaaaaeabaaaabbbabd	295453
cbaaaeaabaaaabbbabd	295453
cbaaeaaabaaaabbbabd	295453
cbaeaaaabaaaabbbabd	295453
cbeaaaaabaaaabbbabd	295453
cfbaaaaabaaaabbbabd	295453
caabaaaaabaaaabbbabd	295453
caabaaaaabaaaabbgd	110795
caabaaaaabaaaabgbd	110795
caabaaaaabaaaagbbd	110795
caabaaaaabaaafabbd	110795
caabaaaaabaaebabbd	110795
caabaaaaabaeababbd	110795
caabaaaaabeaababbd	110795
caabaaaaafbaababbd	110795
caabaaaaebbaababbd	110795
caabaaaeabbaababbd	110795
caabaaeaabbaababbd	110795
caabaeaaabbaababbd	110795
caabeaaaabbaababbd	110795
caafbaaaabbaababbd	110795
caebbaaaabbaababbd	110795
ceabbaaaabbaababbd	110795
cbabbaaaabbaababbd	110795
cbabbaaaabbaabfabd	166193
cbabbaaaabbaagaabd	166193
cbabbaaaabbafaaabd	166193
cbabbaaaabbebaaabd	166193
cbabbaaaabfbbaaabd	166193
cbabbaaaagabbaaabd	166193
cbabbaaafaabbaaabd	166193
cbabbaaebaabbaaabd	166193
cbabbaeabaabbaaabd	166193
cbabbeaabaabbaaabd	166193
cbabfbaabaabbaaabd	166193
cbagabaabaabbaaabd	166193
cbfaabaabaabbaaabd	166193
cgaaabaabaabbaaabd	166193
cabaaabaabaabbaaabd	166193
cabaaabaabaabbaebd	124645
cabaaabaabaabbeabd	124645
cabaaabaabaabfbabd	124645
cabaaabaabaagababd	124645
cabaaabaabafaababd	124645
cabaaabaabebaababd	124645
cabaaabaafbbaababd	124645
cabaaabaebbbaababd	124645
cabaaabeabbbaababd	124645
cabaaafbabbbaababd	124645
cabaaebbabbbaababd	124645
cabaeabbabbbaababd	124645
cabeaabbabbbaababd	124645
cafbaabbabbbaababd	124645
cebbaabbabbbaababd	124645
cbbbaabbabbbaababd	124645
cbbbaabbabbbaagd	46742
cbbbaabbabbbafad	46742
cbbbaabbabbbebad	46742
cbbbaabbabbfbbad	46742
cbbbaabbabgabbad	46742
cbbbaabbagbabbad	46742
cbbbaabbfababbad	46742
cbbbaabgaababbad	46742
cbbbaagbaababbad	46742
