"Input number 50078847 with intial rewrite term cabbbbbbaaaabaabaaabbbbbbbd
Generated final number 7 with final rewrite term cbbd
Number of steps: 1955  Number of array doubles: 0"
Term	Number
caaabaabbgaabaaabbbaaaabbababd	433658933
caaabaabgbaabaaabbbaaaabbababd	433658933
caaabaagbbaabaaabbbaaaabbababd	433658933
caaabafabbaabaaabbbaaaabbababd	433658933
caaabebabbaabaaabbbaaaabbababd	433658933
caaafbbabbaabaaabbbaaaabbababd	433658933
caaebbbabbaabaaabbbaaaabbababd	433658933
caeabbbabbaabaaabbbaaaabbababd	433658933
ceaabbbabbaabaaabbbaaaabbababd	433658933
cbaabbbabbaabaaabbbaaaabbababd	433658933
cbaabbbabbaabaaabbbaaaabbagd	162622100
cbaabbbabbaabaaabbbaaaabbfad	162622100
cbaabbbabbaabaaabbbaaaabgaad	162622100
cbaabbbabbaabaaabbbaaaagbaad	162622100
cbaabbbabbaabaaabbbaaafabaad	162622100
cbaabbbabbaabaaabbbaaebabaad	162622100
cbaabbbabbaabaaabbbaeababaad	162622100
cbaabbbabbaabaaabbbeaababaad	162622100
cbaabbbabbaabaaabbfbaababaad	162622100
cbaabbbabbaabaaabgabaababaad	162622100
cbaabbbabbaabaaagbabaababaad	162622100
cbaabbbabbaabaafababaababaad	162622100
cbaabbbabbaabaebababaababaad	162622100
cbaabbbabbaabeabababaababaad	162622100
cbaabbbabbaafbabababaababaad	162622100
cbaabbbabbaebbabababaababaad	162622100
cbaabbbabbeabbabababaababaad	162622100
cbaabbbabfbabbabababaababaad	162622100
cbaabbbagababbabababaababaad	162622100
cbaabbbfaababbabababaababaad	162622100
cbaabbgaaababbabababaababaad	162622100
cbaabgbaaababbabababaababaad	162622100
cbaagbbaaababbabababaababaad	162622100
cbafabbaaababbabababaababaad	162622100
cbebabbaaababbabababaababaad	162622100
cfbbabbaaababbabababaababaad	162622100
caabbabbaaababbabababaababaad	162622100
caabbabbaaababbabababaababad	81311050
caabbabbaaababbabababaababd	40655525
caabbabbaaababbabababaagd	15245822
caabbabbaaababbabababafad	15245822
caabbabbaaababbabababebad	15245822
caabbabbaaababbababafbbad	15245822
