"Input number 9826215 with intial rewrite term caabababbbbabbbbbabaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 610  Number of array doubles: 0"
Term	Number
cabaeaaaaabababbaabbaabbd	15739699
cabeaaaaaabababbaabbaabbd	15739699
cafbaaaaaabababbaabbaabbd	15739699
cebbaaaaaabababbaabbaabbd	15739699
cbbbaaaaaabababbaabbaabbd	15739699
cbbbaaaaaabababbaabbafabd	23609549
cbbbaaaaaabababbaabbebabd	23609549
cbbbaaaaaabababbaabfbbabd	23609549
cbbbaaaaaabababbaagabbabd	23609549
cbbbaaaaaabababbafaabbabd	23609549
cbbbaaaaaabababbebaabbabd	23609549
cbbbaaaaaabababfbbaabbabd	23609549
cbbbaaaaaababagabbaabbabd	23609549
cbbbaaaaaababfaabbaabbabd	23609549
cbbbaaaaaabagaaabbaabbabd	23609549
cbbbaaaaaabfaaaabbaabbabd	23609549
cbbbaaaaaagaaaaabbaabbabd	23609549
cbbbaaaaafaaaaaabbaabbabd	23609549
cbbbaaaaebaaaaaabbaabbabd	23609549
cbbbaaaeabaaaaaabbaabbabd	23609549
cbbbaaeaabaaaaaabbaabbabd	23609549
cbbbaeaaabaaaaaabbaabbabd	23609549
cbbbeaaaabaaaaaabbaabbabd	23609549
cbbfbaaaabaaaaaabbaabbabd	23609549
cbgabaaaabaaaaaabbaabbabd	23609549
cgbabaaaabaaaaaabbaabbabd	23609549
cabbabaaaabaaaaaabbaabbabd	23609549
cabbabaaaabaaaaaabbaabgd	8853581
cabbabaaaabaaaaaabbaagbd	8853581
cabbabaaaabaaaaaabbafabd	8853581
cabbabaaaabaaaaaabbebabd	8853581
cabbabaaaabaaaaaabfbbabd	8853581
cabbabaaaabaaaaaagabbabd	8853581
cabbabaaaabaaaaafaabbabd	8853581
cabbabaaaabaaaaebaabbabd	8853581
cabbabaaaabaaaeabaabbabd	8853581
cabbabaaaabaaeaabaabbabd	8853581
cabbabaaaabaeaaabaabbabd	8853581
cabbabaaaabeaaaabaabbabd	8853581
cabbabaaaafbaaaabaabbabd	8853581
cabbabaaaebbaaaabaabbabd	8853581
cabbabaaeabbaaaabaabbabd	8853581
cabbabaeaabbaaaabaabbabd	8853581
cabbabeaaabbaaaabaabbabd	8853581
cabbafbaaabbaaaabaabbabd	8853581
cabbebbaaabbaaaabaabbabd	8853581
cabfbbbaaabbaaaabaabbabd	8853581
cagabbbaaabbaaaabaabbabd	8853581
cfaabbbaaabbaaaabaabbabd	8853581
caaaabbbaaabbaaaabaabbabd	8853581
caaaabbbaaabbaaaabaabgd	3320093
caaaabbbaaabbaaaabaagbd	3320093
caaaabbbaaabbaaaabafabd	3320093
caaaabbbaaabbaaaabebabd	3320093
caaaabbbaaabbaaaafbbabd	3320093
caaaabbbaaabbaaaebbbabd	3320093
caaaabbbaaabbaaeabbbabd	3320093
caaaabbbaaabbaeaabbbabd	3320093
caaaabbbaaabbeaaabbbabd	3320093
caaaabbbaaabfbaaabbbabd	3320093
caaaabbbaaagabaaabbbabd	3320093
caaaabbbaafaabaaabbbabd	3320093
caaaabbbaebaabaaabbbabd	3320093
caaaabbbeabaabaaabbbabd	3320093
caaaabbfbabaabaaabbbabd	3320093
caaaabgababaabaaabbbabd	3320093
caaaagbababaabaaabbbabd	3320093
caaafabababaabaaabbbabd	3320093
caaebabababaabaaabbbabd	3320093
caeababababaabaaabbbabd	3320093
ceaababababaabaaabbbabd	3320093
cbaababababaabaaabbbabd	3320093
cbaababababaabaaabbgd	1245035
cbaababababaabaaabgbd	1245035
cbaababababaabaaagbbd	1245035
cbaababababaabaafabbd	1245035
cbaababababaabaebabbd	1245035
cbaababababaabeababbd	1245035
cbaababababaafbababbd	1245035
cbaababababaebbababbd	1245035
cbaababababeabbababbd	1245035
cbaabababafbabbababbd	1245035
cbaabababebbabbababbd	1245035
cbaababafbbbabbababbd	1245035
cbaababebbbbabbababbd	1245035
cbaabafbbbbbabbababbd	1245035
cbaabebbbbbbabbababbd	1245035
cbaafbbbbbbbabbababbd	1245035
cbaebbbbbbbbabbababbd	1245035
cbeabbbbbbbbabbababbd	1245035
cfbabbbbbbbbabbababbd	1245035
caababbbbbbbbabbababbd	1245035
caababbbbbbbbabbabfabd	1867553
caababbbbbbbbabbagaabd	1867553
caababbbbbbbbabbfaaabd	1867553
caababbbbbbbbabgaaaabd	1867553
caababbbbbbbbagbaaaabd	1867553
caababbbbbbbbfabaaaabd	1867553
caababbbbbbbgaabaaaabd	1867553
caababbbbbbgbaabaaaabd	1867553
caababbbbbgbbaabaaaabd	1867553
caababbbbgbbbaabaaaabd	1867553
caababbbgbbbbaabaaaabd	1867553
caababbgbbbbbaabaaaabd	1867553
caababgbbbbbbaabaaaabd	1867553
caabagbbbbbbbaabaaaabd	1867553
caabfabbbbbbbaabaaaabd	1867553
caagaabbbbbbbaabaaaabd	1867553
cafaaabbbbbbbaabaaaabd	1867553
cebaaabbbbbbbaabaaaabd	1867553
cbbaaabbbbbbbaabaaaabd	1867553
cbbaaabbbbbbbaabaaebd	1400665
cbbaaabbbbbbbaabaeabd	1400665
cbbaaabbbbbbbaabeaabd	1400665
cbbaaabbbbbbbaafbaabd	1400665
cbbaaabbbbbbbaebbaabd	1400665
cbbaaabbbbbbbeabbaabd	1400665
cbbaaabbbbbbfbabbaabd	1400665
cbbaaabbbbbgababbaabd	1400665
cbbaaabbbbgbababbaabd	1400665
cbbaaabbbgbbababbaabd	1400665
cbbaaabbgbbbababbaabd	1400665
cbbaaabgbbbbababbaabd	1400665
cbbaaagbbbbbababbaabd	1400665
cbbaafabbbbbababbaabd	1400665
cbbaebabbbbbababbaabd	1400665
cbbeababbbbbababbaabd	1400665
cbfbababbbbbababbaabd	1400665
cgabababbbbbababbaabd	1400665
cababababbbbbababbaabd	1400665
cababababbbbbababbebd	1050499
cababababbbbbababfbbd	1050499
cababababbbbbabagabbd	1050499
cababababbbbbabfaabbd	1050499
cababababbbbbagaaabbd	1050499
cababababbbbbfaaaabbd	1050499
cababababbbbgaaaaabbd	1050499
cababababbbgbaaaaabbd	1050499
cababababbgbbaaaaabbd	1050499
cababababgbbbaaaaabbd	1050499
cabababagbbbbaaaaabbd	1050499
cabababfabbbbaaaaabbd	1050499
cababagaabbbbaaaaabbd	1050499
cababfaaabbbbaaaaabbd	1050499
cabagaaaabbbbaaaaabbd	1050499
cabfaaaaabbbbaaaaabbd	1050499
cagaaaaaabbbbaaaaabbd	1050499
cfaaaaaaabbbbaaaaabbd	1050499
caaaaaaaaabbbbaaaaabbd	1050499
caaaaaaaaabbbbaaaafabd	1575749
caaaaaaaaabbbbaaaebabd	1575749
caaaaaaaaabbbbaaeababd	1575749
