"Input number 60340335 with intial rewrite term cbbaabbaaababbbaaaabbabbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1368  Number of array doubles: 0"
Term	Number
caaababaabeaabababbaaaabbabbd	217470491
caaababaafbaabababbaaaabbabbd	217470491
caaababaebbaabababbaaaabbabbd	217470491
caaababeabbaabababbaaaabbabbd	217470491
caaabafbabbaabababbaaaabbabbd	217470491
caaabebbabbaabababbaaaabbabbd	217470491
caaafbbbabbaabababbaaaabbabbd	217470491
caaebbbbabbaabababbaaaabbabbd	217470491
caeabbbbabbaabababbaaaabbabbd	217470491
ceaabbbbabbaabababbaaaabbabbd	217470491
cbaabbbbabbaabababbaaaabbabbd	217470491
cbaabbbbabbaabababbaaaabbfabd	326205737
cbaabbbbabbaabababbaaaabgaabd	326205737
cbaabbbbabbaabababbaaaagbaabd	326205737
cbaabbbbabbaabababbaaafabaabd	326205737
cbaabbbbabbaabababbaaebabaabd	326205737
cbaabbbbabbaabababbaeababaabd	326205737
cbaabbbbabbaabababbeaababaabd	326205737
cbaabbbbabbaabababfbaababaabd	326205737
cbaabbbbabbaababagabaababaabd	326205737
cbaabbbbabbaababfaabaababaabd	326205737
cbaabbbbabbaabagaaabaababaabd	326205737
cbaabbbbabbaabfaaaabaababaabd	326205737
cbaabbbbabbaagaaaaabaababaabd	326205737
cbaabbbbabbafaaaaaabaababaabd	326205737
cbaabbbbabbebaaaaaabaababaabd	326205737
cbaabbbbabfbbaaaaaabaababaabd	326205737
cbaabbbbagabbaaaaaabaababaabd	326205737
cbaabbbbfaabbaaaaaabaababaabd	326205737
cbaabbbgaaabbaaaaaabaababaabd	326205737
cbaabbgbaaabbaaaaaabaababaabd	326205737
cbaabgbbaaabbaaaaaabaababaabd	326205737
cbaagbbbaaabbaaaaaabaababaabd	326205737
cbafabbbaaabbaaaaaabaababaabd	326205737
cbebabbbaaabbaaaaaabaababaabd	326205737
cfbbabbbaaabbaaaaaabaababaabd	326205737
caabbabbbaaabbaaaaaabaababaabd	326205737
caabbabbbaaabbaaaaaabaababebd	244654303
caabbabbbaaabbaaaaaabaabafbbd	244654303
caabbabbbaaabbaaaaaabaabebbbd	244654303
caabbabbbaaabbaaaaaabaafbbbbd	244654303
caabbabbbaaabbaaaaaabaebbbbbd	244654303
caabbabbbaaabbaaaaaabeabbbbbd	244654303
caabbabbbaaabbaaaaaafbabbbbbd	244654303
caabbabbbaaabbaaaaaebbabbbbbd	244654303
caabbabbbaaabbaaaaeabbabbbbbd	244654303
caabbabbbaaabbaaaeaabbabbbbbd	244654303
caabbabbbaaabbaaeaaabbabbbbbd	244654303
caabbabbbaaabbaeaaaabbabbbbbd	244654303
caabbabbbaaabbeaaaaabbabbbbbd	244654303
caabbabbbaaabfbaaaaabbabbbbbd	244654303
caabbabbbaaagabaaaaabbabbbbbd	244654303
caabbabbbaafaabaaaaabbabbbbbd	244654303
caabbabbbaebaabaaaaabbabbbbbd	244654303
caabbabbbeabaabaaaaabbabbbbbd	244654303
caabbabbfbabaabaaaaabbabbbbbd	244654303
caabbabgababaabaaaaabbabbbbbd	244654303
caabbagbababaabaaaaabbabbbbbd	244654303
caabbfabababaabaaaaabbabbbbbd	244654303
caabgaabababaabaaaaabbabbbbbd	244654303
caagbaabababaabaaaaabbabbbbbd	244654303
cafabaabababaabaaaaabbabbbbbd	244654303
cebabaabababaabaaaaabbabbbbbd	244654303
cbbabaabababaabaaaaabbabbbbbd	244654303
