"Input number 25243 with intial rewrite term cbaaababaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 742  Number of array doubles: 0"
Term	Number
cbabagaaaabbbabaababd	1311653
cbabfaaaaabbbabaababd	1311653
cbagaaaaaabbbabaababd	1311653
cbfaaaaaaabbbabaababd	1311653
cgaaaaaaaabbbabaababd	1311653
cabaaaaaaaabbbabaababd	1311653
cabaaaaaaaabbbabaagd	491870
cabaaaaaaaabbbabafad	491870
cabaaaaaaaabbbabebad	491870
cabaaaaaaaabbbafbbad	491870
cabaaaaaaaabbbebbbad	491870
cabaaaaaaaabbfbbbbad	491870
cabaaaaaaaabgabbbbad	491870
cabaaaaaaaagbabbbbad	491870
cabaaaaaaafababbbbad	491870
cabaaaaaaebababbbbad	491870
cabaaaaaeabababbbbad	491870
cabaaaaeaabababbbbad	491870
cabaaaeaaabababbbbad	491870
cabaaeaaaabababbbbad	491870
cabaeaaaaabababbbbad	491870
cabeaaaaaabababbbbad	491870
cafbaaaaaabababbbbad	491870
cebbaaaaaabababbbbad	491870
cbbbaaaaaabababbbbad	491870
cbbbaaaaaabababbbbd	245935
cbbbaaaaaabababgbbd	368903
cbbbaaaaaababagbbbd	368903
cbbbaaaaaababfabbbd	368903
cbbbaaaaaabagaabbbd	368903
cbbbaaaaaabfaaabbbd	368903
cbbbaaaaaagaaaabbbd	368903
cbbbaaaaafaaaaabbbd	368903
cbbbaaaaebaaaaabbbd	368903
cbbbaaaeabaaaaabbbd	368903
cbbbaaeaabaaaaabbbd	368903
cbbbaeaaabaaaaabbbd	368903
cbbbeaaaabaaaaabbbd	368903
cbbfbaaaabaaaaabbbd	368903
cbgabaaaabaaaaabbbd	368903
cgbabaaaabaaaaabbbd	368903
cabbabaaaabaaaaabbbd	368903
cabbabaaaabaaaaagbbd	553355
cabbabaaaabaaaafabbd	553355
cabbabaaaabaaaebabbd	553355
cabbabaaaabaaeababbd	553355
cabbabaaaabaeaababbd	553355
cabbabaaaabeaaababbd	553355
cabbabaaaafbaaababbd	553355
cabbabaaaebbaaababbd	553355
cabbabaaeabbaaababbd	553355
cabbabaeaabbaaababbd	553355
cabbabeaaabbaaababbd	553355
cabbafbaaabbaaababbd	553355
cabbebbaaabbaaababbd	553355
cabfbbbaaabbaaababbd	553355
cagabbbaaabbaaababbd	553355
cfaabbbaaabbaaababbd	553355
caaaabbbaaabbaaababbd	553355
caaaabbbaaabbaaabfabd	830033
caaaabbbaaabbaaagaabd	830033
caaaabbbaaabbaafaaabd	830033
caaaabbbaaabbaebaaabd	830033
caaaabbbaaabbeabaaabd	830033
caaaabbbaaabfbabaaabd	830033
caaaabbbaaagababaaabd	830033
caaaabbbaafaababaaabd	830033
caaaabbbaebaababaaabd	830033
caaaabbbeabaababaaabd	830033
caaaabbfbabaababaaabd	830033
caaaabgababaababaaabd	830033
caaaagbababaababaaabd	830033
