"Input number 6823 with intial rewrite term cbabababaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 423  Number of array doubles: 0"
Term	Number
cbaeabaaaabbaaad	37400
cbeaabaaaabbaaad	37400
cfbaabaaaabbaaad	37400
caabaabaaaabbaaad	37400
caabaabaaaabbaad	18700
caabaabaaaabbad	9350
caabaabaaaabbd	4675
caabaabaaafabd	7013
caabaabaaebabd	7013
caabaabaeababd	7013
caabaabeaababd	7013
caabaafbaababd	7013
caabaebbaababd	7013
caabeabbaababd	7013
caafbabbaababd	7013
caebbabbaababd	7013
ceabbabbaababd	7013
cbabbabbaababd	7013
cbabbabbaagd	2630
cbabbabbafad	2630
cbabbabbebad	2630
cbabbabfbbad	2630
cbabbagabbad	2630
cbabbfaabbad	2630
cbabgaaabbad	2630
cbagbaaabbad	2630
cbfabaaabbad	2630
cgaabaaabbad	2630
cabaabaaabbad	2630
cabaabaaabbd	1315
cabaabaafabd	1973
cabaabaebabd	1973
cabaabeababd	1973
cabaafbababd	1973
cabaebbababd	1973
cabeabbababd	1973
cafbabbababd	1973
cebbabbababd	1973
cbbbabbababd	1973
cbbbabbagd	740
cbbbabbfad	740
cbbbabgaad	740
cbbbagbaad	740
cbbbfabaad	740
cbbgaabaad	740
cbgbaabaad	740
cgbbaabaad	740
cabbbaabaad	740
cabbbaabad	370
cabbbaabd	185
cabbbebd	139
cabbfbbd	139
cabgabbd	139
cagbabbd	139
cfababbd	139
caaababbd	139
caaabfabd	209
caaagaabd	209
caafaaabd	209
caebaaabd	209
ceabaaabd	209
cbabaaabd	209
cbabaebd	157
cbabeabd	157
cbafbabd	157
cbebbabd	157
cfbbbabd	157
caabbbabd	157
caabbgd	59
caabgbd	59
caagbbd	59
cafabbd	59
cebabbd	59
cbbabbd	59
cbbfabd	89
cbgaabd	89
cgbaabd	89
cabbaabd	89
cabbebd	67
cabfbbd	67
cagabbd	67
cfaabbd	67
caaaabbd	67
caaafabd	101
caaebabd	101
caeababd	101
ceaababd	101
cbaababd	101
cbaagd	38
cbafad	38
cbebad	38
cfbbad	38
caabbad	38
caabbd	19
cafabd	29
cebabd	29
cbbabd	29
cbgd	11
cgbd	11
cabbd	11
cfabd	17
caaabd	17
caebd	13
ceabd	13
cbabd	13
cgd	5
cabd	5
