"Input number 557127 with intial rewrite term caaabaaaaaaaabaaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1560  Number of array doubles: 1"
Term	Number
cbabbbaabbabbaebabaaaabd	10855073
cbabbbaabbabbeababaaaabd	10855073
cbabbbaabbabfbababaaaabd	10855073
cbabbbaabbagabababaaaabd	10855073
cbabbbaabbfaabababaaaabd	10855073
cbabbbaabgaaabababaaaabd	10855073
cbabbbaagbaaabababaaaabd	10855073
cbabbbafabaaabababaaaabd	10855073
cbabbbebabaaabababaaaabd	10855073
cbabbfbbabaaabababaaaabd	10855073
cbabgabbabaaabababaaaabd	10855073
cbagbabbabaaabababaaaabd	10855073
cbfababbabaaabababaaaabd	10855073
cgaababbabaaabababaaaabd	10855073
cabaababbabaaabababaaaabd	10855073
cabaababbabaaabababaaebd	8141305
cabaababbabaaabababaeabd	8141305
cabaababbabaaabababeaabd	8141305
cabaababbabaaababafbaabd	8141305
cabaababbabaaababebbaabd	8141305
cabaababbabaaabafbbbaabd	8141305
cabaababbabaaabebbbbaabd	8141305
cabaababbabaaafbbbbbaabd	8141305
cabaababbabaaebbbbbbaabd	8141305
cabaababbabaeabbbbbbaabd	8141305
cabaababbabeaabbbbbbaabd	8141305
cabaababbafbaabbbbbbaabd	8141305
cabaababbebbaabbbbbbaabd	8141305
cabaababfbbbaabbbbbbaabd	8141305
cabaabagabbbaabbbbbbaabd	8141305
cabaabfaabbbaabbbbbbaabd	8141305
cabaagaaabbbaabbbbbbaabd	8141305
cabafaaaabbbaabbbbbbaabd	8141305
cabebaaaabbbaabbbbbbaabd	8141305
cafbbaaaabbbaabbbbbbaabd	8141305
cebbbaaaabbbaabbbbbbaabd	8141305
cbbbbaaaabbbaabbbbbbaabd	8141305
cbbbbaaaabbbaabbbbbbebd	6105979
cbbbbaaaabbbaabbbbbfbbd	6105979
cbbbbaaaabbbaabbbbgabbd	6105979
cbbbbaaaabbbaabbbgbabbd	6105979
cbbbbaaaabbbaabbgbbabbd	6105979
cbbbbaaaabbbaabgbbbabbd	6105979
cbbbbaaaabbbaagbbbbabbd	6105979
