"Input number 868777 with intial rewrite term cbababaaaaabbababaabd
Generated final number 5 with final rewrite term cabd
Number of steps: 995  Number of array doubles: 0"
Term	Number
cabaaaabaabgbbbbabbabbbbbd	31702751
cabaaaabaagbbbbbabbabbbbbd	31702751
cabaaaabafabbbbbabbabbbbbd	31702751
cabaaaabebabbbbbabbabbbbbd	31702751
cabaaaafbbabbbbbabbabbbbbd	31702751
cabaaaebbbabbbbbabbabbbbbd	31702751
cabaaeabbbabbbbbabbabbbbbd	31702751
cabaeaabbbabbbbbabbabbbbbd	31702751
cabeaaabbbabbbbbabbabbbbbd	31702751
cafbaaabbbabbbbbabbabbbbbd	31702751
cebbaaabbbabbbbbabbabbbbbd	31702751
cbbbaaabbbabbbbbabbabbbbbd	31702751
cbbbaaabbbabbbbbabbabbgbbd	47554127
cbbbaaabbbabbbbbabbabgbbbd	47554127
cbbbaaabbbabbbbbabbagbbbbd	47554127
cbbbaaabbbabbbbbabbfabbbbd	47554127
cbbbaaabbbabbbbbabgaabbbbd	47554127
cbbbaaabbbabbbbbagbaabbbbd	47554127
cbbbaaabbbabbbbbfabaabbbbd	47554127
cbbbaaabbbabbbbgaabaabbbbd	47554127
cbbbaaabbbabbbgbaabaabbbbd	47554127
cbbbaaabbbabbgbbaabaabbbbd	47554127
cbbbaaabbbabgbbbaabaabbbbd	47554127
cbbbaaabbbagbbbbaabaabbbbd	47554127
cbbbaaabbbfabbbbaabaabbbbd	47554127
cbbbaaabbgaabbbbaabaabbbbd	47554127
cbbbaaabgbaabbbbaabaabbbbd	47554127
cbbbaaagbbaabbbbaabaabbbbd	47554127
cbbbaafabbaabbbbaabaabbbbd	47554127
cbbbaebabbaabbbbaabaabbbbd	47554127
cbbbeababbaabbbbaabaabbbbd	47554127
cbbfbababbaabbbbaabaabbbbd	47554127
cbgabababbaabbbbaabaabbbbd	47554127
cgbabababbaabbbbaabaabbbbd	47554127
cabbabababbaabbbbaabaabbbbd	47554127
cabbabababbaabbbbaabaabgbbd	71331191
cabbabababbaabbbbaabaagbbbd	71331191
cabbabababbaabbbbaabafabbbd	71331191
cabbabababbaabbbbaabebabbbd	71331191
cabbabababbaabbbbaafbbabbbd	71331191
cabbabababbaabbbbaebbbabbbd	71331191
cabbabababbaabbbbeabbbabbbd	71331191
cabbabababbaabbbfbabbbabbbd	71331191
cabbabababbaabbgababbbabbbd	71331191
cabbabababbaabgbababbbabbbd	71331191
cabbabababbaagbbababbbabbbd	71331191
cabbabababbafabbababbbabbbd	71331191
cabbabababbebabbababbbabbbd	71331191
cabbabababfbbabbababbbabbbd	71331191
cabbababagabbabbababbbabbbd	71331191
cabbababfaabbabbababbbabbbd	71331191
cabbabagaaabbabbababbbabbbd	71331191
cabbabfaaaabbabbababbbabbbd	71331191
cabbagaaaaabbabbababbbabbbd	71331191
cabbfaaaaaabbabbababbbabbbd	71331191
cabgaaaaaaabbabbababbbabbbd	71331191
cagbaaaaaaabbabbababbbabbbd	71331191
cfabaaaaaaabbabbababbbabbbd	71331191
caaabaaaaaaabbabbababbbabbbd	71331191
caaabaaaaaaabbabbababbbagbbd	106996787
caaabaaaaaaabbabbababbbfabbd	106996787
caaabaaaaaaabbabbababbgaabbd	106996787
caaabaaaaaaabbabbababgbaabbd	106996787
caaabaaaaaaabbabbabagbbaabbd	106996787
caaabaaaaaaabbabbabfabbaabbd	106996787
caaabaaaaaaabbabbagaabbaabbd	106996787
caaabaaaaaaabbabbfaaabbaabbd	106996787
caaabaaaaaaabbabgaaaabbaabbd	106996787
caaabaaaaaaabbagbaaaabbaabbd	106996787
caaabaaaaaaabbfabaaaabbaabbd	106996787
caaabaaaaaaabgaabaaaabbaabbd	106996787
caaabaaaaaaagbaabaaaabbaabbd	106996787
caaabaaaaaafabaabaaaabbaabbd	106996787
caaabaaaaaebabaabaaaabbaabbd	106996787
caaabaaaaeababaabaaaabbaabbd	106996787
caaabaaaeaababaabaaaabbaabbd	106996787
caaabaaeaaababaabaaaabbaabbd	106996787
caaabaeaaaababaabaaaabbaabbd	106996787
caaabeaaaaababaabaaaabbaabbd	106996787
caaafbaaaaababaabaaaabbaabbd	106996787
caaebbaaaaababaabaaaabbaabbd	106996787
caeabbaaaaababaabaaaabbaabbd	106996787
ceaabbaaaaababaabaaaabbaabbd	106996787
cbaabbaaaaababaabaaaabbaabbd	106996787
cbaabbaaaaababaabaaaabbafabd	160495181
cbaabbaaaaababaabaaaabbebabd	160495181
cbaabbaaaaababaabaaaabfbbabd	160495181
cbaabbaaaaababaabaaaagabbabd	160495181
cbaabbaaaaababaabaaafaabbabd	160495181
cbaabbaaaaababaabaaebaabbabd	160495181
cbaabbaaaaababaabaeabaabbabd	160495181
cbaabbaaaaababaabeaabaabbabd	160495181
cbaabbaaaaababaafbaabaabbabd	160495181
cbaabbaaaaababaebbaabaabbabd	160495181
cbaabbaaaaababeabbaabaabbabd	160495181
cbaabbaaaaabafbabbaabaabbabd	160495181
cbaabbaaaaabebbabbaabaabbabd	160495181
cbaabbaaaaafbbbabbaabaabbabd	160495181
cbaabbaaaaebbbbabbaabaabbabd	160495181
cbaabbaaaeabbbbabbaabaabbabd	160495181
cbaabbaaeaabbbbabbaabaabbabd	160495181
cbaabbaeaaabbbbabbaabaabbabd	160495181
cbaabbeaaaabbbbabbaabaabbabd	160495181
cbaabfbaaaabbbbabbaabaabbabd	160495181
cbaagabaaaabbbbabbaabaabbabd	160495181
cbafaabaaaabbbbabbaabaabbabd	160495181
cbebaabaaaabbbbabbaabaabbabd	160495181
cfbbaabaaaabbbbabbaabaabbabd	160495181
caabbaabaaaabbbbabbaabaabbabd	160495181
caabbaabaaaabbbbabbaabaabgd	60185693
caabbaabaaaabbbbabbaabaagbd	60185693
caabbaabaaaabbbbabbaabafabd	60185693
caabbaabaaaabbbbabbaabebabd	60185693
caabbaabaaaabbbbabbaafbbabd	60185693
caabbaabaaaabbbbabbaebbbabd	60185693
caabbaabaaaabbbbabbeabbbabd	60185693
caabbaabaaaabbbbabfbabbbabd	60185693
caabbaabaaaabbbbagababbbabd	60185693
caabbaabaaaabbbbfaababbbabd	60185693
caabbaabaaaabbbgaaababbbabd	60185693
caabbaabaaaabbgbaaababbbabd	60185693
