"Input number 2911515 with intial rewrite term cabbaaabbabbabaaabbabbd
Generated final number 5 with final rewrite term cabd
Number of steps: 684  Number of array doubles: 0"
Term	Number
cabbabaaaabeaaabbababbd	4426859
cabbabaaaafbaaabbababbd	4426859
cabbabaaaebbaaabbababbd	4426859
cabbabaaeabbaaabbababbd	4426859
cabbabaeaabbaaabbababbd	4426859
cabbabeaaabbaaabbababbd	4426859
cabbafbaaabbaaabbababbd	4426859
cabbebbaaabbaaabbababbd	4426859
cabfbbbaaabbaaabbababbd	4426859
cagabbbaaabbaaabbababbd	4426859
cfaabbbaaabbaaabbababbd	4426859
caaaabbbaaabbaaabbababbd	4426859
caaaabbbaaabbaaabbabfabd	6640289
caaaabbbaaabbaaabbagaabd	6640289
caaaabbbaaabbaaabbfaaabd	6640289
caaaabbbaaabbaaabgaaaabd	6640289
caaaabbbaaabbaaagbaaaabd	6640289
caaaabbbaaabbaafabaaaabd	6640289
caaaabbbaaabbaebabaaaabd	6640289
caaaabbbaaabbeababaaaabd	6640289
caaaabbbaaabfbababaaaabd	6640289
caaaabbbaaagabababaaaabd	6640289
caaaabbbaafaabababaaaabd	6640289
caaaabbbaebaabababaaaabd	6640289
caaaabbbeabaabababaaaabd	6640289
caaaabbfbabaabababaaaabd	6640289
caaaabgababaabababaaaabd	6640289
caaaagbababaabababaaaabd	6640289
caaafabababaabababaaaabd	6640289
caaebabababaabababaaaabd	6640289
caeababababaabababaaaabd	6640289
ceaababababaabababaaaabd	6640289
cbaababababaabababaaaabd	6640289
cbaababababaabababaaebd	4980217
cbaababababaabababaeabd	4980217
cbaababababaabababeaabd	4980217
cbaababababaababafbaabd	4980217
cbaababababaababebbaabd	4980217
cbaababababaabafbbbaabd	4980217
cbaababababaabebbbbaabd	4980217
cbaababababaafbbbbbaabd	4980217
cbaababababaebbbbbbaabd	4980217
cbaababababeabbbbbbaabd	4980217
cbaabababafbabbbbbbaabd	4980217
cbaabababebbabbbbbbaabd	4980217
cbaababafbbbabbbbbbaabd	4980217
