"Input number 6549279 with intial rewrite term cbaaabbbbbabbbbaaabbbbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 622  Number of array doubles: 0"
Term	Number
cabaaaaaaaabaabbaabbbaabd	10490681
cabaaaaaaaabaabbaabbbebd	7868011
cabaaaaaaaabaabbaabbfbbd	7868011
cabaaaaaaaabaabbaabgabbd	7868011
cabaaaaaaaabaabbaagbabbd	7868011
cabaaaaaaaabaabbafababbd	7868011
cabaaaaaaaabaabbebababbd	7868011
cabaaaaaaaabaabfbbababbd	7868011
cabaaaaaaaabaagabbababbd	7868011
cabaaaaaaaabafaabbababbd	7868011
cabaaaaaaaabebaabbababbd	7868011
cabaaaaaaaafbbaabbababbd	7868011
cabaaaaaaaebbbaabbababbd	7868011
cabaaaaaaeabbbaabbababbd	7868011
cabaaaaaeaabbbaabbababbd	7868011
cabaaaaeaaabbbaabbababbd	7868011
cabaaaeaaaabbbaabbababbd	7868011
cabaaeaaaaabbbaabbababbd	7868011
cabaeaaaaaabbbaabbababbd	7868011
cabeaaaaaaabbbaabbababbd	7868011
cafbaaaaaaabbbaabbababbd	7868011
cebbaaaaaaabbbaabbababbd	7868011
cbbbaaaaaaabbbaabbababbd	7868011
cbbbaaaaaaabbbaabbabfabd	11802017
cbbbaaaaaaabbbaabbagaabd	11802017
cbbbaaaaaaabbbaabbfaaabd	11802017
cbbbaaaaaaabbbaabgaaaabd	11802017
cbbbaaaaaaabbbaagbaaaabd	11802017
cbbbaaaaaaabbbafabaaaabd	11802017
cbbbaaaaaaabbbebabaaaabd	11802017
cbbbaaaaaaabbfbbabaaaabd	11802017
cbbbaaaaaaabgabbabaaaabd	11802017
cbbbaaaaaaagbabbabaaaabd	11802017
cbbbaaaaaafababbabaaaabd	11802017
cbbbaaaaaebababbabaaaabd	11802017
cbbbaaaaeabababbabaaaabd	11802017
cbbbaaaeaabababbabaaaabd	11802017
cbbbaaeaaabababbabaaaabd	11802017
cbbbaeaaaabababbabaaaabd	11802017
cbbbeaaaaabababbabaaaabd	11802017
cbbfbaaaaabababbabaaaabd	11802017
cbgabaaaaabababbabaaaabd	11802017
cgbabaaaaabababbabaaaabd	11802017
cabbabaaaaabababbabaaaabd	11802017
cabbabaaaaabababbabaaebd	8851513
cabbabaaaaabababbabaeabd	8851513
cabbabaaaaabababbabeaabd	8851513
cabbabaaaaabababbafbaabd	8851513
cabbabaaaaabababbebbaabd	8851513
cabbabaaaaabababfbbbaabd	8851513
cabbabaaaaababagabbbaabd	8851513
cabbabaaaaababfaabbbaabd	8851513
cabbabaaaaabagaaabbbaabd	8851513
cabbabaaaaabfaaaabbbaabd	8851513
cabbabaaaaagaaaaabbbaabd	8851513
cabbabaaaafaaaaaabbbaabd	8851513
cabbabaaaebaaaaaabbbaabd	8851513
cabbabaaeabaaaaaabbbaabd	8851513
cabbabaeaabaaaaaabbbaabd	8851513
cabbabeaaabaaaaaabbbaabd	8851513
cabbafbaaabaaaaaabbbaabd	8851513
cabbebbaaabaaaaaabbbaabd	8851513
cabfbbbaaabaaaaaabbbaabd	8851513
cagabbbaaabaaaaaabbbaabd	8851513
cfaabbbaaabaaaaaabbbaabd	8851513
caaaabbbaaabaaaaaabbbaabd	8851513
caaaabbbaaabaaaaaabbbebd	6638635
caaaabbbaaabaaaaaabbfbbd	6638635
caaaabbbaaabaaaaaabgabbd	6638635
caaaabbbaaabaaaaaagbabbd	6638635
caaaabbbaaabaaaaafababbd	6638635
caaaabbbaaabaaaaebababbd	6638635
caaaabbbaaabaaaeabababbd	6638635
caaaabbbaaabaaeaabababbd	6638635
caaaabbbaaabaeaaabababbd	6638635
caaaabbbaaabeaaaabababbd	6638635
caaaabbbaaafbaaaabababbd	6638635
caaaabbbaaebbaaaabababbd	6638635
caaaabbbaeabbaaaabababbd	6638635
caaaabbbeaabbaaaabababbd	6638635
caaaabbfbaabbaaaabababbd	6638635
caaaabgabaabbaaaabababbd	6638635
caaaagbabaabbaaaabababbd	6638635
caaafababaabbaaaabababbd	6638635
caaebababaabbaaaabababbd	6638635
caeabababaabbaaaabababbd	6638635
ceaabababaabbaaaabababbd	6638635
cbaabababaabbaaaabababbd	6638635
cbaabababaabbaaaababfabd	9957953
cbaabababaabbaaaabagaabd	9957953
cbaabababaabbaaaabfaaabd	9957953
cbaabababaabbaaaagaaaabd	9957953
cbaabababaabbaaafaaaaabd	9957953
cbaabababaabbaaebaaaaabd	9957953
cbaabababaabbaeabaaaaabd	9957953
cbaabababaabbeaabaaaaabd	9957953
cbaabababaabfbaabaaaaabd	9957953
cbaabababaagabaabaaaaabd	9957953
cbaabababafaabaabaaaaabd	9957953
cbaabababebaabaabaaaaabd	9957953
cbaababafbbaabaabaaaaabd	9957953
cbaababebbbaabaabaaaaabd	9957953
cbaabafbbbbaabaabaaaaabd	9957953
cbaabebbbbbaabaabaaaaabd	9957953
cbaafbbbbbbaabaabaaaaabd	9957953
cbaebbbbbbbaabaabaaaaabd	9957953
cbeabbbbbbbaabaabaaaaabd	9957953
cfbabbbbbbbaabaabaaaaabd	9957953
caababbbbbbbaabaabaaaaabd	9957953
caababbbbbbbaabaabaaaebd	7468465
caababbbbbbbaabaabaaeabd	7468465
caababbbbbbbaabaabaeaabd	7468465
caababbbbbbbaabaabeaaabd	7468465
caababbbbbbbaabaafbaaabd	7468465
caababbbbbbbaabaebbaaabd	7468465
caababbbbbbbaabeabbaaabd	7468465
caababbbbbbbaafbabbaaabd	7468465
caababbbbbbbaebbabbaaabd	7468465
caababbbbbbbeabbabbaaabd	7468465
caababbbbbbfbabbabbaaabd	7468465
caababbbbbgababbabbaaabd	7468465
caababbbbgbababbabbaaabd	7468465
caababbbgbbababbabbaaabd	7468465
caababbgbbbababbabbaaabd	7468465
caababgbbbbababbabbaaabd	7468465
caabagbbbbbababbabbaaabd	7468465
caabfabbbbbababbabbaaabd	7468465
caagaabbbbbababbabbaaabd	7468465
cafaaabbbbbababbabbaaabd	7468465
cebaaabbbbbababbabbaaabd	7468465
cbbaaabbbbbababbabbaaabd	7468465
cbbaaabbbbbababbabbaebd	5601349
cbbaaabbbbbababbabbeabd	5601349
cbbaaabbbbbababbabfbabd	5601349
cbbaaabbbbbababbagababd	5601349
cbbaaabbbbbababbfaababd	5601349
cbbaaabbbbbababgaaababd	5601349
cbbaaabbbbbabagbaaababd	5601349
cbbaaabbbbbabfabaaababd	5601349
cbbaaabbbbbagaabaaababd	5601349
cbbaaabbbbbfaaabaaababd	5601349
cbbaaabbbbgaaaabaaababd	5601349
cbbaaabbbgbaaaabaaababd	5601349
cbbaaabbgbbaaaabaaababd	5601349
cbbaaabgbbbaaaabaaababd	5601349
cbbaaagbbbbaaaabaaababd	5601349
cbbaafabbbbaaaabaaababd	5601349
cbbaebabbbbaaaabaaababd	5601349
cbbeababbbbaaaabaaababd	5601349
cbfbababbbbaaaabaaababd	5601349
cgabababbbbaaaabaaababd	5601349
cababababbbbaaaabaaababd	5601349
cababababbbbaaaabaaagd	2100506
cababababbbbaaaabaafad	2100506
cababababbbbaaaabaebad	2100506
cababababbbbaaaabeabad	2100506
cababababbbbaaaafbabad	2100506
