"Input number 113383 with intial rewrite term cbabbbababbbaabbbd
Generated final number 5 with final rewrite term cabd
Number of steps: 1668  Number of array doubles: 1"
Term	Number
cbabababeaabbbababbad	1309142
cbababafbaabbbababbad	1309142
cbababebbaabbbababbad	1309142
cbabafbbbaabbbababbad	1309142
cbabebbbbaabbbababbad	1309142
cbafbbbbbaabbbababbad	1309142
cbebbbbbbaabbbababbad	1309142
cfbbbbbbbaabbbababbad	1309142
caabbbbbbbaabbbababbad	1309142
caabbbbbbbaabbbababbd	654571
caabbbbbbbaabbbabfabd	981857
caabbbbbbbaabbbagaabd	981857
caabbbbbbbaabbbfaaabd	981857
caabbbbbbbaabbgaaaabd	981857
caabbbbbbbaabgbaaaabd	981857
caabbbbbbbaagbbaaaabd	981857
caabbbbbbbafabbaaaabd	981857
caabbbbbbbebabbaaaabd	981857
caabbbbbbfbbabbaaaabd	981857
caabbbbbgabbabbaaaabd	981857
caabbbbgbabbabbaaaabd	981857
caabbbgbbabbabbaaaabd	981857
caabbgbbbabbabbaaaabd	981857
caabgbbbbabbabbaaaabd	981857
caagbbbbbabbabbaaaabd	981857
cafabbbbbabbabbaaaabd	981857
cebabbbbbabbabbaaaabd	981857
cbbabbbbbabbabbaaaabd	981857
cbbabbbbbabbabbaaebd	736393
cbbabbbbbabbabbaeabd	736393
cbbabbbbbabbabbeaabd	736393
cbbabbbbbabbabfbaabd	736393
cbbabbbbbabbagabaabd	736393
cbbabbbbbabbfaabaabd	736393
cbbabbbbbabgaaabaabd	736393
cbbabbbbbagbaaabaabd	736393
cbbabbbbbfabaaabaabd	736393
cbbabbbbgaabaaabaabd	736393
cbbabbbgbaabaaabaabd	736393
cbbabbgbbaabaaabaabd	736393
cbbabgbbbaabaaabaabd	736393
cbbagbbbbaabaaabaabd	736393
cbbfabbbbaabaaabaabd	736393
cbgaabbbbaabaaabaabd	736393
cgbaabbbbaabaaabaabd	736393
cabbaabbbbaabaaabaabd	736393
cabbaabbbbaabaaabebd	552295
cabbaabbbbaabaaafbbd	552295
cabbaabbbbaabaaebbbd	552295
cabbaabbbbaabaeabbbd	552295
cabbaabbbbaabeaabbbd	552295
cabbaabbbbaafbaabbbd	552295
cabbaabbbbaebbaabbbd	552295
cabbaabbbbeabbaabbbd	552295
cabbaabbbfbabbaabbbd	552295
cabbaabbgababbaabbbd	552295
cabbaabgbababbaabbbd	552295
cabbaagbbababbaabbbd	552295
cabbafabbababbaabbbd	552295
cabbebabbababbaabbbd	552295
cabfbbabbababbaabbbd	552295
cagabbabbababbaabbbd	552295
cfaabbabbababbaabbbd	552295
caaaabbabbababbaabbbd	552295
caaaabbabbababbaagbbd	828443
caaaabbabbababbafabbd	828443
caaaabbabbababbebabbd	828443
caaaabbabbababfbbabbd	828443
caaaabbabbabagabbabbd	828443
caaaabbabbabfaabbabbd	828443
caaaabbabbagaaabbabbd	828443
caaaabbabbfaaaabbabbd	828443
caaaabbabgaaaaabbabbd	828443
caaaabbagbaaaaabbabbd	828443
caaaabbfabaaaaabbabbd	828443
caaaabgaabaaaaabbabbd	828443
caaaagbaabaaaaabbabbd	828443
caaafabaabaaaaabbabbd	828443
caaebabaabaaaaabbabbd	828443
caeababaabaaaaabbabbd	828443
ceaababaabaaaaabbabbd	828443
cbaababaabaaaaabbabbd	828443
cbaababaabaaaaabbfabd	1242665
cbaababaabaaaaabgaabd	1242665
cbaababaabaaaaagbaabd	1242665
cbaababaabaaaafabaabd	1242665
cbaababaabaaaebabaabd	1242665
cbaababaabaaeababaabd	1242665
cbaababaabaeaababaabd	1242665
cbaababaabeaaababaabd	1242665
cbaababaafbaaababaabd	1242665
cbaababaebbaaababaabd	1242665
cbaababeabbaaababaabd	1242665
cbaabafbabbaaababaabd	1242665
cbaabebbabbaaababaabd	1242665
cbaafbbbabbaaababaabd	1242665
cbaebbbbabbaaababaabd	1242665
cbeabbbbabbaaababaabd	1242665
cfbabbbbabbaaababaabd	1242665
caababbbbabbaaababaabd	1242665
caababbbbabbaaababebd	931999
caababbbbabbaaabafbbd	931999
caababbbbabbaaabebbbd	931999
caababbbbabbaaafbbbbd	931999
caababbbbabbaaebbbbbd	931999
caababbbbabbaeabbbbbd	931999
caababbbbabbeaabbbbbd	931999
caababbbbabfbaabbbbbd	931999
caababbbbagabaabbbbbd	931999
caababbbbfaabaabbbbbd	931999
caababbbgaaabaabbbbbd	931999
caababbgbaaabaabbbbbd	931999
caababgbbaaabaabbbbbd	931999
caabagbbbaaabaabbbbbd	931999
caabfabbbaaabaabbbbbd	931999
caagaabbbaaabaabbbbbd	931999
cafaaabbbaaabaabbbbbd	931999
cebaaabbbaaabaabbbbbd	931999
cbbaaabbbaaabaabbbbbd	931999
cbbaaabbbaaabaabbgbbd	1397999
cbbaaabbbaaabaabgbbbd	1397999
cbbaaabbbaaabaagbbbbd	1397999
cbbaaabbbaaabafabbbbd	1397999
cbbaaabbbaaabebabbbbd	1397999
cbbaaabbbaaafbbabbbbd	1397999
cbbaaabbbaaebbbabbbbd	1397999
cbbaaabbbaeabbbabbbbd	1397999
cbbaaabbbeaabbbabbbbd	1397999
cbbaaabbfbaabbbabbbbd	1397999
cbbaaabgabaabbbabbbbd	1397999
cbbaaagbabaabbbabbbbd	1397999
cbbaafababaabbbabbbbd	1397999
cbbaebababaabbbabbbbd	1397999
cbbeabababaabbbabbbbd	1397999
cbfbabababaabbbabbbbd	1397999
cgababababaabbbabbbbd	1397999
cabababababaabbbabbbbd	1397999
cabababababaabbbabgbbd	2096999
cabababababaabbbagbbbd	2096999
cabababababaabbbfabbbd	2096999
cabababababaabbgaabbbd	2096999
cabababababaabgbaabbbd	2096999
cabababababaagbbaabbbd	2096999
cabababababafabbaabbbd	2096999
cabababababebabbaabbbd	2096999
cababababafbbabbaabbbd	2096999
cababababebbbabbaabbbd	2096999
cabababafbbbbabbaabbbd	2096999
cabababebbbbbabbaabbbd	2096999
cababafbbbbbbabbaabbbd	2096999
cababebbbbbbbabbaabbbd	2096999
cabafbbbbbbbbabbaabbbd	2096999
cabebbbbbbbbbabbaabbbd	2096999
cafbbbbbbbbbbabbaabbbd	2096999
cebbbbbbbbbbbabbaabbbd	2096999
cbbbbbbbbbbbbabbaabbbd	2096999
cbbbbbbbbbbbbabbaagbbd	3145499
cbbbbbbbbbbbbabbafabbd	3145499
cbbbbbbbbbbbbabbebabbd	3145499
cbbbbbbbbbbbbabfbbabbd	3145499
cbbbbbbbbbbbbagabbabbd	3145499
cbbbbbbbbbbbbfaabbabbd	3145499
cbbbbbbbbbbbgaaabbabbd	3145499
cbbbbbbbbbbgbaaabbabbd	3145499
cbbbbbbbbbgbbaaabbabbd	3145499
cbbbbbbbbgbbbaaabbabbd	3145499
cbbbbbbbgbbbbaaabbabbd	3145499
cbbbbbbgbbbbbaaabbabbd	3145499
cbbbbbgbbbbbbaaabbabbd	3145499
cbbbbgbbbbbbbaaabbabbd	3145499
cbbbgbbbbbbbbaaabbabbd	3145499
cbbgbbbbbbbbbaaabbabbd	3145499
cbgbbbbbbbbbbaaabbabbd	3145499
cgbbbbbbbbbbbaaabbabbd	3145499
cabbbbbbbbbbbbaaabbabbd	3145499
cabbbbbbbbbbbbaaabbfabd	4718249
cabbbbbbbbbbbbaaabgaabd	4718249
cabbbbbbbbbbbbaaagbaabd	4718249
cabbbbbbbbbbbbaafabaabd	4718249
cabbbbbbbbbbbbaebabaabd	4718249
cabbbbbbbbbbbbeababaabd	4718249
cabbbbbbbbbbbfbababaabd	4718249
cabbbbbbbbbbgabababaabd	4718249
cabbbbbbbbbgbabababaabd	4718249
cabbbbbbbbgbbabababaabd	4718249
cabbbbbbbgbbbabababaabd	4718249
cabbbbbbgbbbbabababaabd	4718249
cabbbbbgbbbbbabababaabd	4718249
cabbbbgbbbbbbabababaabd	4718249
cabbbgbbbbbbbabababaabd	4718249
cabbgbbbbbbbbabababaabd	4718249
cabgbbbbbbbbbabababaabd	4718249
cagbbbbbbbbbbabababaabd	4718249
cfabbbbbbbbbbabababaabd	4718249
caaabbbbbbbbbbabababaabd	4718249
caaabbbbbbbbbbabababebd	3538687
caaabbbbbbbbbbababafbbd	3538687
caaabbbbbbbbbbababebbbd	3538687
caaabbbbbbbbbbabafbbbbd	3538687
caaabbbbbbbbbbabebbbbbd	3538687
caaabbbbbbbbbbafbbbbbbd	3538687
