"Input number 959414494 with intial rewrite term cbbaabaababbbbbaaaaaaabbabbbbad
Generated final number 471412148906647493 with final rewrite term cbabaaabababbaabababbabbabaaaaabbbaabbaaabaababbbbbbbaaababd
Number of steps: 3207  Number of array doubles: 0"
Term	Number
caabbababbbaabbaaaaaaaabbgaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaaaaaaabgbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaaaaaaagbbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaaaaaafabbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaaaaaebabbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaaaaeababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaaaeaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaaeaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaaeaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbaeaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabbeaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaabfbaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbaagabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbafaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbbebaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababbfbbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbababgabbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbabagbabbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbabfababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbagaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabbfaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caabgaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
caagbaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
cafabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
cebabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabbd	16350015765903131
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbabgd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbagbd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabbfabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaabgaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaaagbaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaafabaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbaebabaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbbeababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabbfbababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbabgabababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbagbabababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbbfababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabbgaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaabgbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaaagbbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaafabbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbaebabbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabbeababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaabfbababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbaagabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbafaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbbebaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabbfbbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaabgabbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaaagbabbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaafababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbaebababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababbeabababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaababfbabababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaabagababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaabfaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaaagaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaafaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaaebaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaaeabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaaeaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabaeaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaabeaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaafbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbaebbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababbeabbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaababfbabbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaabagababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaabfaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaaagaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaafaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaaebaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabaeabaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbabeaabaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbafbaabaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbbebbaabaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cbfbbbaabaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cgabbbaabaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cababbbaabaaaababbaaaabaaaababababbaabababbaababababaabd	24525023648854697
cababbbaabaaaababbaaaabaaaababababbaabababbaababababaagd	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaababababafad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaababababebad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaabababafbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaabababebbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaababafbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaababebbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaabafbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaabebbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaafbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbaebbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababbeabbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabababfbabbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaababagababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaababfaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabagaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaabfaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbaagaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbafaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababbebaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababababfbbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaabababagabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaabababfaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababagaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaababfaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaabagaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaabfaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaaagaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaafaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaaebaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabaeabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaabeaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaafbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaaebbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaaeabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbaeaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababbeaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaababfbaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaabagabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaabfaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaaagaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaafaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaaebaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabaeabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaabeaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaafbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbaebbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbbeabbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababbfbabbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cababgababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cabagbababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cabfabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cagaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
cfaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbad	36787535473282046
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbbd	18393767736641023
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbbgd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbbgbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbbgbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbbgbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbbgbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbbgbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababbgbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaababgbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaabagbbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaabfabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaaagaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaafaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaaebaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaaeabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaaeaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbaeaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabbeaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaabfbaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaaagabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaafaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaaebaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaaeabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaaeaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaaeaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaaeaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabaeaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaabeaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaafbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbaebbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabbeabbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaabfbabbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaaagababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaafaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabaebaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaabeabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaafbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaaebbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaaeabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabaeaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaabeaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaafbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbaebbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababbeabbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabababfbabbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaababagababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaababfaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabagaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaabfaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaaagaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaafaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaaebaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caaeabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
caeaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
ceaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbbd	27590651604961535
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbbgd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbbgbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbbgbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbbgbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbbgbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabbgbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaabgbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaaagbbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaafabbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabaebabbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaabeababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaafbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaaebbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaaeabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabaeaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaabeaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaafbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabaebbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaabeabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaafbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaaebbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaaeabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaaeaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaaeaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbaeaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababbeaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaababfbaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaabagabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaabfaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabaagaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabafaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbabebaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbafbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabbebbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaabfbbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaaagabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaafaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbaebaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababbeabaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaababfbabaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaabagababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaabfaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaaagaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaafaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaaebaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaaeabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaaeaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabaeaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaabeaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaafbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaaebbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbaeabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cbeaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
cfbaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbbd	41385977407442303
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbbgd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbbgbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbbgbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbbgbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababbgbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbababgbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbabagbbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbabfabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbagaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabbfaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaabgaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaaagbaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaafabaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbaebabaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabbeababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbabfbababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbagabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabbfaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaabgaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaaagbaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaafabaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaaebabaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaaeababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabaeaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaabeaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaafbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaaebbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaaeabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbaeaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbbeaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbbfbaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabbgabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaabgbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababaagbbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababafabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaababebabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaabafbbabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaabebbbabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaafbbbbabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaaebbbbbabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaaeabbbbbabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabaeaabbbbbabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
caabaabbaaaabeaaabbbbbabbabaaabbaaababaaabababaaaabbbbbbd	62078966111163455
